replicate,sample_index,reaction_family,noise_family,relative_noise,method,field_relative_l2,gradient_relative_l2,front_top10_f1,solver_elapsed_seconds,forward_calls,adjoint_calls,field_gain_vs_baseline_percent,gradient_gain_vs_baseline_percent,front_f1_gain_vs_baseline
0,2,thin_front,graph_heat,0.03999999910593033,diagonal_shrinkage,0.8132954835891724,1.0495686531066895,0.29756098985671997,0.03550404199631885,4,4,-9.67253608748575,-6.825909434416916,-0.06829267740249634
0,3,double_front,graph_heat,0.07999999821186066,diagonal_shrinkage,0.9854595065116882,1.1226003170013428,0.22682927548885345,0.03550404199631885,4,4,-3.3625385774611036,-4.085334231709403,-0.01951219141483307
0,4,annular_kernel,graph_heat,0.03999999910593033,diagonal_shrinkage,1.0972867012023926,1.088523268699646,0.012195120565593243,0.03550404199631885,4,4,-2.5010036063012557,-1.3604724800150079,-0.012195120565593243
0,5,oblique_shock,graph_heat,0.07999999821186066,diagonal_shrinkage,0.7595265507698059,0.959828794002533,0.15121951699256897,0.03550404199631885,4,4,0.4892159838667898,0.49422745276485786,0.0146341472864151
0,6,vortex_pair,graph_heat,0.03999999910593033,diagonal_shrinkage,0.8611049652099609,1.0189672708511353,0.3658536672592163,0.03550404199631885,4,4,4.325026238368893,1.0619295507058195,-0.007317095994949341
0,7,multi_plume,graph_heat,0.07999999821186066,diagonal_shrinkage,0.8437337279319763,0.9865536093711853,0.4097560942173004,0.03550404199631885,4,4,4.156987915881601,1.3947844326031822,0.0585365891456604
0,0,plume,graph_heat,0.03999999910593033,dg_covgate,0.6971598267555237,0.9057930707931519,0.7146341800689697,0.035836458031553775,4,4,0.5564600333739987,0.5841692081019068,0.009756147861480713
0,1,wavy_front,graph_heat,0.07999999821186066,dg_covgate,0.6683866381645203,0.9596546292304993,0.3682926893234253,0.035836458031553775,4,4,6.63785125804111,6.4203659015885775,0.06341463327407837
0,2,thin_front,graph_heat,0.03999999910593033,dg_covgate,0.7341019511222839,0.9726739525794983,0.3951219320297241,0.035836458031553775,4,4,1.0066767233868257,1.0004926691426106,0.029268264770507812
0,3,double_front,graph_heat,0.07999999821186066,dg_covgate,0.9499688148498535,1.0734623670578003,0.2658536732196808,0.035836458031553775,4,4,0.35999691161498465,0.47064162708639223,0.019512206315994263
0,4,annular_kernel,graph_heat,0.03999999910593033,dg_covgate,1.0787301063537598,1.077875018119812,0.014634146355092525,0.035836458031553775,4,4,-0.7675736892010848,-0.3689349163330516,-0.00975609477609396
0,5,oblique_shock,graph_heat,0.07999999821186066,dg_covgate,0.7628734111785889,0.9641616940498352,0.14146341383457184,0.035836458031553775,4,4,0.050720841158490564,0.04503425365395069,0.004878044128417969
0,6,vortex_pair,graph_heat,0.03999999910593033,dg_covgate,0.8814613819122314,1.0192874670028687,0.3853658437728882,0.035836458031553775,4,4,2.0632814888241238,1.030839651820912,0.012195080518722534
0,7,multi_plume,graph_heat,0.07999999821186066,dg_covgate,0.8317544460296631,0.9647043347358704,0.4097560942173004,0.035836458031553775,4,4,5.517761370957979,3.5786013229794706,0.0585365891456604
0,0,plume,graph_heat,0.03999999910593033,oracle_covariance,0.6970866918563843,0.9057532548904419,0.7146341800689697,0.03561079199425876,4,4,0.56689206486292,0.5885392250232926,0.009756147861480713
0,1,wavy_front,graph_heat,0.07999999821186066,oracle_covariance,0.6671257615089417,0.9578412175178528,0.3682926893234253,0.03561079199425876,4,4,6.813974099435223,6.597198690563195,0.06341463327407837
0,2,thin_front,graph_heat,0.03999999910593033,oracle_covariance,0.7341440916061401,0.9726352691650391,0.3951219320297241,0.03561079199425876,4,4,1.0009940977855283,1.0044298969908356,0.029268264770507812
0,3,double_front,graph_heat,0.07999999821186066,oracle_covariance,0.9500429034233093,1.0737074613571167,0.26829269528388977,0.03561079199425876,4,4,0.3522259347444252,0.44791695680411553,0.021951228380203247
0,4,annular_kernel,graph_heat,0.03999999910593033,oracle_covariance,1.0791194438934326,1.0780333280563354,0.01218026876449585,0.03561079199425876,4,4,-0.803942933915657,-0.3836763283227703,-0.012209972366690636
0,5,oblique_shock,graph_heat,0.07999999821186066,oracle_covariance,0.762553870677948,0.964243471622467,0.14146341383457184,0.03561079199425876,4,4,0.092586034299471,0.03655634530965591,0.004878044128417969
0,6,vortex_pair,graph_heat,0.03999999910593033,oracle_covariance,0.8816495537757874,1.0195467472076416,0.3853658437728882,0.03561079199425876,4,4,2.0423742372859803,1.0056644730887179,0.012195080518722534
0,7,multi_plume,graph_heat,0.07999999821186066,oracle_covariance,0.8320885896682739,0.9649090766906738,0.4097560942173004,0.03561079199425876,4,4,5.479804688970517,3.558137534293974,0.0585365891456604
0,0,plume,graph_heat,0.03999999910593033,wrong_graph_assumption,0.7304170727729797,0.9449492692947388,0.6804878115653992,0.0353372500394471,4,4,-4.187385131813011,-3.71344150477215,-0.024390220642089844
0,1,wavy_front,graph_heat,0.07999999821186066,wrong_graph_assumption,0.6238253712654114,0.8800098896026611,0.4682926833629608,0.0353372500394471,4,4,12.862295899528222,14.186832466974337,0.1634146273136139
0,2,thin_front,graph_heat,0.03999999910593033,wrong_graph_assumption,0.7629172801971436,1.008141040802002,0.3682926893234253,0.0353372500394471,4,4,-2.8790576518844455,-2.6093750066353514,0.0024390220642089844
0,3,double_front,graph_heat,0.07999999821186066,wrong_graph_assumption,1.0201743841171265,1.1291296482086182,0.2536585330963135,0.0353372500394471,4,4,-7.003700747995597,-4.690721216486085,0.007317066192626953
0,4,annular_kernel,graph_heat,0.03999999910593033,wrong_graph_assumption,1.1523346900939941,1.116399884223938,0.04146341606974602,0.0353372500394471,4,4,-7.6432094689210555,-3.956270844584113,0.017073174938559532
0,5,oblique_shock,graph_heat,0.07999999821186066,wrong_graph_assumption,0.7449930310249329,0.9458670020103455,0.2216808795928955,0.0353372500394471,4,4,2.393352110326693,1.9416511047820655,0.08509550988674164
0,6,vortex_pair,graph_heat,0.03999999910593033,wrong_graph_assumption,0.9375962615013123,1.0352227687835693,0.3853658437728882,0.0353372500394471,4,4,-4.17370859807905,-0.516421045662334,0.012195080518722534
