rig_id,split_role,method,partition_name,iteration,normalized_residual_l2,field_relative_l2,solution_l2
fresh-04,fresh_geometry_ood,fixed_paired_local,paired_local,8,0.8964564886541775,0.9398530628736931,0.17735420979516298
fresh-04,fresh_geometry_ood,fixed_paired_local,paired_local,16,0.6954473721480509,0.8301916963084072,0.5278805473315822
fresh-04,fresh_geometry_ood,fixed_paired_local,paired_local,32,0.3358383665597066,0.6617918908491108,1.231634591004509
fresh-04,fresh_geometry_ood,fixed_paired_cross,paired_cross,0,1.0,1.0,0.0
fresh-04,fresh_geometry_ood,fixed_paired_cross,paired_cross,1,0.8985531820206557,0.9449198569546629,0.17133669769751547
fresh-04,fresh_geometry_ood,fixed_paired_cross,paired_cross,2,0.7552024915497544,0.8706696333884847,0.4172122354942977
fresh-04,fresh_geometry_ood,fixed_paired_cross,paired_cross,4,0.47990561839630724,0.7423784511672916,0.9157086320803988
fresh-04,fresh_geometry_ood,fixed_paired_cross,paired_cross,8,0.25269247968293546,0.62826792859317,1.4837669063620693
fresh-04,fresh_geometry_ood,fixed_paired_cross,paired_cross,16,0.19482301144776382,0.5041457564023225,1.643510501440379
fresh-04,fresh_geometry_ood,fixed_paired_cross,paired_cross,32,0.12008709157241824,0.3308543720413532,1.7896945906464212
fresh-04,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,0,1.0,1.0,0.0
fresh-04,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,1,0.9810877910671807,0.9979260863203294,0.0446838919462888
fresh-04,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,2,0.9471580924963664,0.9951735400443913,0.12553586123077295
fresh-04,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,4,0.8494981775083293,0.9946313320796051,0.3643567296132634
fresh-04,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,8,0.6292627557153906,1.0421399995440912,0.968857977097812
fresh-04,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,16,0.4713891784040192,1.2032144312509023,1.8410056656497957
fresh-04,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,32,0.40965707298782317,1.0845788938626306,1.7486869133726555
fresh-04,fresh_geometry_ood,train_selected_fixed,paired_cross,0,1.0,1.0,0.0
fresh-04,fresh_geometry_ood,train_selected_fixed,paired_cross,1,0.8985531820206557,0.9449198569546629,0.17133669769751547
fresh-04,fresh_geometry_ood,train_selected_fixed,paired_cross,2,0.7552024915497544,0.8706696333884847,0.4172122354942977
fresh-04,fresh_geometry_ood,train_selected_fixed,paired_cross,4,0.47990561839630724,0.7423784511672916,0.9157086320803988
fresh-04,fresh_geometry_ood,train_selected_fixed,paired_cross,8,0.25269247968293546,0.62826792859317,1.4837669063620693
