case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,matched_step,total_calls,baseline_kind,dc_step_size,operator_norm_squared_bound,projection_iterations,paired_call_budget,matched_step_internal_offset
cee85dad2f56f6debc94,development,single_interface,2101,base_landweber_matched,-1,0.6760152434010321,0.08408701888784449,0.07737151538254018,0.010183843269447261,1.1393086100721104,0.014288102286212632,0.0289421901479864,,0.0004590818959204541,14,14,0,1,0.0,1,14,base_landweber_matched,0.10916072580318961,8.977587798077511,0,14,1
cee85dad2f56f6debc94,development,single_interface,2101,cgls_matched,-1,0.6784206325540902,0.0843862162877851,0.07764681776022106,0.010158892167947462,1.1395669549981788,0.007027132129004892,0.02596396167313232,,,15,15,0,1,0.0,2,15,cgls_matched,,8.977587798077511,1,15,2
cee85dad2f56f6debc94,development,single_interface,2101,huber_pdhg_matched,-1,0.6938594557663179,0.08630659401850226,0.07941382695019662,0.011711180616302365,1.0168234475648692,0.24139331454418156,0.2454780029100718,,,15,15,0,1,0.0,2,15,huber_pdhg_matched,,8.977587798077511,1,15,2
cee85dad2f56f6debc94,development,single_interface,2101,base_landweber_matched,-1,0.6760248074115557,0.08408820851950057,0.07737261000576734,0.010186309233035524,1.139183329355067,0.013828325906402684,0.028744883813631477,,0.0005875335939065987,15,15,0,1,0.0,2,15,base_landweber_matched,0.10916072580318961,8.977587798077511,1,15,2
cee85dad2f56f6debc94,development,single_interface,2101,cgls_matched,-1,0.6786676775523344,0.08441694529520954,0.07767509263429885,0.010153191685974235,1.139401188176444,0.005674326846156176,0.025879044859316257,,,16,16,0,1,0.0,3,16,cgls_matched,,8.977587798077511,2,16,3
cee85dad2f56f6debc94,development,single_interface,2101,huber_pdhg_matched,-1,0.6894602809087688,0.08575939703892436,0.07891033116591677,0.011562976951938062,1.0272510294181676,0.2211397617827151,0.22549880316396248,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,8.977587798077511,2,16,3
cee85dad2f56f6debc94,development,single_interface,2101,base_landweber_matched,-1,0.6760322658152224,0.08408913624256023,0.07737346363739718,0.010187880841980142,1.1390704339435076,0.013429627345762463,0.02858265582025751,,0.000708787060291646,16,16,0,1,0.0,3,16,base_landweber_matched,0.10916072580318961,8.977587798077511,2,16,3
cee85dad2f56f6debc94,development,single_interface,2101,cgls_matched,-1,0.678825074654908,0.0844365233347082,0.07769310709841312,0.010141790652692991,1.1391824433963456,0.0036181721009219867,0.02572386400920335,,,18,18,0,1,0.0,5,18,cgls_matched,,8.977587798077511,4,18,5
cee85dad2f56f6debc94,development,single_interface,2101,huber_pdhg_matched,-1,0.6823181756462481,0.08487101715996313,0.07809290062337051,0.0112998592369819,1.0436427247184987,0.18909050555140733,0.19395719906982178,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,8.977587798077511,4,18,5
cee85dad2f56f6debc94,development,single_interface,2101,base_landweber_matched,-1,0.6760463877315105,0.08409089281514234,0.07737507992352975,0.01018933236839448,1.138869235338636,0.012744734247555307,0.028320192592183015,,0.0009332901760225517,18,18,0,1,0.0,5,18,base_landweber_matched,0.10916072580318961,8.977587798077511,4,18,5
cee85dad2f56f6debc94,development,single_interface,2101,cgls_matched,-1,0.6787387049072329,0.08442578012340492,0.0776832218801047,0.010143025385690134,1.1386291873624417,0.0016034381171024217,0.02510281450509279,,,22,22,0,1,0.0,9,22,cgls_matched,,8.977587798077511,8,22,9
cee85dad2f56f6debc94,development,single_interface,2101,huber_pdhg_matched,-1,0.6712337839525676,0.08349227095149361,0.07682426623856133,0.010882025493899631,1.061373305472976,0.14816936751826745,0.15388137489995893,,,22,22,0,1,0.0,9,22,huber_pdhg_matched,,8.977587798077511,8,22,9
cee85dad2f56f6debc94,development,single_interface,2101,base_landweber_matched,-1,0.6760842614113644,0.08409560378115134,0.07737941465419154,0.01018877937198821,1.138532636534473,0.011635353585976393,0.0279301420418235,,0.0013286449667651848,22,22,0,1,0.0,9,22,base_landweber_matched,0.10916072580318961,8.977587798077511,8,22,9
cee85dad2f56f6debc94,development,single_interface,2101,cgls_matched,-1,0.6787028756198518,0.08442132345176302,0.07767912113491172,0.010149980258526526,1.1385514422259355,0.000688023630208273,0.025040036534851366,,,26,26,0,1,0.0,13,26,cgls_matched,,8.977587798077511,12,26,13
cee85dad2f56f6debc94,development,single_interface,2101,huber_pdhg_matched,-1,0.661748234114693,0.08231239872795294,0.07573862301918559,0.010567810445976404,1.0656299919805656,0.12437873236089349,0.13073581369554785,,,26,26,0,1,0.0,13,26,huber_pdhg_matched,,8.977587798077511,12,26,13
cee85dad2f56f6debc94,development,single_interface,2101,base_landweber_matched,-1,0.6761384520185604,0.08410234434899402,0.07738561689510132,0.010186417530726685,1.138261075035498,0.010726169642291141,0.02763613347611363,,0.001673317582468834,26,26,0,1,0.0,13,26,base_landweber_matched,0.10916072580318961,8.977587798077511,12,26,13
