scenario,method,rig_id,z,true_scale,frame_count,hard_quartile,coverage,radius_proxy,calibration_threshold,predicted_scale
observable_scale,frame_pooled,observable_scale:evaluation:0013,0.5737316528830992,1.8245971574722284,104,False,0.8653846153846154,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0014,-0.6200578473871555,0.5881719078671748,162,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0015,0.9915559733973133,2.1745821792400273,96,True,0.8333333333333334,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0016,0.3845298330783589,1.3446752078614446,120,False,0.9666666666666667,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0017,-0.24245256131300255,0.7766602882572726,148,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0018,0.005909754769168193,1.4305159945163315,116,False,0.9051724137931034,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0019,-0.39135794657368,0.5890345251729595,162,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0020,-1.8486852108429783,0.18044121296005047,208,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0021,-0.8074848434008084,0.4424783979489128,176,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0022,0.6644599220322491,1.6328026026272386,110,False,0.9363636363636364,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0023,1.5590765465487844,4.568962329206178,68,True,0.38235294117647056,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0024,-1.1166713474066825,0.37965913285014563,182,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0025,0.29891345978754774,1.3339433941326058,120,False,0.975,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0026,1.4402157330751795,2.8313313038499897,85,True,0.6352941176470588,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0027,-2.1393690686089797,0.113452232098099,219,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0028,-0.4203155271006976,0.7096242912695971,153,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0029,0.1655411162038304,1.0082605730457774,135,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0030,1.075083119390463,3.0425992541400273,82,True,0.5365853658536586,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0031,-0.8089446153894774,0.6014292671140619,161,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0032,-0.20615192716923844,0.8632923141890109,143,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0033,-0.0377178690982494,0.8373948795734334,144,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0034,0.4888402284656967,1.7836835024854505,105,False,0.8285714285714286,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0035,-0.8298377308311353,0.516835231839417,168,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0036,1.0821972980782821,3.621693113839352,75,True,0.36,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0037,-1.3730953245922448,0.3238749196421106,189,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0038,-0.4928225322882502,0.67152246878895,156,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0039,0.05552728636576363,1.1697897157529498,127,False,0.9763779527559056,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0040,0.3214230274381264,2.094086960455557,98,True,0.7142857142857143,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0041,2.0958276513107483,6.159490044997242,59,True,0.2542372881355932,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0042,1.0577751620006923,4.285672324642405,70,True,0.35714285714285715,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0043,1.1473274047085498,3.5876930423343363,76,True,0.4605263157894737,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0044,0.35121353686017925,1.5302668662323957,113,False,0.9292035398230089,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0045,-1.1721029227607336,0.2915609953314087,193,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0046,-0.23139974763529977,0.6836267058460577,155,False,0.9935483870967742,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0047,0.6976135813981017,2.0365982101173477,99,True,0.7373737373737373,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0048,-1.6072174312973366,0.1990372446054303,205,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0049,-0.34893295799898144,0.7383455540456108,151,False,1.0,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0050,1.300007759407254,2.8384263533850413,85,True,0.7176470588235294,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0051,1.0306000547299905,2.4863816804038574,90,True,0.7777777777777778,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0052,0.33183765603093335,1.5379494700370533,113,False,0.9380530973451328,3.908624103990517,15.277342386295672,1.0
observable_scale,frame_pooled,observable_scale:evaluation:0053,0.4941759348039146,1.3342546845137315,120,False,0.9333333333333333,3.908624103990517,15.277342386295672,1.0
