candidate_id,partition,feature_set,basis_rank,target_l2,ridge_alpha,residual_shrinkage,geometry_cluster_count,case_count,mean_field_gain_over_low_cgls24,mean_h1_gain_over_low_cgls24,mean_field_gain_over_component_damping,mean_field_gain_over_high_order_teacher_b0p75,worst_case_field_gain_over_low_cgls24,worst_geometry_field_gain_over_low_cgls24,worst_case_field_gain_over_component_damping,case_harm_over_one_percent_rate_vs_low,case_harm_over_one_percent_rate_vs_component_damping,takeover_rate,fallback_rate,evaluator_mean_adjoint_residual_gain_over_component_damping,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,evaluator_only
adjlr_camera_geometry_r4_tl21em04_a1e02_s0p5,calibration,camera_geometry,4,0.0001,100.0,0.5,4,8,0.027170659331234845,0.1039666193243544,0.004678356556224006,,0.009128257639710258,0.020209761303544238,0.0,0.0,0.0,0.875,0.125,0.21930078489742547,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em04_a1e02_s0p75,calibration,camera_geometry,4,0.0001,100.0,0.75,4,8,0.028578443451785243,0.09840126856856296,0.00612779373650045,,0.009483354944747613,0.021349613130375367,0.0,0.0,0.0,0.875,0.125,0.30301082716189515,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em04_a1e02_s1p0,calibration,camera_geometry,4,0.0001,100.0,1.0,4,8,0.02938614017629884,0.09228903255411595,0.0069595025073665995,,0.009624577067612883,0.02197957289826119,0.0,0.0,0.0,0.875,0.125,0.35487124491077815,25,24,0,0,False
adjlr_summary_r4_tl21em02_a1em02_s0p25,calibration,summary,4,0.01,0.01,0.25,4,8,0.025734560608777726,0.10788676144560021,0.003197247086994981,,0.009141351330490988,0.019276536288123813,0.0,0.0,0.0,0.875,0.125,0.15942581461013788,25,24,0,0,False
adjlr_summary_r4_tl21em02_a1em02_s0p5,calibration,summary,4,0.01,0.01,0.5,4,8,0.027593318000978986,0.10099247029997165,0.005109318743219335,,0.009925230431285681,0.020444369247283323,0.0,0.0,0.0,0.875,0.125,0.2653502428459184,25,24,0,0,False
adjlr_summary_r4_tl21em02_a1em02_s0p75,calibration,summary,4,0.01,0.01,0.75,4,8,0.028173871267363607,0.0928379869442957,0.005706897299347036,,0.01013848524549521,0.01986356712461862,0.0,0.0,0.0,0.875,0.125,0.2896179055557176,25,24,0,0,False
adjlr_summary_r4_tl21em02_a1em02_s1p0,calibration,summary,4,0.01,0.01,1.0,4,8,0.027450017232510462,0.08349688497348133,0.004963053368996162,,0.009765477079308749,0.017532540672955843,-0.0022601104384398774,0.0,0.0,0.875,0.125,0.22601840600015674,25,24,0,0,False
adjlr_summary_r4_tl21em02_a1e00_s0p25,calibration,summary,4,0.01,1.0,0.25,4,8,0.025569963003920296,0.10786667000180605,0.0030275656623391656,,0.008813360628872613,0.019529987267287496,0.0,0.0,0.0,0.875,0.125,0.13610437430448258,25,24,0,0,False
adjlr_summary_r4_tl21em02_a1e00_s0p5,calibration,summary,4,0.01,1.0,0.5,4,8,0.02761268421391759,0.1013887800321329,0.005127399590126605,,0.009615779800867363,0.021657299977713373,0.0,0.0,0.0,0.875,0.125,0.2484781560610998,25,24,0,0,False
adjlr_summary_r4_tl21em02_a1e00_s0p75,calibration,summary,4,0.01,1.0,0.75,4,8,0.028740530606243445,0.0940601223167747,0.006285372051288651,,0.010188625960390274,0.02276652016165298,0.0,0.0,0.0,0.875,0.125,0.3208670699570606,25,24,0,0,False
adjlr_summary_r4_tl21em02_a1e00_s1p0,calibration,summary,4,0.01,1.0,1.0,4,8,0.02893737732739654,0.08592523575009808,0.006484920517615789,,0.010528946476210388,0.02283536620418808,0.0,0.0,0.0,0.875,0.125,0.33334941750759495,25,24,0,0,False
adjlr_summary_r4_tl21em02_a1e02_s0p25,calibration,summary,4,0.01,100.0,0.25,4,8,0.02475185824943034,0.10918477358489402,0.0021878020581146684,,0.008470702925498674,0.01835669781183663,0.0,0.0,0.0,0.875,0.125,0.08854906549736867,25,24,0,0,False
adjlr_summary_r4_tl21em02_a1e02_s0p5,calibration,summary,4,0.01,100.0,0.5,4,8,0.026418248570197256,0.10447655073774233,0.0039027123799104807,,0.00897239013182427,0.01990988385847492,0.0,0.0,0.0,0.875,0.125,0.16831371055024272,25,24,0,0,False
adjlr_summary_r4_tl21em02_a1e02_s0p75,calibration,summary,4,0.01,100.0,0.75,4,8,0.02761949992284783,0.099345241560752,0.005138808190564892,,0.009283118535066914,0.02105362754485196,0.0,0.0,0.0,0.875,0.125,0.2354046942014425,25,24,0,0,False
adjlr_summary_r4_tl21em02_a1e02_s1p0,calibration,summary,4,0.01,100.0,1.0,4,8,0.02835324790161166,0.09380865469141245,0.005893704124855043,,0.009399377018475708,0.02178728108594208,0.0,0.0,0.0,0.875,0.125,0.28395096966861844,25,24,0,0,False
adjlr_camera_r4_tl21em02_a1em02_s0p25,calibration,camera,4,0.01,0.01,0.25,4,8,0.026013355600930807,0.10837727538992516,0.0034883570863060154,,0.00840574074785827,0.019937830008949164,0.0,0.0,0.0,0.875,0.125,0.15266257896091356,25,24,0,0,False
adjlr_camera_r4_tl21em02_a1em02_s0p5,calibration,camera,4,0.01,0.01,0.5,4,8,0.028100259092459265,0.10194234078509765,0.005636787300702106,,0.008701269379712717,0.022224249006083885,0.0,0.0,0.0,0.875,0.125,0.26002825966195675,25,24,0,0,False
adjlr_camera_r4_tl21em02_a1em02_s0p75,calibration,camera,4,0.01,0.01,0.75,4,8,0.02875741952845741,0.09404192951765532,0.00631124007546649,,0.008654628496448158,0.023241309683097067,0.0,0.0,0.0,0.875,0.125,0.30222905332608035,25,24,0,0,False
adjlr_camera_r4_tl21em02_a1em02_s1p0,calibration,camera,4,0.01,0.01,1.0,4,8,0.027933157389288435,0.0846627601968888,0.00545824449088228,,0.008255809335292574,0.022977831675104865,-0.0026858494998656113,0.0,0.0,0.875,0.125,0.2742954589388654,25,24,0,0,False
adjlr_camera_r4_tl21em02_a1e00_s0p25,calibration,camera,4,0.01,1.0,0.25,4,8,0.02601452841573426,0.10838408609088565,0.0034872139790176476,,0.008807168099538631,0.01993470035079309,0.0,0.0,0.0,0.875,0.125,0.15135352544479863,25,24,0,0,False
adjlr_camera_r4_tl21em02_a1e00_s0p5,calibration,camera,4,0.01,1.0,0.5,4,8,0.028423543498966294,0.10232905740325048,0.005966808289805767,,0.009586732970664924,0.02228606576769937,0.0,0.0,0.0,0.875,0.125,0.2775558718628323,25,24,0,0,False
adjlr_camera_r4_tl21em02_a1e00_s0p75,calibration,camera,4,0.01,1.0,0.75,4,8,0.029756179142590183,0.09521956525281629,0.007338315843004248,,0.01011901233317769,0.023434766655249017,0.0,0.0,0.0,0.875,0.125,0.361115012374272,25,24,0,0,False
adjlr_camera_r4_tl21em02_a1e00_s1p0,calibration,camera,4,0.01,1.0,1.0,4,8,0.029973445526674913,0.08706853750268383,0.007561415004350647,,0.010403689031984187,0.023366030456664633,0.0,0.0,0.0,0.875,0.125,0.3796180016011297,25,24,0,0,False
adjlr_camera_r4_tl21em02_a1e02_s0p25,calibration,camera,4,0.01,100.0,0.25,4,8,0.025186483417241903,0.10897004818848999,0.0026352636072280305,,0.00858209509714325,0.018756585003287196,0.0,0.0,0.0,0.875,0.125,0.11394129258370274,25,24,0,0,False
adjlr_camera_r4_tl21em02_a1e02_s0p5,calibration,camera,4,0.01,100.0,0.5,4,8,0.027191360426887953,0.10393819336580723,0.004698636025305805,,0.00921002905688073,0.020598018466125467,0.0,0.0,0.0,0.875,0.125,0.21692964727343872,25,24,0,0,False
adjlr_camera_r4_tl21em02_a1e02_s0p75,calibration,camera,4,0.01,100.0,0.75,4,8,0.028638393095916106,0.09840510198924159,0.006187758790090064,,0.009664536187311445,0.021917814399856794,0.0,0.0,0.0,0.875,0.125,0.3020640210150628,25,24,0,0,False
adjlr_camera_r4_tl21em02_a1e02_s1p0,calibration,camera,4,0.01,100.0,1.0,4,8,0.029513130957312436,0.09237992033474002,0.007087692984820329,,0.009945060393952376,0.022716383829322118,0.0,0.0,0.0,0.875,0.125,0.35809677303411713,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em02_a1em02_s0p25,calibration,camera_geometry,4,0.01,0.01,0.25,4,8,0.02577799715590945,0.1088679562843329,0.003242674059984685,,0.008806452403735232,0.01948503489905673,0.0,0.0,0.0,0.875,0.125,0.14806411784536952,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em02_a1em02_s0p5,calibration,camera_geometry,4,0.01,0.01,0.5,4,8,0.027751720841481184,0.10305518625073433,0.005271816584801969,,0.009398078736294502,0.021705362398465378,0.0,0.0,0.0,0.875,0.125,0.23952904648460555,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em02_a1em02_s0p75,calibration,camera_geometry,4,0.01,0.01,0.75,4,8,0.028436558620820424,0.09596397807305501,0.005972856680049071,,0.009548639879494503,0.023049489263300582,0.0,0.0,0.0,0.875,0.125,0.25413909416913594,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em02_a1em02_s1p0,calibration,camera_geometry,4,0.01,0.01,1.0,4,8,0.027791059420447017,0.08755307538220067,0.005302703570681952,,0.009257790160461798,0.023514034665848338,0.0,0.0,0.0,0.875,0.125,0.19438215167574927,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em02_a1e00_s0p25,calibration,camera_geometry,4,0.01,1.0,0.25,4,8,0.025793865626640503,0.10869648572843366,0.0032598270794391565,,0.008737409326331713,0.019443836569497996,0.0,0.0,0.0,0.875,0.125,0.14301543890438093,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em02_a1e00_s0p5,calibration,camera_geometry,4,0.01,1.0,0.5,4,8,0.027944802336059657,0.10290923985041557,0.005472417597777918,,0.009270724717415857,0.021690738100821894,0.0,0.0,0.0,0.875,0.125,0.24453792593308368,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em02_a1e00_s0p75,calibration,camera_geometry,4,0.01,1.0,0.75,4,8,0.028990063521705273,0.09605552482669041,0.006545927942982213,,0.009371123771447443,0.023145884453348586,0.0,0.0,0.0,0.875,0.125,0.28434178139593164,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em02_a1e00_s1p0,calibration,camera_geometry,4,0.01,1.0,1.0,4,8,0.0288906397929955,0.08812704784108201,0.006439827109811086,,0.009045611751225757,0.023796834913372866,0.0,0.0,0.0,0.875,0.125,0.2578043345439044,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em02_a1e02_s0p25,calibration,camera_geometry,4,0.01,100.0,0.25,4,8,0.02517881022136549,0.10899546371001355,0.002627793310605711,,0.008560481500871076,0.018553879152991115,0.0,0.0,0.0,0.875,0.125,0.1155969057765411,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em02_a1e02_s0p5,calibration,camera_geometry,4,0.01,100.0,0.5,4,8,0.027166578501189045,0.10397859234299921,0.004674158351262614,,0.009128568273527149,0.02020491401070018,0.0,0.0,0.0,0.875,0.125,0.21910543191929827,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em02_a1e02_s0p75,calibration,camera_geometry,4,0.01,100.0,0.75,4,8,0.02857425924415649,0.09842103006521467,0.006123491600361533,,0.00948425330612368,0.021344007123171804,0.0,0.0,0.0,0.875,0.125,0.30279899106433145,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em02_a1e02_s1p0,calibration,camera_geometry,4,0.01,100.0,1.0,4,8,0.029383235606298172,0.09231781097049654,0.006956521655046274,,0.009626352048064502,0.02197431703206182,0.0,0.0,0.0,0.875,0.125,0.3547497350368193,25,24,0,0,False
adjlr_summary_r8_tl21em08_a1em02_s0p25,calibration,summary,8,1e-08,0.01,0.25,4,8,0.025649953185844662,0.10749415831418555,0.0031085849194720655,,0.009764664551780822,0.019051547376393863,0.0,0.0,0.0,0.875,0.125,0.1638930984042019,25,24,0,0,False
adjlr_summary_r8_tl21em08_a1em02_s0p5,calibration,summary,8,1e-08,0.01,0.5,4,8,0.027050885535477368,0.09969798523043617,0.004549802012094414,,0.0099957826999163,0.019867796919398828,0.0,0.0,0.0,0.875,0.125,0.26632602550458034,25,24,0,0,False
adjlr_summary_r8_tl21em08_a1em02_s0p75,calibration,summary,8,1e-08,0.01,0.75,4,8,0.026776529563378504,0.09011395361720005,0.004269836788099765,,0.008389683698404982,0.018838816188478713,0.0,0.0,0.0,0.875,0.125,0.2774541303117194,25,24,0,0,False
adjlr_summary_r8_tl21em08_a1em02_s1p0,calibration,summary,8,1e-08,0.01,1.0,4,8,0.02483315317356509,0.07885561651328322,0.0022750815605773744,,0.004999884308551472,0.015973505522462683,-0.005021802150893873,0.0,0.0,0.875,0.125,0.199567862100702,25,24,0,0,False
adjlr_summary_r8_tl21em08_a1e00_s0p25,calibration,summary,8,1e-08,1.0,0.25,4,8,0.025615250121026917,0.10774478503920665,0.0030721815622880705,,0.009710727998047064,0.019374920044431754,0.0,0.0,0.0,0.875,0.125,0.14206045876713774,25,24,0,0,False
adjlr_summary_r8_tl21em08_a1e00_s0p5,calibration,summary,8,1e-08,1.0,0.5,4,8,0.027620811584530003,0.1010456376428019,0.005133106273243593,,0.010929543317511614,0.021305726945046344,0.0,0.0,0.0,0.875,0.125,0.258648409429108,25,24,0,0,False
adjlr_summary_r8_tl21em08_a1e00_s0p75,calibration,summary,8,1e-08,1.0,0.75,4,8,0.028620488759727142,0.09338024353189063,0.006159969805667326,,0.011386915938669917,0.02217250185615105,0.0,0.0,0.0,0.875,0.125,0.33063996571359366,25,24,0,0,False
adjlr_summary_r8_tl21em08_a1e00_s1p0,calibration,summary,8,1e-08,1.0,1.0,4,8,0.02859298254641013,0.0847741017935953,0.006130904536903223,,0.011059401837973715,0.02195910537681367,0.0,0.0,0.0,0.875,0.125,0.3354476106432301,25,24,0,0,False
adjlr_summary_r8_tl21em08_a1e02_s0p25,calibration,summary,8,1e-08,100.0,0.25,4,8,0.024781232821570784,0.10912899073061223,0.0022172374756920105,,0.008712364585290344,0.018355173647741696,0.0,0.0,0.0,0.875,0.125,0.08993997124732722,25,24,0,0,False
adjlr_summary_r8_tl21em08_a1e02_s0p5,calibration,summary,8,1e-08,100.0,0.5,4,8,0.02647701474442679,0.1043735993661289,0.003961696613614313,,0.009457238071957974,0.01988809642932715,0.0,0.0,0.0,0.875,0.125,0.17097720855026868,25,24,0,0,False
adjlr_summary_r8_tl21em08_a1e02_s0p75,calibration,summary,8,1e-08,100.0,0.75,4,8,0.02770817015766712,0.09920176713117909,0.005227949284335245,,0.010015610780874318,0.02099216011641064,0.0,0.0,0.0,0.875,0.125,0.23912660527024165,25,24,0,0,False
adjlr_summary_r8_tl21em08_a1e02_s1p0,calibration,summary,8,1e-08,100.0,1.0,4,8,0.028472336129583928,0.09363192227999861,0.006013606582426695,,0.010387199308980799,0.02166569368284993,0.0,0.0,0.0,0.875,0.125,0.28837285064931606,25,24,0,0,False
adjlr_camera_r8_tl21em08_a1em02_s0p25,calibration,camera,8,1e-08,0.01,0.25,4,8,0.02641856291501879,0.10679556389569592,0.0038983686595984585,,0.009639201486737248,0.020643084154582603,0.0,0.0,0.0,0.875,0.125,0.16644751971988103,25,24,0,0,False
adjlr_camera_r8_tl21em08_a1em02_s0p5,calibration,camera,8,1e-08,0.01,0.5,4,8,0.027789750654874282,0.09770142769298476,0.005311904007823623,,0.010742556580552565,0.02188240953171744,0.0,0.0,0.0,0.875,0.125,0.2484115003597509,25,24,0,0,False
adjlr_camera_r8_tl21em08_a1em02_s0p75,calibration,camera,8,1e-08,0.01,0.75,4,8,0.026574060110413356,0.08608092472088225,0.004069516000914319,,0.011018586092413019,0.020020370317087477,-0.0007468422515370943,0.0,0.0,0.875,0.125,0.22195365410674606,25,24,0,0,False
adjlr_camera_r8_tl21em08_a1em02_s1p0,calibration,camera,8,1e-08,0.01,1.0,4,8,0.022750541969483395,0.07198789357331509,0.00014906926310703783,,0.005288268629153325,0.015091589561761543,-0.012001467575163849,0.0,0.125,0.875,0.125,0.10309702142809714,25,24,0,0,False
adjlr_camera_r8_tl21em08_a1e00_s0p25,calibration,camera,8,1e-08,1.0,0.25,4,8,0.026160701574691192,0.10824935551132309,0.003634985210119207,,0.009702573080966892,0.019998942429773736,0.0,0.0,0.0,0.875,0.125,0.15967632289943862,25,24,0,0,False
adjlr_camera_r8_tl21em08_a1e00_s0p5,calibration,camera,8,1e-08,1.0,0.5,4,8,0.028571268587087542,0.10189427214394696,0.006115546462533136,,0.010753467207136769,0.02228409549787702,0.0,0.0,0.0,0.875,0.125,0.2908733223509153,25,24,0,0,False
adjlr_camera_r8_tl21em08_a1e00_s0p75,calibration,camera,8,1e-08,1.0,0.75,4,8,0.029774701501574907,0.0943449731240596,0.007355877023048879,,0.010867639009528918,0.023229471885272246,0.0,0.0,0.0,0.875,0.125,0.37262729996617244,25,24,0,0,False
adjlr_camera_r8_tl21em08_a1e00_s1p0,calibration,camera,8,1e-08,1.0,1.0,4,8,0.029730112182536614,0.0856092993429055,0.007313687341853933,,0.010033696138208481,0.022838498558534537,0.0,0.0,0.0,0.875,0.125,0.3793943191740896,25,24,0,0,False
adjlr_camera_r8_tl21em08_a1e02_s0p25,calibration,camera,8,1e-08,100.0,0.25,4,8,0.0252736857171897,0.10889498022678876,0.0027228270042934516,,0.00923949758199194,0.01878370732127793,0.0,0.0,0.0,0.875,0.125,0.11856643829977907,25,24,0,0,False
adjlr_camera_r8_tl21em08_a1e02_s0p5,calibration,camera,8,1e-08,100.0,0.5,4,8,0.027335505221032952,0.10375851677380687,0.0048431486537138385,,0.01035931309528193,0.02063821494870738,0.0,0.0,0.0,0.875,0.125,0.22625563543467153,25,24,0,0,False
adjlr_camera_r8_tl21em08_a1e02_s0p75,calibration,camera,8,1e-08,100.0,0.75,4,8,0.0288080304275765,0.09809916608607927,0.006357370049865321,,0.011138187468680671,0.021956556727232235,0.0,0.0,0.0,0.875,0.125,0.3155089116099181,25,24,0,0,False
adjlr_camera_r8_tl21em08_a1e02_s1p0,calibration,camera,8,1e-08,100.0,1.0,4,8,0.029678703071225734,0.09190325312671493,0.007252560972658126,,0.011565076258922669,0.022738328385205397,0.0,0.0,0.0,0.875,0.125,0.37312084327603023,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em08_a1em02_s0p25,calibration,camera_geometry,8,1e-08,0.01,0.25,4,8,0.026063933965907823,0.10861326889677539,0.0035324439262577473,,0.009127458137874522,0.02038530729262039,0.0,0.0,0.0,0.875,0.125,0.15762907512700142,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em08_a1em02_s0p5,calibration,camera_geometry,8,1e-08,0.01,0.5,4,8,0.027722466722883227,0.10189630202262133,0.005241057027939297,,0.009170944681920146,0.022165357043341438,0.0,0.0,0.0,0.875,0.125,0.23418785396890138,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em08_a1em02_s0p75,calibration,camera_geometry,8,1e-08,0.01,0.75,4,8,0.027439521409629034,0.09316661062991857,0.004958613391699854,,0.007840543414930345,0.021644522306275227,0.0,0.0,0.0,0.875,0.125,0.2064006625888613,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em08_a1em02_s1p0,calibration,camera_geometry,8,1e-08,0.01,1.0,4,8,0.025187657957658496,0.08242632790535062,0.0026563693710245223,,0.005131224091097786,0.018858397409450833,-0.002670873862229639,0.0,0.0,0.875,0.125,0.09115418084937711,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em08_a1e00_s0p25,calibration,camera_geometry,8,1e-08,1.0,0.25,4,8,0.025973387370130288,0.10855935159977423,0.0034410743195945614,,0.009412708412691373,0.019794897913422427,0.0,0.0,0.0,0.875,0.125,0.15085334592281935,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em08_a1e00_s0p5,calibration,camera_geometry,8,1e-08,1.0,0.5,4,8,0.028013335910090198,0.10231062843743005,0.005539263950899889,,0.009842696573164722,0.022041916665910488,0.0,0.0,0.0,0.875,0.125,0.25107997783361186,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em08_a1e00_s0p75,calibration,camera_geometry,8,1e-08,1.0,0.75,4,8,0.028627228645898867,0.094626555054165,0.006172172500106404,,0.009000870518317883,0.023085250278896463,0.0,0.0,0.0,0.875,0.125,0.2776664346217127,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em08_a1e00_s1p0,calibration,camera_geometry,8,1e-08,1.0,1.0,4,8,0.027766620257368604,0.08546059383774492,0.00528966729253387,,0.006877594935631115,0.02292354316004802,-0.0009108073859487309,0.0,0.0,0.875,0.125,0.23050551389066404,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em08_a1e02_s0p25,calibration,camera_geometry,8,1e-08,100.0,0.25,4,8,0.02528317448237051,0.10892049688746039,0.002733217181797712,,0.00928231380581701,0.01855711208547317,0.0,0.0,0.0,0.875,0.125,0.12068088060754383,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em08_a1e02_s0p5,calibration,camera_geometry,8,1e-08,100.0,0.5,4,8,0.027324853532585555,0.10376713130116018,0.0048334907241172065,,0.010411923987792004,0.02015941162874324,0.0,0.0,0.0,0.875,0.125,0.22970254311187888,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em08_a1e02_s0p75,calibration,camera_geometry,8,1e-08,100.0,0.75,4,8,0.028735863939758133,0.0980248799856437,0.006285073673247238,,0.01117079305247548,0.021193157199076995,0.0,0.0,0.0,0.875,0.125,0.3183564515839794,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em08_a1e02_s1p0,calibration,camera_geometry,8,1e-08,100.0,1.0,4,8,0.029495861603969165,0.09168992693825084,0.007066942687682015,,0.011550806556145377,0.02165933311311591,0.0,0.0,0.0,0.875,0.125,0.3716189087670797,25,24,0,0,False
adjlr_summary_r8_tl21em04_a1em02_s0p25,calibration,summary,8,0.0001,0.01,0.25,4,8,0.02564992700333933,0.10749427570553706,0.003108558056691732,,0.009764644961284152,0.019051525862258223,0.0,0.0,0.0,0.875,0.125,0.1638914277690783,25,24,0,0,False
adjlr_summary_r8_tl21em04_a1em02_s0p5,calibration,summary,8,0.0001,0.01,0.5,4,8,0.02705090064383993,0.09969830041900331,0.004549817525092578,,0.009995838755453179,0.019867831699811433,0.0,0.0,0.0,0.875,0.125,0.2663252413481458,25,24,0,0,False
adjlr_summary_r8_tl21em04_a1em02_s0p75,calibration,summary,8,0.0001,0.01,0.75,4,8,0.02677665411965459,0.09011454046195458,0.00426996463818069,,0.00838990574852827,0.01883898262843897,0.0,0.0,0.0,0.875,0.125,0.27745717287769683,25,24,0,0,False
adjlr_summary_r8_tl21em04_a1em02_s1p0,calibration,summary,8,0.0001,0.01,1.0,4,8,0.024833451377255844,0.07885653760455319,0.0022753876089136177,,0.005000362935435931,0.015973875977958296,-0.00502107527304041,0.0,0.0,0.875,0.125,0.1995762741259814,25,24,0,0,False
adjlr_summary_r8_tl21em04_a1e00_s0p25,calibration,summary,8,0.0001,1.0,0.25,4,8,0.025615215572538486,0.10774488034936142,0.003072146110007598,,0.009710697539027091,0.019374881793517706,0.0,0.0,0.0,0.875,0.125,0.14205884551691259,25,24,0,0,False
adjlr_summary_r8_tl21em04_a1e00_s0p5,calibration,summary,8,0.0001,1.0,0.5,4,8,0.027620776379757253,0.10104586411056887,0.005133070153799532,,0.010929517336291883,0.021305690513409803,0.0,0.0,0.0,0.875,0.125,0.2586462050627405,25,24,0,0,False
adjlr_summary_r8_tl21em04_a1e00_s0p75,calibration,summary,8,0.0001,1.0,0.75,4,8,0.02862048894983628,0.09338063643346133,0.006159970011711785,,0.011386934789581415,0.02217250938470572,0.0,0.0,0.0,0.875,0.125,0.33063913082272783,25,24,0,0,False
adjlr_summary_r8_tl21em04_a1e00_s1p0,calibration,summary,8,0.0001,1.0,1.0,4,8,0.028593053805915133,0.08477469608824935,0.006130977682676134,,0.011059503257261571,0.021959195946580135,0.0,0.0,0.0,0.875,0.125,0.33545053842251804,25,24,0,0,False
adjlr_summary_r8_tl21em04_a1e02_s0p25,calibration,summary,8,0.0001,100.0,0.25,4,8,0.024781210865551698,0.10912903907871639,0.002217214890951391,,0.008712361799486645,0.018355148640253505,0.0,0.0,0.0,0.875,0.125,0.08993923476366929,25,24,0,0,False
adjlr_summary_r8_tl21em04_a1e02_s0p5,calibration,summary,8,0.0001,100.0,0.5,4,8,0.02647698023245318,0.10437370476138323,0.00396166112584985,,0.009457236155451132,0.019888054562595736,0.0,0.0,0.0,0.875,0.125,0.17097594828710666,25,24,0,0,False
adjlr_summary_r8_tl21em04_a1e02_s0p75,calibration,summary,8,0.0001,100.0,0.75,4,8,0.027708132505960756,0.09920193845603846,0.005227910591255602,,0.010015613402529766,0.020992109648757695,0.0,0.0,0.0,0.875,0.125,0.23912517433064684,25,24,0,0,False
adjlr_summary_r8_tl21em04_a1e02_s1p0,calibration,summary,8,0.0001,100.0,1.0,4,8,0.028472304983506933,0.09363216730912256,0.006013574617334053,,0.010387210155335835,0.021665642819162945,0.0,0.0,0.0,0.875,0.125,0.2883718239866595,25,24,0,0,False
adjlr_camera_r8_tl21em04_a1em02_s0p25,calibration,camera,8,0.0001,0.01,0.25,4,8,0.026418518903536206,0.1067956970193166,0.0038983234628251345,,0.009639169143400461,0.020643027453246254,0.0,0.0,0.0,0.875,0.125,0.16644578426161377,25,24,0,0,False
adjlr_camera_r8_tl21em04_a1em02_s0p5,calibration,camera,8,0.0001,0.01,0.5,4,8,0.027789754506180667,0.09770178683252552,0.005311907859357937,,0.010742530943149364,0.021882413476326135,0.0,0.0,0.0,0.875,0.125,0.2484112949078781,25,24,0,0,False
adjlr_camera_r8_tl21em04_a1em02_s0p75,calibration,camera,8,0.0001,0.01,0.75,4,8,0.0265742097277,0.08608160506809395,0.00406966938816701,,0.011018769883728852,0.02002055242940931,-0.0007465339608725419,0.0,0.0,0.875,0.125,0.22195815215431733,25,24,0,0,False
adjlr_camera_r8_tl21em04_a1em02_s1p0,calibration,camera,8,0.0001,0.01,1.0,4,8,0.02275093092771971,0.07198898169548673,0.00014946823417480437,,0.005288752574541977,0.015092062276821194,-0.012000380071045091,0.0,0.125,0.875,0.125,0.1031076199012868,25,24,0,0,False
adjlr_camera_r8_tl21em04_a1e00_s0p25,calibration,camera,8,0.0001,1.0,0.25,4,8,0.02616065519240479,0.10824944392870642,0.003634937568332927,,0.009702542928505031,0.01999888683155171,0.0,0.0,0.0,0.875,0.125,0.15967443644477858,25,24,0,0,False
adjlr_camera_r8_tl21em04_a1e00_s0p5,calibration,camera,8,0.0001,1.0,0.5,4,8,0.028571216566521243,0.10189449038664009,0.006115492953368301,,0.010753452409249409,0.022284037256757094,0.0,0.0,0.0,0.875,0.125,0.29087071788497076,25,24,0,0,False
adjlr_camera_r8_tl21em04_a1e00_s0p75,calibration,camera,8,0.0001,1.0,0.75,4,8,0.029774689055626108,0.0943453677547806,0.007355864037533841,,0.010867689556669835,0.023229463303604037,0.0,0.0,0.0,0.875,0.125,0.37262614847661224,25,24,0,0,False
adjlr_camera_r8_tl21em04_a1e00_s1p0,calibration,camera,8,0.0001,1.0,1.0,4,8,0.02973018706405267,0.08560991407457985,0.007313763901314357,,0.010033859301678327,0.022838596595594174,0.0,0.0,0.0,0.875,0.125,0.3793973732375965,25,24,0,0,False
adjlr_camera_r8_tl21em04_a1e02_s0p25,calibration,camera,8,0.0001,100.0,0.25,4,8,0.025273653790865783,0.10889503887562949,0.0027227942026766955,,0.00923947957175597,0.01878367305829154,0.0,0.0,0.0,0.875,0.125,0.11856519110315243,25,24,0,0,False
adjlr_camera_r8_tl21em04_a1e02_s0p5,calibration,camera,8,0.0001,100.0,0.5,4,8,0.02733545584592531,0.10375864761182267,0.0048430979314082745,,0.010359287258581484,0.020638159607750783,0.0,0.0,0.0,0.875,0.125,0.2262534614914458,25,24,0,0,False
