training_arm,method,model_seed,epoch,learning_rate,train_total_loss,validation_field_cluster_rel_l2
m4_counterfactual,shuffled_pairing,20261403,21,6.698729810778065e-05,0.0019152863067574799,0.23539998456835748
m4_counterfactual,shuffled_pairing,20261403,22,3.806023374435663e-05,0.0019138308096444234,0.23571798424236476
m4_counterfactual,shuffled_pairing,20261403,23,1.70370868554659e-05,0.0019129683401843066,0.2355857754126191
m4_counterfactual,shuffled_pairing,20261403,24,4.277569313094809e-06,0.0019143265548336786,0.23558941343799233
m4_counterfactual,correct_ray_set,20261403,1,0.001,0.0021512162900762634,0.24909280920401217
m4_counterfactual,correct_ray_set,20261403,2,0.0009957224306869053,0.002096788062772248,0.24878406007774173
m4_counterfactual,correct_ray_set,20261403,3,0.0009829629131445341,0.0020829495500947815,0.247573813656345
m4_counterfactual,correct_ray_set,20261403,4,0.0009619397662556433,0.0020647588011343033,0.2458187347277999
m4_counterfactual,correct_ray_set,20261403,5,0.0009330127018922194,0.002031246414844645,0.2433037486858666
m4_counterfactual,correct_ray_set,20261403,6,0.0008966766701456175,0.0019931527735025157,0.24062014338560403
m4_counterfactual,correct_ray_set,20261403,7,0.0008535533905932737,0.0019802145012363325,0.23955163038335742
m4_counterfactual,correct_ray_set,20261403,8,0.0008043807145043603,0.0019718754942005035,0.2400286026764661
