training_arm,model_seed,pair_index,source_index,geometry_id,wrong_geometry_id,embedding_swap_l2,modulation_swap_l2,correction_swap_relative_pct,correct_descriptor_field_rel_l2,wrong_descriptor_field_rel_l2,correct_descriptor_field_gain_pct
m4_counterfactual,20261403,49,186,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.599506855010986,0.13622155785560608,0.13508574664592743,-0.8408076167106628
m4_counterfactual,20261403,50,186,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.9224891662597656,0.19653692841529846,0.1962532252073288,-0.14455977082252502
m4_counterfactual,20261403,51,186,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.9226908683776855,0.15258891880512238,0.15344806015491486,0.559890627861023
m4_counterfactual,20261403,52,165,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.48420965671539307,0.18508408963680267,0.18506614863872528,-0.009694370441138744
m4_counterfactual,20261403,53,165,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,3.948693037033081,0.14452260732650757,0.14527902007102966,0.5206620693206787
m4_counterfactual,20261403,54,165,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.684778094291687,0.157566636800766,0.1579478681087494,0.24136526882648468
m4_counterfactual,20261403,55,165,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.012296199798584,0.14806923270225525,0.1463908851146698,-1.1464836597442627
m4_counterfactual,20261403,56,199,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.4619329273700714,0.19597531855106354,0.19595177471637726,-0.012015116401016712
m4_counterfactual,20261403,57,199,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,3.929248332977295,0.12650617957115173,0.12715381383895874,0.5093313455581665
m4_counterfactual,20261403,58,199,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.6853524446487427,0.23255114257335663,0.23274962604045868,0.08527767658233643
m4_counterfactual,20261403,59,199,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,5.949481010437012,0.17662860453128815,0.1756240725517273,-0.5719785094261169
m4_counterfactual,20261403,60,193,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5715534687042236,0.24713560938835144,0.24715356528759003,0.007265077903866768
m4_counterfactual,20261403,61,193,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.562560081481934,0.2151758074760437,0.21439014375209808,-0.3664644658565521
m4_counterfactual,20261403,62,193,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,2.198932647705078,0.570459246635437,0.570395290851593,-0.011212537065148354
m4_counterfactual,20261403,63,193,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.860386848449707,0.2478169947862625,0.24876323342323303,0.3803772032260895
m4_counterfactual,20261403,64,170,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5769897103309631,0.2780987322330475,0.27810487151145935,0.002207540674135089
m4_counterfactual,20261403,65,170,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.5909552574157715,0.18711520731449127,0.1869238168001175,-0.10238958150148392
m4_counterfactual,20261403,66,170,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.9628244638442993,0.38085663318634033,0.3807823657989502,-0.019503893330693245
m4_counterfactual,20261403,67,170,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,7.112368583679199,0.2835018038749695,0.2834753394126892,-0.009335719048976898
m4_counterfactual,20261403,68,185,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5758116245269775,0.13167347013950348,0.13168637454509735,0.009799347259104252
m4_counterfactual,20261403,69,185,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.640524387359619,0.14947690069675446,0.14896909892559052,-0.3408772647380829
m4_counterfactual,20261403,70,185,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.9163687229156494,0.19020894169807434,0.1899883896112442,-0.11608713865280151
m4_counterfactual,20261403,71,185,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.9595160484313965,0.13881082832813263,0.13932067155838013,0.36594945192337036
m4_counterfactual,20261403,72,183,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.6358414888381958,0.2895980179309845,0.28964516520500183,0.016277598217129707
m4_counterfactual,20261403,73,183,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.935599327087402,0.20476332306861877,0.20346811413764954,-0.6365660429000854
m4_counterfactual,20261403,74,183,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,2.1516451835632324,0.40885499119758606,0.40856876969337463,-0.07005467265844345
m4_counterfactual,20261403,75,183,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,7.509263038635254,0.29064318537712097,0.29196736216545105,0.45353588461875916
m4_counterfactual,20261403,76,190,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.7022528052330017,0.5002283453941345,0.5002478361129761,0.003896212438121438
m4_counterfactual,20261403,77,190,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,5.200107574462891,0.29286155104637146,0.2918257415294647,-0.35494109988212585
m4_counterfactual,20261403,78,190,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,2.199258804321289,0.42520585656166077,0.4248589873313904,-0.08164338022470474
m4_counterfactual,20261403,79,190,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,8.368165016174316,0.5035075545310974,0.5042471885681152,0.14668084681034088
m4_counterfactual,20261403,80,175,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.4731941819190979,0.21458807587623596,0.21460971236228943,0.010081782937049866
m4_counterfactual,20261403,81,175,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,3.781484365463257,0.1779637187719345,0.17899686098098755,0.5771845579147339
m4_counterfactual,20261403,82,175,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.618748426437378,0.18751664459705353,0.18798252940177917,0.24783410131931305
m4_counterfactual,20261403,83,175,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,5.836277961730957,0.18810245394706726,0.18621015548706055,-1.016216516494751
m4_counterfactual,20261403,84,177,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.4952198266983032,0.18981166183948517,0.18982331454753876,0.0061387126334011555
m4_counterfactual,20261403,85,177,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.100159645080566,0.15427342057228088,0.1552238166332245,0.6122746467590332
m4_counterfactual,20261403,86,177,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.7407537698745728,0.1903563290834427,0.19072555005550385,0.19358757138252258
m4_counterfactual,20261403,87,177,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.25035285949707,0.16643059253692627,0.1646164506673813,-1.1020417213439941
m4_counterfactual,20261403,88,164,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5578315854072571,0.15739110112190247,0.157440647482872,0.03146986663341522
m4_counterfactual,20261403,89,164,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.475417613983154,0.12475481629371643,0.12474863976240158,-0.00495118135586381
m4_counterfactual,20261403,90,164,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.887170672416687,0.1895991563796997,0.18963877856731415,0.020893504843115807
m4_counterfactual,20261403,91,164,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.760202884674072,0.1420254111289978,0.14149637520313263,-0.3738865554332733
m4_counterfactual,20261403,92,168,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5616304278373718,0.26522296667099,0.26524776220321655,0.009348064661026001
m4_counterfactual,20261403,93,168,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.525845050811768,0.2406913787126541,0.23995357751846313,-0.30747663974761963
m4_counterfactual,20261403,94,168,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,2.224080801010132,0.5776672959327698,0.5775999426841736,-0.011660882271826267
m4_counterfactual,20261403,95,168,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.804460525512695,0.26878491044044495,0.2696987986564636,0.338855117559433
m4_counterfactual,20261403,96,182,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.6854938864707947,0.4498545527458191,0.44988518953323364,0.006809912621974945
m4_counterfactual,20261403,97,182,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,5.1601152420043945,0.2643451690673828,0.26328718662261963,-0.4018358886241913
m4_counterfactual,20261403,98,182,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,2.226309061050415,0.435321569442749,0.43502822518348694,-0.06743108481168747
m4_counterfactual,20261403,99,182,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,8.2271089553833,0.4538046717643738,0.45449334383010864,0.15152522921562195
m4_counterfactual,20261403,100,181,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.6482301354408264,0.417097270488739,0.41713598370552063,0.009280718863010406
m4_counterfactual,20261403,101,181,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.880523204803467,0.2971188426017761,0.29652532935142517,-0.20015600323677063
m4_counterfactual,20261403,102,181,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,2.0776309967041016,0.39868462085723877,0.39846447110176086,-0.05524953082203865
m4_counterfactual,20261403,103,181,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,7.793745517730713,0.42630666494369507,0.42672085762023926,0.0970640778541565
m4_counterfactual,20261403,104,188,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5343849658966064,0.15906259417533875,0.15905342996120453,-0.005761720705777407
m4_counterfactual,20261403,105,188,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.369180202484131,0.1157335564494133,0.11622453480958939,0.4224395155906677
m4_counterfactual,20261403,106,188,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.8628066778182983,0.1795150488615036,0.1796957552433014,0.10056240856647491
m4_counterfactual,20261403,107,188,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.636724948883057,0.14192286133766174,0.1408180296421051,-0.7845811247825623
m4_counterfactual,20261403,108,194,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.649475634098053,0.3707081377506256,0.3707260489463806,0.004831383004784584
m4_counterfactual,20261403,109,194,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,5.050273895263672,0.2625279128551483,0.26179906725883484,-0.2783988416194916
m4_counterfactual,20261403,110,194,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,2.165236711502075,0.41312819719314575,0.4129045605659485,-0.05416182056069374
m4_counterfactual,20261403,111,194,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,7.781709671020508,0.37375250458717346,0.3744894564151764,0.19678840041160583
m4_counterfactual,20261403,112,163,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.4738864302635193,0.17607823014259338,0.17612385749816895,0.025906402617692947
m4_counterfactual,20261403,113,163,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,3.937160015106201,0.17227840423583984,0.17248931527137756,0.12227483838796616
m4_counterfactual,20261403,114,163,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.6589117050170898,0.21867460012435913,0.21878592669963837,0.05088379234075546
m4_counterfactual,20261403,115,163,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,5.974560737609863,0.18704193830490112,0.1863795518875122,-0.3553965091705322
m4_counterfactual,20261403,116,192,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.6419385671615601,0.351847767829895,0.35188278555870056,0.009951531887054443
m4_counterfactual,20261403,117,192,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.7894816398620605,0.19807201623916626,0.19699831306934357,-0.5450316667556763
m4_counterfactual,20261403,118,192,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.97774076461792,0.2803930640220642,0.27999064326286316,-0.14372649788856506
m4_counterfactual,20261403,119,192,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,7.725488185882568,0.3594681918621063,0.359941691160202,0.1315488964319229
m4_counterfactual,20261403,120,187,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.48098090291023254,0.16652031242847443,0.16646571457386017,-0.03279825672507286
m4_counterfactual,20261403,121,187,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.079925537109375,0.12814949452877045,0.12839508056640625,0.19127371907234192
m4_counterfactual,20261403,122,187,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.694167137145996,0.15522798895835876,0.155332550406456,0.06731457263231277
m4_counterfactual,20261403,123,187,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.112839221954346,0.1396772414445877,0.13897347450256348,-0.5064038038253784
m4_counterfactual,20261403,124,161,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.49174144864082336,0.2519010305404663,0.25187164545059204,-0.011666691862046719
m4_counterfactual,20261403,125,161,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,3.9802258014678955,0.2004760503768921,0.2018079310655594,0.6599743962287903
m4_counterfactual,20261403,126,161,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.6884485483169556,0.2020508348941803,0.20264561474323273,0.2935073971748352
m4_counterfactual,20261403,127,161,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.083901882171631,0.21147505939006805,0.20923712849617004,-1.0695668458938599
m4_counterfactual,20261403,128,191,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5549725294113159,0.3913900852203369,0.39141491055488586,0.006342459935694933
m4_counterfactual,20261403,129,191,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.462912082672119,0.32176342606544495,0.321561336517334,-0.0628463476896286
m4_counterfactual,20261403,130,191,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,2.004915475845337,0.4549829065799713,0.4549660086631775,-0.003714105347171426
m4_counterfactual,20261403,131,191,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.89812707901001,0.39526307582855225,0.3953421711921692,0.020006811246275902
m4_counterfactual,20261403,132,195,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5205419063568115,0.19771212339401245,0.1977187842130661,0.0033688347321003675
m4_counterfactual,20261403,133,195,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.249600887298584,0.15456311404705048,0.1539566069841385,-0.3939467668533325
m4_counterfactual,20261403,134,195,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.9485280513763428,0.4325321912765503,0.43249258399009705,-0.009157910943031311
m4_counterfactual,20261403,135,195,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.416563510894775,0.1998458355665207,0.20045159757137299,0.3021986484527588
m4_counterfactual,20261403,136,172,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5628544688224792,0.19689954817295074,0.19695180654525757,0.02653358317911625
m4_counterfactual,20261403,137,172,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.4709391593933105,0.1778518706560135,0.17887596786022186,0.5725180506706238
m4_counterfactual,20261403,138,172,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.8591667413711548,0.1866520345211029,0.187022864818573,0.1982807219028473
m4_counterfactual,20261403,139,172,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.799470901489258,0.1848146766424179,0.18306346237659454,-0.9566159248352051
m4_counterfactual,20261403,140,179,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.540299117565155,0.23933768272399902,0.23936522006988525,0.011504322290420532
m4_counterfactual,20261403,141,179,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.425325870513916,0.22199717164039612,0.22136612236499786,-0.28507038950920105
m4_counterfactual,20261403,142,179,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,2.0985965728759766,0.4941437542438507,0.49410539865493774,-0.007762633264064789
m4_counterfactual,20261403,143,179,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.648694038391113,0.23514077067375183,0.23588679730892181,0.31626468896865845
m4_counterfactual,20261403,144,162,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5301999449729919,0.1301024854183197,0.13005833327770233,-0.03394795209169388
m4_counterfactual,20261403,145,162,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.420172691345215,0.10566479712724686,0.10554908961057663,-0.10962436348199844
m4_counterfactual,20261403,146,162,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.8515945672988892,0.1801198273897171,0.1800769567489624,-0.023806843906641006
m4_counterfactual,20261403,147,162,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.622201919555664,0.12078123539686203,0.12053625285625458,-0.20324386656284332
m4_counterfactual,20261403,148,198,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5132653713226318,0.15561933815479279,0.15564769506454468,0.01821865141391754
m4_counterfactual,20261403,149,198,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.131164073944092,0.13945291936397552,0.14000685513019562,0.3956490457057953
m4_counterfactual,20261403,150,198,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.7515246868133545,0.15742097795009613,0.15769052505493164,0.17093424499034882
m4_counterfactual,20261403,151,198,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.2782158851623535,0.13711479306221008,0.13562525808811188,-1.0982725620269775
m4_counterfactual,20261403,152,189,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5520110726356506,0.17147821187973022,0.1714356690645218,-0.024815615266561508
m4_counterfactual,20261403,153,189,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.435166358947754,0.13242359459400177,0.1327974647283554,0.2815340757369995
m4_counterfactual,20261403,154,189,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.8450827598571777,0.16540493071079254,0.16548220813274384,0.046698328107595444
m4_counterfactual,20261403,155,189,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.684905529022217,0.14461487531661987,0.14386636018753052,-0.5202850103378296
m4_counterfactual,20261403,156,184,g_011010111,g_101011110,0.062023844569921494,0.03969637677073479,0.5581804513931274,0.16966161131858826,0.16970306634902954,0.024427980184555054
m4_counterfactual,20261403,157,184,g_101011110,g_111001110,0.1491527408361435,0.11373360455036163,4.6515889167785645,0.13055264949798584,0.13055869936943054,0.004633832722902298
m4_counterfactual,20261403,158,184,g_111001110,g_111010110,0.05630120262503624,0.05057135224342346,1.942928671836853,0.1968548446893692,0.19685983657836914,0.002535758074373007
m4_counterfactual,20261403,159,184,g_111010110,g_011010111,0.1907588392496109,0.16856777667999268,6.992193698883057,0.15030784904956818,0.1499716192483902,-0.22419561445713043
