seed,split,sample_index,geometry_id,active_views,model_relative_l2,fallback_relative_l2,relative_gain_percent,model_whitened_residual_rms,fallback_whitened_residual_rms,correction_to_fallback_norm,guarded_relative_l2,guarded_relative_gain_percent,trust_budget,guarded_whitened_residual_rms
83,test,6,g_0100011,3,0.6139358282089233,0.7767499685287476,20.96094512939453,7.635871887207031,7.682705879211426,0.5897469520568848,0.6139358282089233,20.96094512939453,1.0,7.635871887207031
83,test,7,g_1100110,4,0.4716329276561737,0.6835382580757141,31.001237869262695,2.4841225147247314,3.5080409049987793,0.5629904866218567,0.6007708311080933,12.108675003051758,0.3721392750740051,2.8745357990264893
83,test,8,g_0011100,3,0.7246773838996887,0.7617906928062439,4.871850967407227,1.2212803363800049,1.399470567703247,0.27920734882354736,0.7541168928146362,1.0073370933532715,0.12125363200902939,1.3071575164794922
83,test,9,g_1100110,4,0.4600968658924103,0.7076455354690552,34.982017517089844,4.17414665222168,6.937360763549805,0.6675748825073242,0.4600968658924103,34.982017517089844,1.0,4.17414665222168
83,test,10,g_1100100,3,0.47004830837249756,0.6860327124595642,31.483104705810547,2.281686782836914,4.132012844085693,0.6589215993881226,0.6149051189422607,10.367959976196289,0.2989800274372101,3.409536361694336
83,test,11,g_1010110,4,0.44499582052230835,0.6146342158317566,27.599895477294922,1.415879249572754,2.3454172611236572,0.5234041213989258,0.572585940361023,6.8411865234375,0.17938575148582458,1.9129881858825684
83,test,12,g_1010100,3,0.6007189750671387,0.678074836730957,11.408160209655762,4.471590995788574,6.410742282867432,0.5115159153938293,0.6007189750671387,11.408160209655762,1.0,4.471590995788574
83,test,13,g_0111010,4,0.2518210709095001,0.41173088550567627,38.83842849731445,1.4490153789520264,2.221511125564575,0.358242005109787,0.3198937773704529,22.305130004882812,0.4259191155433655,1.4451029300689697
83,test,14,g_1110000,3,0.6760505437850952,0.7231438159942627,6.512296676635742,1.2407573461532593,2.0203678607940674,0.3696304261684418,0.7009565234184265,3.068171501159668,0.3187417984008789,1.373153567314148
83,test,15,g_1010110,4,0.2834930121898651,0.5468969941139221,48.16336441040039,3.107424259185791,6.78491735458374,0.5561437606811523,0.2834930121898651,48.16336441040039,1.0,3.107424259185791
83,test,16,g_0100110,3,0.6085630655288696,0.638654887676239,4.711750030517578,2.187016725540161,2.844358205795288,0.34928807616233826,0.6185819506645203,3.1430022716522217,0.29037147760391235,2.400083065032959
83,test,17,g_1010110,4,0.4498912990093231,0.6144158244132996,26.777389526367188,1.0617951154708862,2.1350879669189453,0.4762808680534363,0.5733082294464111,6.690517425537109,0.184696763753891,1.6738170385360718
83,test,18,g_1001010,3,0.5596490502357483,0.6503193974494934,13.94243335723877,6.862554550170898,7.220935344696045,0.45462435483932495,0.5596490502357483,13.94243335723877,1.0,6.862554550170898
83,test,19,g_1001101,4,0.42115628719329834,0.5625307559967041,25.131866455078125,2.1055755615234375,3.569672107696533,0.6967796683311462,0.5017138719558716,10.811299324035645,0.2253505289554596,2.842494487762451
