reference_kind,case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds
raw_learned,e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,43,0.33041648955183905,0.03357277830410547,0.0319829959523413,0.0016068699159718892,0.5327289855775256,0.2876432400104502,0.28798180077304564,0.8871920704841614,0.052554426899312334,13,13,1,1,0.01064283400774002
raw_learned,3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,43,0.41288277145295726,0.05372750361973254,0.04868767519329968,-0.0015169953346381834,0.6717327817253231,0.19518749754275475,0.19098609701921332,0.8883401155471802,0.06687264869871064,13,13,1,1,0.010786292026750743
raw_learned,b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.6181816449677765,0.04240940710341949,0.08545906983267156,-0.008473976552869342,0.8438796153238299,0.43408557900110817,0.432020297423241,0.8864409327507019,0.048363870700803197,13,13,1,1,0.012276624969672412
raw_learned,0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.29821105596375796,0.03386292612712444,0.03381860515459136,0.0026293144173930656,0.5177087683681851,0.21271864804259794,0.2111473423431953,0.887431263923645,0.056475988255860116,13,13,1,1,0.009780458000022918
raw_learned,2aa10b47cf2ae3da6dfc,ood,single_interface,3191,jacru_m2,43,0.40528522893427055,0.05045253308630881,0.04688190602351461,-0.006802280325289505,0.6387016808375049,0.20804374942416237,0.20885536522997467,0.8881593346595764,0.06387941710055516,13,13,1,1,0.013693790999241173
raw_learned,00c3a80c137b7dc58c98,ood,two_interface,3191,jacru_m2,43,0.6202471475779818,0.04364183858999074,0.09322815261624642,-0.00760279587981925,0.7975848338521092,0.38171712321105694,0.38110426973597855,0.8865159749984741,0.052473828559304735,13,13,1,1,0.007766124967020005
raw_learned,6c144f9849f9520d81e5,development,smooth_no_interface,2101,pooled_cnn,17,0.25657247124292687,0.026296990196490365,0.029835045399421712,0.0036711787332512585,0.47165423013535784,0.1837550376837102,0.18287699099666446,1.0,0.0500897335268886,13,13,1,1,0.008732457994483411
raw_learned,cee85dad2f56f6debc94,development,single_interface,2101,pooled_cnn,17,0.404442080868969,0.05030704444173809,0.04628933590885979,0.008640389802980378,0.6826211764812785,0.23442547625812402,0.23267528004135649,1.0,0.06517169959325697,13,13,1,1,0.006382999999914318
raw_learned,b06a75091983ab395677,development,smooth_no_interface,2113,pooled_cnn,17,0.2531762857417996,0.021836502659768935,0.027771770895859135,0.0006108601186676982,0.4569974319222983,0.23196697964500743,0.23102045181852968,1.0,0.045055096702552776,13,13,1,1,0.007658999995328486
raw_learned,423593699e2b6baeef3f,development,single_interface,2113,pooled_cnn,17,0.6863185696224877,0.06315569349604958,0.08085883263135131,0.005179494390011762,0.8560703126708904,0.19577040791068817,0.19726071588922775,1.0,0.06684949833006984,13,13,1,1,0.007836250006221235
raw_learned,5639798ee009ab4df707,development,smooth_no_interface,2129,pooled_cnn,17,0.2548049210396155,0.02324678407156068,0.029584493467430306,0.0007601556210477747,0.47822240638337404,0.21163637735071475,0.21078044206949392,1.0,0.047643718195526395,13,13,1,1,0.007188917021267116
raw_learned,9f862d87f3c25fedf3e1,development,single_interface,2129,pooled_cnn,17,0.43932050535202904,0.05258012950320235,0.05168311203694238,-0.000875380410190918,0.6985629456282035,0.22600005600533882,0.22296334773522386,1.0,0.06936656358188954,13,13,1,1,0.006287666969001293
raw_learned,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,pooled_cnn,17,0.2933742843301295,0.031334726509419056,0.030853803050772035,0.002445519503153835,0.5197030030287316,0.2234770830221879,0.22266750675177185,1.0,0.051785428928043394,13,13,1,1,0.00553358398610726
raw_learned,6be92a896230a00c27bc,development,single_interface,2141,pooled_cnn,17,0.3742598597629416,0.0381923944768376,0.048243248274714205,0.0036633444407139924,0.6267660972907829,0.2842821097216871,0.2852582858592445,1.0,0.053619994388811605,13,13,1,1,0.008690625021699816
raw_learned,2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,pooled_cnn,17,0.25559468662472695,0.029849659969221454,0.0289645680205202,0.0056783359919535545,0.4747037111739233,0.2011469035361725,0.19842076129807767,1.0,0.05308717323582801,13,13,1,1,0.010343833011575043
raw_learned,317ac465ce89a727ceb8,development,single_interface,2153,pooled_cnn,17,0.373514961608936,0.03320779012318308,0.043299902174402743,0.0060263859788459795,0.589039106374258,0.24098767391064504,0.24227041364119523,1.0,0.05572471839676364,13,13,1,1,0.005165792012121528
raw_learned,80f83d2b9da59c138e54,development,smooth_no_interface,2161,pooled_cnn,17,0.26078303675004705,0.020139839062772964,0.030018291154774987,-0.0002862007913521491,0.4647346134921996,0.22785474022332583,0.22747797495782615,1.0,0.0421742885628012,13,13,1,1,0.007740915985777974
raw_learned,817ed62303fd3253a425,development,single_interface,2161,pooled_cnn,17,0.4525927210301722,0.04706217329484606,0.05279401617061928,0.00419186414123835,0.6573489654458707,0.21396852928948942,0.21315426410202504,1.0,0.06257443470147012,13,13,1,1,0.005601625016424805
raw_learned,c12970cf110f1be99b82,ood,smooth_no_interface,3109,pooled_cnn,17,0.3391360407906366,0.04221495538513814,0.039326751546265824,0.006251124439196433,0.6108061545561803,0.18590531162262633,0.18622481251159978,1.0,0.054141158495514555,13,13,1,1,0.008407750050537288
raw_learned,c574fbda17385d89b138,ood,single_interface,3109,pooled_cnn,17,0.5153757048722764,0.05881578046816785,0.05953322064520767,0.004221513158503638,0.7634104578328228,0.2254164685252101,0.224385031483358,1.0,0.06235293833504775,13,13,1,1,0.004185665980912745
raw_learned,49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,17,0.4925022496659869,0.02927507336427701,0.07510512109162837,-0.0025567952980904813,0.7968791540011954,0.30247383823301066,0.3037001919624288,1.0,0.04195593766016802,13,13,1,1,0.008841916976962239
raw_learned,b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.3137360454842717,0.03074958607426034,0.037030164946601274,0.0030551492031593713,0.5530075996592901,0.21499295383407419,0.2157646338918277,1.0,0.04749153932706454,13,13,1,1,0.010281290975399315
raw_learned,92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.45684046904246156,0.05194577483225243,0.05250033763979791,0.004886574141966221,0.7117194327124249,0.23066687787473736,0.23145537555233067,1.0,0.06276352988287073,13,13,1,1,0.006518625013995916
raw_learned,d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,17,0.4730522081830907,0.024110965845759752,0.0647343076944032,-0.0058176010115052615,0.792838657235435,0.43730457702928227,0.43654605805337815,1.0,0.03411874612993001,13,13,1,1,0.008836540975607932
raw_learned,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,pooled_cnn,17,0.33721364096109,0.025154808221666138,0.033296866345985665,-3.735021642456041e-05,0.5617110613898525,0.31278461286452525,0.3143104126071139,1.0,0.039200243811280185,13,13,1,1,0.007868458051234484
raw_learned,59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,17,0.4539777916232892,0.04985078084859179,0.05306260019151884,0.003959593776399564,0.6855311053437065,0.17987501317668583,0.18310022299331752,1.0,0.06281634829577179,13,13,1,1,0.008802208001725376
raw_learned,73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,17,0.5608599086611092,0.030956072149639625,0.08113088496973553,-0.005253888085972268,0.8494188696308399,0.3566254694964718,0.3539351233664757,1.0,0.03364991218966119,13,13,1,1,0.008827832993119955
raw_learned,9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,17,0.31737208184304755,0.03354313553755259,0.03625919752178925,0.00479105060652136,0.5668429818704509,0.2227222639613173,0.22143940427163064,1.0,0.04920731578229612,13,13,1,1,0.00760708301095292
raw_learned,35d22c1380baf6593b39,ood,single_interface,3163,pooled_cnn,17,0.6255178715318358,0.07542528856781636,0.07378687042769566,0.007196731003753844,0.8917329777566441,0.15589900116754118,0.15468076234936332,1.0,0.06970159165493554,13,13,1,1,0.008042000001296401
raw_learned,f0363cd7bec7fc07695b,ood,two_interface,3163,pooled_cnn,17,0.5076157120269245,0.030711868499033162,0.06716353017132119,-0.004676500065686371,0.7607970172831684,0.27615716248769084,0.27645068903749315,1.0,0.037725382319168756,13,13,1,1,0.008121958991978317
raw_learned,e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,pooled_cnn,17,0.35022627437247417,0.03558560010648369,0.0339005039695546,0.003094015206147811,0.5724270672229222,0.2717966660686641,0.2719987334399734,1.0,0.048897557494120454,13,13,1,1,0.004408790962770581
raw_learned,3362d0532ed7c2a38730,ood,single_interface,3181,pooled_cnn,17,0.4335254100380655,0.056413683610724484,0.051121882072476615,0.005662136656261924,0.6880142404869597,0.2208845091346286,0.2161873235704586,1.0,0.06439614568979508,13,13,1,1,0.006210415973328054
raw_learned,b68a57ff53cf5cbd1d8c,ood,two_interface,3181,pooled_cnn,17,0.5456216945496094,0.03743154258457182,0.07542818987963679,-0.0033404682470295215,0.8118848710960898,0.33265058611217235,0.33093996467679,1.0,0.043472205042780196,13,13,1,1,0.006847084034234285
raw_learned,0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,pooled_cnn,17,0.31053629690307183,0.035262501076075085,0.0352163482912929,0.0036098067155922483,0.5586071233640933,0.20410121663032424,0.20160359237437725,1.0,0.051295888578888095,13,13,1,1,0.007341167016420513
raw_learned,2aa10b47cf2ae3da6dfc,ood,single_interface,3191,pooled_cnn,17,0.39097380111219493,0.048670953758573936,0.04522641264177659,0.00120254495271525,0.6270738031934793,0.19715573640016268,0.19773591313722097,1.0,0.0639913143786647,13,13,1,1,0.006362667016219348
raw_learned,00c3a80c137b7dc58c98,ood,two_interface,3191,pooled_cnn,17,0.543217053709503,0.038221846033302156,0.08164990775811681,-0.0023953639899700558,0.7859864523295839,0.31362429046878537,0.3137377566727959,1.0,0.05042021875425378,13,13,1,1,0.0036000830004923046
raw_learned,6c144f9849f9520d81e5,development,smooth_no_interface,2101,pooled_cnn,29,0.25852746389022035,0.026497364080060332,0.030062378028308127,0.00329309965434026,0.4521408033023527,0.20372936235995792,0.202952479901107,1.0,0.051566815457694516,13,13,1,1,0.006915583973750472
raw_learned,cee85dad2f56f6debc94,development,single_interface,2101,pooled_cnn,29,0.4089665784907967,0.0508698298533075,0.046807175174708775,0.0032831039758073636,0.6829204862131266,0.2238946847144621,0.22396091597118484,1.0,0.06321612151983745,13,13,1,1,0.006039457977749407
raw_learned,b06a75091983ab395677,development,smooth_no_interface,2113,pooled_cnn,29,0.25709280427958764,0.022174303126415575,0.02820138718168996,0.0012860672613335554,0.4527326372032464,0.26141379982810675,0.26074258282838375,1.0,0.04660425579617438,13,13,1,1,0.007416625041514635
raw_learned,423593699e2b6baeef3f,development,single_interface,2113,pooled_cnn,29,0.717968754688158,0.06606817390321706,0.08458770888539761,-7.634356013149617e-05,0.871023580105351,0.18775866984308812,0.1903206993964914,1.0,0.06445619435978545,13,13,1,1,0.007570791989564896
raw_learned,5639798ee009ab4df707,development,smooth_no_interface,2129,pooled_cnn,29,0.2600409646659641,0.023724487465491884,0.030192431877045265,0.002247108466574379,0.4600136285303733,0.2438553180895798,0.24348491883655946,1.0,0.048129639488169264,13,13,1,1,0.00857775000622496
raw_learned,9f862d87f3c25fedf3e1,development,single_interface,2129,pooled_cnn,29,0.45079198967850204,0.05395309553627333,0.05303265525755774,-0.007914814165133755,0.6999012017514558,0.21828179887846205,0.2154900676251872,1.0,0.06572649491949746,13,13,1,1,0.00842916703550145
raw_learned,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,pooled_cnn,29,0.3039532898569128,0.032464649146231914,0.031966383704327556,0.002214811195905153,0.5065706644428051,0.24914959520538998,0.24757039447317966,1.0,0.053343569032102925,13,13,1,1,0.007243416039273143
raw_learned,6be92a896230a00c27bc,development,single_interface,2141,pooled_cnn,29,0.35154370577702443,0.03587426098911528,0.045315066082577994,0.0015974915091938966,0.5963629297953895,0.27157949649949353,0.27436983649457225,1.0,0.05467067464216778,13,13,1,1,0.008702291001100093
raw_learned,2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,pooled_cnn,29,0.26949686232718884,0.03147322743469127,0.030539994016594973,0.00423305901186626,0.4815179702464216,0.2257708883267648,0.22394796170982434,1.0,0.05408446886485546,13,13,1,1,0.0075424169772304595
raw_learned,317ac465ce89a727ceb8,development,single_interface,2153,pooled_cnn,29,0.3918554093482219,0.03483836935531856,0.04542602742926542,0.004126937363273302,0.5917197501727102,0.23985334141638903,0.24079698482978834,1.0,0.055865165855843175,13,13,1,1,0.006503375014290214
raw_learned,80f83d2b9da59c138e54,development,smooth_no_interface,2161,pooled_cnn,29,0.27093274479122176,0.020923684089776445,0.031186606758860716,0.0007489370491317296,0.47405292755618716,0.27224056924084483,0.2706619520025423,1.0,0.043562779731998784,13,13,1,1,0.009690332983154804
raw_learned,817ed62303fd3253a425,development,single_interface,2161,pooled_cnn,29,0.4629332356444324,0.048137416152544965,0.05400021607263093,-0.0008654203198899803,0.676624341775256,0.25702456380236216,0.25595598260555763,1.0,0.06082664063643709,13,13,1,1,0.00723437505075708
raw_learned,c12970cf110f1be99b82,ood,smooth_no_interface,3109,pooled_cnn,29,0.33925658709694556,0.04222996074089688,0.0393407302865583,0.004394611530235749,0.5746779455115861,0.21177632080602282,0.21271458031693544,1.0,0.054840906057000614,13,13,1,1,0.005664209020324051
raw_learned,c574fbda17385d89b138,ood,single_interface,3109,pooled_cnn,29,0.527235922944223,0.060169293984287296,0.060903244440862654,-0.0027146258492773885,0.7581254944783956,0.2386260991763478,0.23784467528583855,1.0,0.060118466049246366,13,13,1,1,0.006797625042963773
raw_learned,49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,29,0.5623504364433363,0.033426954484932624,0.08575676081408912,-0.0033189092333259125,0.7631560125449748,0.3117439442277711,0.31367722327991693,1.0,0.0459347708491231,13,13,1,1,0.006805667013395578
raw_learned,b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,29,0.3136593448048749,0.030742068563355828,0.03702111198998229,0.0027136244563107322,0.5167449198896359,0.238731717852613,0.23968637045654065,1.0,0.04800718019989335,13,13,1,1,0.008484416990540922
raw_learned,92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,29,0.4573611247459044,0.052004976820186774,0.05256017165643425,-0.0017237659399581746,0.6837605573754009,0.2063431168432014,0.2062986838211052,1.0,0.06070705617084118,13,13,1,1,0.007250125054270029
raw_learned,d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,29,0.48220691816918915,0.024577571636800098,0.06598707388562189,-0.0038410715321909317,0.7325638313929861,0.3575106356410622,0.3576447555933983,1.0,0.038094292260732736,13,13,1,1,0.006226416036952287
raw_learned,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,pooled_cnn,29,0.3308500294024492,0.024680107886594995,0.03266851595380718,0.0005233575324117512,0.536515844884843,0.3197316745740951,0.3209678639365368,1.0,0.0406697488566515,13,13,1,1,0.007954000029712915
raw_learned,59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,29,0.47955691157569236,0.05265959468613124,0.05605238215955739,-0.003425382737974908,0.691877054002071,0.2070185084238834,0.2125477955806694,1.0,0.06067267328192292,13,13,1,1,0.006134582974482328
raw_learned,73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,29,0.5514836600175264,0.030438559977666767,0.07977456882304194,-0.003501880822690851,0.7869167162498123,0.379525831332546,0.37831434869319447,1.0,0.03922921528491256,13,13,1,1,0.007764458016026765
raw_learned,9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,29,0.30914741711360094,0.03267386864372671,0.035319544162099654,0.0035143882697379527,0.5250005171665268,0.23980718629031775,0.23850461278570395,1.0,0.049891510577993986,13,13,1,1,0.00444420799612999
raw_learned,35d22c1380baf6593b39,ood,single_interface,3163,pooled_cnn,29,0.6283164549632919,0.0757627432953396,0.07411699482930909,-0.002863599881113068,0.8962010704654458,0.19215191638001083,0.19117956345939052,1.0,0.06583399669942451,13,13,1,1,0.008073042030446231
raw_learned,f0363cd7bec7fc07695b,ood,two_interface,3163,pooled_cnn,29,0.5269083079376886,0.03187911303969259,0.0697161675638119,-0.004251064454701231,0.7032040249155023,0.33431156808790236,0.3339781406908082,1.0,0.04278400219338743,13,13,1,1,0.005153708974830806
raw_learned,e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,pooled_cnn,29,0.35719831228122695,0.03629401112845132,0.034575369381137595,0.0016290159148018193,0.5521646235203986,0.2860390747789806,0.2864168745667443,1.0,0.04996522705852093,13,13,1,1,0.004950875008944422
raw_learned,3362d0532ed7c2a38730,ood,single_interface,3181,pooled_cnn,29,0.4477418411144075,0.0582636357155942,0.05279830217646183,-0.0007159053549558586,0.7009119190434853,0.22690469370192504,0.22320413205141384,1.0,0.06357868135859507,13,13,1,1,0.009441457979846746
raw_learned,b68a57ff53cf5cbd1d8c,ood,two_interface,3181,pooled_cnn,29,0.5566178928571369,0.03818591996605841,0.07694833349228947,-0.005135159424662146,0.7543584574880767,0.3625058750444825,0.3609198582664088,1.0,0.045783102737327525,13,13,1,1,0.007276499993167818
raw_learned,0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,pooled_cnn,29,0.3135564899756105,0.03560545474214393,0.035558853087705386,0.0031126503391996295,0.5178363404674596,0.21774286694631895,0.21545941712380548,1.0,0.0524913291384147,13,13,1,1,0.00964804197428748
raw_learned,2aa10b47cf2ae3da6dfc,ood,single_interface,3191,pooled_cnn,29,0.43167723578657746,0.05373798121979125,0.049934836396218804,-0.007358154190090909,0.6497684042483948,0.21470446129139997,0.21576798239871275,1.0,0.062120805990464524,13,13,1,1,0.0062723750015720725
raw_learned,00c3a80c137b7dc58c98,ood,two_interface,3191,pooled_cnn,29,0.5921102534234417,0.04166207004464373,0.088998950317405,-0.004799444280408746,0.7460787138575344,0.3531707081211712,0.35092659431810663,1.0,0.05139527711612935,13,13,1,1,0.006613250006921589
raw_learned,6c144f9849f9520d81e5,development,smooth_no_interface,2101,pooled_cnn,43,0.25345273346270386,0.02597723760017823,0.02947227258183787,0.0019562779263870606,0.49813333173867286,0.17875929748512376,0.17789463139779377,1.0,0.050380147866140694,13,13,1,1,0.005239917023573071
raw_learned,cee85dad2f56f6debc94,development,single_interface,2101,pooled_cnn,43,0.4207459737985673,0.05233502497338898,0.04815535433804685,0.0023067653439533767,0.716301953321942,0.2282014902495837,0.22827996367274228,1.0,0.06456059008789604,13,13,1,1,0.007793208002112806
raw_learned,b06a75091983ab395677,development,smooth_no_interface,2113,pooled_cnn,43,0.25211704929984363,0.02174514331576748,0.02765557963527422,0.00010145162092540513,0.48818301701601985,0.23113453231234318,0.23096558893563673,1.0,0.044550862595485595,13,13,1,1,0.006271042046137154
raw_learned,423593699e2b6baeef3f,development,single_interface,2113,pooled_cnn,43,0.6615472797426983,0.06087621562615847,0.07794039552195717,-0.0008820938013438463,0.8740786665679534,0.20649327027589004,0.20883409125308197,1.0,0.06338872658617352,13,13,1,1,0.008461999997962266
raw_learned,5639798ee009ab4df707,development,smooth_no_interface,2129,pooled_cnn,43,0.25668490876426436,0.023418302221656778,0.02980277215817065,0.0010774934407572969,0.5056056025896095,0.21423877541854885,0.21348228854472884,1.0,0.04706978018321325,13,13,1,1,0.006565458024851978
raw_learned,9f862d87f3c25fedf3e1,development,single_interface,2129,pooled_cnn,43,0.4277241917263194,0.05119222325987557,0.05031888348618803,-0.005595377132783864,0.7167472260084505,0.23344557221998025,0.2310651367225988,1.0,0.06727508294780865,13,13,1,1,0.005439041007775813
raw_learned,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,pooled_cnn,43,0.2924899601714878,0.031240273596751605,0.0307607997956092,0.0016608806167017693,0.5462964411739706,0.22588606607603917,0.22490316290905596,1.0,0.052181255503063954,13,13,1,1,0.007756832987070084
raw_learned,6be92a896230a00c27bc,development,single_interface,2141,pooled_cnn,43,0.36947812258781104,0.037704428728673155,0.04762686762980515,-0.0003024877278535738,0.6533482160925752,0.28206143010845086,0.28368688435673134,1.0,0.05328003982109414,13,13,1,1,0.005765500012785196
raw_learned,2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,pooled_cnn,43,0.2468634719741387,0.028829983888000715,0.02797512702709283,0.002989304680052566,0.5009282894969092,0.1915984698604031,0.18932519056102914,1.0,0.05370735840567411,13,13,1,1,0.009586292027961463
raw_learned,317ac465ce89a727ceb8,development,single_interface,2153,pooled_cnn,43,0.36902515972807154,0.0328086189683994,0.04277941972468651,0.002545062873030945,0.6393904980048356,0.2730058459477381,0.2743588911647571,1.0,0.05435440359954,13,13,1,1,0.006489292019978166
raw_learned,80f83d2b9da59c138e54,development,smooth_no_interface,2161,pooled_cnn,43,0.26163113795191034,0.020205336504352505,0.030115914639505893,-0.0006474016200459046,0.5010782240915718,0.23316160890273746,0.23150327491855818,1.0,0.04200992619025614,13,13,1,1,0.006439999968279153
raw_learned,817ed62303fd3253a425,development,single_interface,2161,pooled_cnn,43,0.4308253711315825,0.044798728158642276,0.05025489928000304,-0.0018918792201907068,0.6846566017128496,0.24968947797761173,0.2482211831562191,1.0,0.06087231134590511,13,13,1,1,0.00653191696619615
raw_learned,c12970cf110f1be99b82,ood,smooth_no_interface,3109,pooled_cnn,43,0.3193878866619367,0.03975674586090607,0.03703672436688917,0.0011517279194077285,0.6220118707712943,0.17445903730750928,0.1746603885616913,1.0,0.05629133958633706,13,13,1,1,0.004125292005483061
raw_learned,c574fbda17385d89b138,ood,single_interface,3109,pooled_cnn,43,0.46102547399598587,0.05261321558706552,0.05325499632014357,-0.0034339598202451464,0.7571554490680408,0.22752898609814703,0.2271058495439632,1.0,0.06132160899375736,13,13,1,1,0.010548540973104537
raw_learned,49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.6042028526566602,0.03591472495897261,0.09213912919882383,-0.0023105565728327375,0.9713054940865301,0.3471499087669673,0.3475909373846839,1.0,0.04979821178748421,13,13,1,1,0.009210916003212333
raw_learned,b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.2902934488133766,0.028451953543630396,0.03426324277111471,-8.063246482088424e-05,0.5513224323686401,0.19671322943536718,0.19693528989392034,1.0,0.04837873027963852,13,13,1,1,0.008233417000155896
raw_learned,92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,0.4272370072404061,0.04857966594910568,0.0490982928446589,-0.005302785774997488,0.683536082819792,0.19467708244798676,0.1947888416546635,1.0,0.06174942250523483,13,13,1,1,0.00605133397039026
raw_learned,d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,43,0.519641834233525,0.026485589329250537,0.07110981368707094,-0.004088049256387295,0.9200585162699416,0.386087057665552,0.38510256608812393,1.0,0.03961567857449879,13,13,1,1,0.006040084001142532
raw_learned,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,pooled_cnn,43,0.33584337376580625,0.025052591690888894,0.033161564572517614,-0.0022375105045616987,0.5840845662922061,0.3238128749223674,0.32485466104877425,1.0,0.040550317637801946,13,13,1,1,0.007633291010279208
raw_learned,59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,0.4348031349557416,0.04774523378215272,0.05082139553496153,-0.005030400760465565,0.7033758261084825,0.21120616331320885,0.21568584492822812,1.0,0.06119080339390641,13,13,1,1,0.007742749992758036
raw_learned,73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.5741284440598718,0.0316884149910181,0.08305023773952735,-0.0038423919875818333,0.9561183303155668,0.39429678713973604,0.39272257762020324,1.0,0.041713827101195075,13,13,1,1,0.008177792013157159
raw_learned,9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,43,0.29243256291353475,0.03090727147907591,0.033409901711924,0.0007910678786950897,0.5645964790745475,0.2067336045544971,0.205902586354688,1.0,0.05073236998132221,13,13,1,1,0.007958958973176777
raw_learned,35d22c1380baf6593b39,ood,single_interface,3163,pooled_cnn,43,0.5747557930218481,0.06930436925572424,0.06779891216123653,-0.004301851601017454,0.86024168150976,0.17269442249557596,0.17194260970358657,1.0,0.06696633829287361,13,13,1,1,0.007032249995972961
raw_learned,f0363cd7bec7fc07695b,ood,two_interface,3163,pooled_cnn,43,0.5256138096358395,0.031800793041558834,0.06954489021030799,-0.003997292726402911,0.8368452887858215,0.35597194883483035,0.35582893391941034,1.0,0.04560016410979157,13,13,1,1,0.007992958009708673
raw_learned,e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,pooled_cnn,43,0.3305572479041709,0.03358708040193266,0.03199662079842266,-0.0010876123736349868,0.5750216924883889,0.2647960928576069,0.26523330081286234,1.0,0.05028908542929592,13,13,1,1,0.006556874956004322
raw_learned,3362d0532ed7c2a38730,ood,single_interface,3181,pooled_cnn,43,0.4256434080881669,0.05538801647812976,0.05019242611707514,-0.0032664498293359535,0.7098113149923136,0.20403383525998886,0.2003482296268185,1.0,0.06383176920400067,13,13,1,1,0.008445999992545694
raw_learned,b68a57ff53cf5cbd1d8c,ood,two_interface,3181,pooled_cnn,43,0.5655427132165084,0.038798193628705256,0.07818212432471597,-0.0040503688236804575,0.895967211881579,0.3851812132301639,0.38406923433900014,1.0,0.04934815280762511,13,13,1,1,0.008478540985379368
raw_learned,0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,pooled_cnn,43,0.30881979389966324,0.0350675860545191,0.035021688381279385,9.72739131232723e-05,0.5780362353864917,0.19648081105345627,0.193200374532614,1.0,0.05351797747310802,13,13,1,1,0.006831040955148637
raw_learned,2aa10b47cf2ae3da6dfc,ood,single_interface,3191,pooled_cnn,43,0.3999190819839159,0.04978452032090238,0.04626116986272131,-0.005713631612683138,0.6769593612359618,0.22136177067098195,0.22264444609975365,1.0,0.06319487799502793,13,13,1,1,0.008307333977427334
raw_learned,00c3a80c137b7dc58c98,ood,two_interface,3191,pooled_cnn,43,0.5818454939249773,0.04093982089130807,0.087456074112607,-0.0029708054640130324,0.8744210253169844,0.35683730966037785,0.355214513690742,1.0,0.05568139475292649,13,13,1,1,0.00810370803810656
