active_measured_weighted_residual,algorithm_wall_seconds_full_path,alpha,augmented_objective_squared,breakdown,checkpoint,configuration_id,data_residual_consistency_relative_difference,data_residual_squared,evaluator_forward_api_calls,evaluator_wall_seconds,family,field_relative_l2,front_top10_f1,gradient_relative_l2,heldout_b_clean_residual,lambda_h1,lambda_l2,physical_adjoint_calls_full_path,physical_forward_calls_full_path,quadratic_penalty_squared,regularization_family,regularization_row_count,sample_id,split
0.0882183238863945,0.18500212498474866,0.007000579450104847,1433.302734375,False,16,sob_l1e-1_h3e-4,2.693679334697663e-06,700.6661376953125,1,0.009495750069618225,wavy_front,0.9504737257957458,0.27525174617767334,1.3277605772018433,0.7969514727592468,0.0003,0.1,24,24,732.6365966796875,sobolev,128000,validation-023,validation
0.06895281374454498,0.18500212498474866,0.00852308397712111,1184.5447998046875,False,20,sob_l1e-1_h3e-4,3.721406983459019e-06,428.0528564453125,1,0.009495750069618225,wavy_front,0.9473960399627686,0.27647238969802856,1.3348844051361084,0.7898687720298767,0.0003,0.1,24,24,756.491943359375,sobolev,128000,validation-023,validation
0.057494405657052994,0.18500212498474866,0.0072434027948718996,1061.673828125,False,24,sob_l1e-1_h3e-4,4.712518148153322e-06,297.6080017089844,1,0.009495750069618225,wavy_front,0.944345235824585,0.2731156647205353,1.3355516195297241,0.7833734154701233,0.0003,0.1,24,24,764.0657958984375,sobolev,128000,validation-023,validation
0.37520483136177063,0.18311479198746383,0.006992953271645591,14934.0546875,False,4,sob_l1e-1_h1e-3,3.6414968462850084e-07,13733.8359375,1,0.009579665958881378,plume,0.958652675151825,0.42233750224113464,1.1637604236602783,0.8218562602996826,0.001,0.1,24,24,1200.21875,sobolev,128000,validation-000,validation
0.18772372603416443,0.18311479198746383,0.008055903182526945,5403.45263671875,False,8,sob_l1e-1_h1e-3,1.040819256559189e-06,3437.90087890625,1,0.009579665958881378,plume,0.9391361474990845,0.428135484457016,1.2505245208740234,0.7667690515518188,0.001,0.1,24,24,1965.5517578125,sobolev,128000,validation-000,validation
0.11489982157945633,0.18311479198746383,0.009355804039826889,3429.029296875,False,12,sob_l1e-1_h1e-3,1.9475833141768817e-06,1287.934326171875,1,0.009579665958881378,plume,0.9258329272270203,0.4180653393268585,1.2665048837661743,0.7345929741859436,0.001,0.1,24,24,2141.094970703125,sobolev,128000,validation-000,validation
0.07659869641065598,0.18311479198746383,0.009250056719990324,2708.537109375,False,16,sob_l1e-1_h1e-3,3.183066382916877e-06,572.3975830078125,1,0.009579665958881378,plume,0.9135279059410095,0.4159291982650757,1.2627443075180054,0.7093837857246399,0.001,0.1,24,24,2136.1396484375,sobolev,128000,validation-000,validation
0.059151891618967056,0.18311479198746383,0.01152532397742801,2364.013671875,False,20,sob_l1e-1_h1e-3,4.379322945169406e-06,341.34405517578125,1,0.009579665958881378,plume,0.8999925851821899,0.42264264822006226,1.244935154914856,0.6862273812294006,0.001,0.1,24,24,2022.669677734375,sobolev,128000,validation-000,validation
0.049552008509635925,0.18311479198746383,0.01072063000848055,2103.95703125,False,24,sob_l1e-1_h1e-3,5.672676707035862e-06,239.53973388671875,1,0.009579665958881378,plume,0.8829485774040222,0.42660972476005554,1.2175239324569702,0.6608439683914185,0.001,0.1,24,24,1864.417236328125,sobolev,128000,validation-000,validation
0.27648910880088806,0.1889002500101924,0.00735784140566118,17589.482421875,False,4,sob_l1e-1_h1e-3,4.5727114184046513e-07,15622.7509765625,1,0.009926583035849035,wavy_front,0.939444363117218,0.3695453107357025,1.1811964511871338,0.7107672095298767,0.001,0.1,24,24,1966.7314453125,sobolev,128000,validation-001,validation
0.16020193696022034,0.1889002500101924,0.0088460459410148,7864.53125,False,8,sob_l1e-1_h1e-3,9.49207048961398e-07,5244.89697265625,1,0.009926583035849035,wavy_front,0.9184026122093201,0.38388770818710327,1.227821946144104,0.6461896896362305,0.001,0.1,24,24,2619.63427734375,sobolev,128000,validation-001,validation
0.10607416182756424,0.1889002500101924,0.008405952474381242,5275.998046875,False,12,sob_l1e-1_h1e-3,1.6933548749875627e-06,2299.432861328125,1,0.009926583035849035,wavy_front,0.9008901715278625,0.4006713032722473,1.250167727470398,0.6047996282577515,0.001,0.1,24,24,2976.565185546875,sobolev,128000,validation-001,validation
0.07679706066846848,0.1889002500101924,0.007248011735875479,4276.85791015625,False,16,sob_l1e-1_h1e-3,2.6698405690694926e-06,1205.2874755859375,1,0.009926583035849035,wavy_front,0.88330078125,0.39914560317993164,1.2514361143112183,0.5719118118286133,0.001,0.1,24,24,3071.5703125,sobolev,128000,validation-001,validation
0.061051394790410995,0.1889002500101924,0.009570594643671857,3756.033447265625,False,20,sob_l1e-1_h1e-3,3.4877539292210713e-06,761.71533203125,1,0.009926583035849035,wavy_front,0.8641490340232849,0.39945071935653687,1.2364873886108398,0.5412769913673401,0.001,0.1,24,24,2994.318115234375,sobolev,128000,validation-001,validation
