rig_id,true_aperture_radius,nearest_candidate_radius,reconstruction_path_samples,reconstruction_aperture_samples,truth_path_samples,truth_aperture_samples,reconstruction_reference_scale,truth_reference_scale,reconstruction_over_truth_scale,native_best_radius,native_nearest_match,native_best_distance,native_nearest_distance,native_nearest_over_best,native_ranking_margin,shared_scale_best_radius,shared_scale_nearest_match,shared_scale_best_distance,shared_scale_nearest_distance,shared_scale_nearest_over_best,shared_scale_ranking_margin,profiled_gain_best_radius,profiled_gain_nearest_match,profiled_gain_best_distance,profiled_gain_nearest_distance,profiled_gain_nearest_over_best,profiled_gain_ranking_margin,profiled_gain_at_best_radius
development_rig_b,0.135,0.12,21,29,49,47,1.5216031099847096,1.528058104860432,0.9957756875506302,0.12,True,0.056536857416195074,0.056536857416195074,1.0,0.011174313546756631,0.12,True,0.05401159299673811,0.05401159299673811,1.0,0.016014599589382623,0.12,True,0.045046661115540294,0.045046661115540294,1.0,0.011506366924621834,0.9669316733091862
development_rig_b,0.055,0.04,21,41,49,47,1.5216031099847096,1.528058104860432,0.9957756875506302,0.08,False,0.057810795765736674,0.06595521995863231,1.1408806795515982,0.008144424192895634,0.08,False,0.05897315217921369,0.06467690741329303,1.096717828762929,0.005703755234079337,0.08,False,0.056027888816083414,0.062339128344762657,1.1126446072133194,0.0063112395286792425,1.014475499562594
development_rig_b,0.095,0.08,21,41,49,47,1.5216031099847096,1.528058104860432,0.9957756875506302,0.08,True,0.05400385256935031,0.05400385256935031,1.0,0.004326029733278204,0.08,True,0.05223361930415102,0.05223361930415102,1.0,0.008102857951018054,0.08,True,0.048415047429683694,0.048415047429683694,1.0,0.0033146414219756976,0.976607365929566
development_rig_b,0.135,0.12,21,41,49,47,1.5216031099847096,1.528058104860432,0.9957756875506302,0.12,True,0.053288487250596796,0.053288487250596796,1.0,0.016760354660321032,0.12,True,0.05084840869866327,0.05084840869866327,1.0,0.021597744772211692,0.12,True,0.04308070167660494,0.04308070167660494,1.0,0.014302882657141969,0.9695621540761215
development_rig_b,0.055,0.04,29,9,49,47,1.5414219318029354,1.528058104860432,1.0087456274731934,0.04,True,0.04875382181944318,0.04875382181944318,1.0,0.00019499136439317388,0.08,False,0.045786141446240186,0.050990429992881316,1.1136651480612698,0.0052042885466411296,0.08,False,0.04382546518698831,0.04804893695764587,1.0963702667533008,0.004223471770657565,1.02230953935914
development_rig_b,0.095,0.08,29,9,49,47,1.5414219318029354,1.528058104860432,1.0087456274731934,0.08,True,0.04902108519756977,0.04902108519756977,1.0,0.006920284128025374,0.08,True,0.052695330720043176,0.052695330720043176,1.0,4.0566879343832685e-05,0.08,True,0.04612521228261468,0.04612521228261468,1.0,0.004064651701519616,0.9836547758244912
development_rig_b,0.135,0.12,29,9,49,47,1.5414219318029354,1.528058104860432,1.0087456274731934,0.16,False,0.06386120837647206,0.0687365519943147,1.0763428024897637,0.004875343617842642,0.16,False,0.06093883077071712,0.07370597948082488,1.2095076086731016,0.012767148710107763,0.16,False,0.058465333811957315,0.0593561634356035,1.015236885955554,0.000890829623646186,1.0264154476714844
development_rig_b,0.055,0.04,29,17,49,47,1.5414219318029354,1.528058104860432,1.0087456274731934,0.04,True,0.0435818740162685,0.0435818740162685,1.0,0.0034628385253362218,0.08,False,0.04306941703608743,0.04564690528687829,1.0598449765092295,0.002577488250790863,0.08,False,0.039670385834071654,0.04315497400025543,1.0878385247060283,0.003484588166183779,1.0259646791144303
development_rig_b,0.095,0.08,29,17,49,47,1.5414219318029354,1.528058104860432,1.0087456274731934,0.08,True,0.040074941618002194,0.040074941618002194,1.0,0.015929377602752287,0.08,True,0.04371714278681039,0.04371714278681039,1.0,0.007489505155325302,0.08,True,0.03797112417199017,0.03797112417199017,1.0,0.0059786709038834596,0.9873392553869224
development_rig_b,0.135,0.12,29,17,49,47,1.5414219318029354,1.528058104860432,1.0087456274731934,0.12,True,0.04906583537320054,0.04906583537320054,1.0,0.01797560073183671,0.12,True,0.05392871563975959,0.05392871563975959,1.0,0.007884139302341338,0.12,True,0.04305584970436793,0.04305584970436793,1.0,0.007052373262143044,0.9769903065798656
