a_clean_residual_ratio,a_clean_weighted_residual,a_measured_residual_ratio,a_measured_weighted_residual,active_view_count,active_view_mask,algorithm_adjoint_calls,algorithm_forward_calls,algorithm_wall_seconds,applied_correction_norm,correction_was_clipped,evaluator_adjoint_calls,evaluator_forward_calls,family,field_gain_percent,field_relative_l2,front_f1_gain_percent,front_top10_f1,gradient_gain_percent,gradient_relative_l2,heldout_b_clean_residual,heldout_b_clean_residual_ratio,maximum_measurement_direction_orthogonality_defect,maximum_residual_increase,method,operator_mismatch_relative_l2,raw_correction_norm,relative_noise,sample_id,split,truth_available_to_deployment_proposal,truth_operator
1.0,0.05416415259242058,1.0,0.04717249423265457,6,110110110,24,24,0.0892394999973476,0.0,False,0,1,wavy_front,-0.0,0.9300582408905029,0.0,0.2807445824146271,-0.0,1.3542139530181885,0.599844753742218,1.0,2.384185791015625e-07,0.0,anchored_delta_zero,0.009182639420032501,0.0,0.054999999701976776,test_iid-003,test_iid,False,qmc32
1.0000000687777824,0.054164156317710876,1.0,0.04717249423265457,6,110110110,24,24,0.09060937503818423,108.82809448242188,True,0,1,wavy_front,-0.0,0.9300582408905029,0.0,0.2807445824146271,-0.0,1.3542139530181885,0.599844753742218,1.0,2.980232238769531e-07,0.0,one_point_zero_five_g,0.009182639420032501,108.82810974121094,0.054999999701976776,test_iid-003,test_iid,False,qmc32
1.0001764150117414,0.05417370796203613,1.000439161415709,0.04719321057200432,6,110110110,24,24,0.08730424998793751,108.82809448242188,False,0,1,wavy_front,-0.013195513807288332,0.9301809668540955,-0.21739395821225077,0.28013426065444946,-0.05331880277852846,1.3549360036849976,0.5992621183395386,0.9990286896750458,2.980232238769531e-07,0.0,random_angular_seed_2026072001,0.009182639420032501,108.82809448242188,0.054999999701976776,test_iid-003,test_iid,False,qmc32
0.9997733772071392,0.054151877760887146,0.9998550869991321,0.047165658324956894,6,110110110,24,24,0.08730374998413026,108.82809448242188,True,0,1,wavy_front,-0.014900228072824368,0.9301968216896057,-0.21739395821225077,0.28013426065444946,-0.05928712839910669,1.355016827583313,0.6003426313400269,1.0008300107564545,2.384185791015625e-07,0.0,random_angular_seed_2026072002,0.009182639420032501,108.82810974121094,0.054999999701976776,test_iid-003,test_iid,False,qmc32
0.9999163662166559,0.05415962263941765,0.9999439301195552,0.047169849276542664,6,110110110,24,24,0.09232612501364201,108.8281021118164,True,0,1,wavy_front,-0.008344127720781646,0.9301358461380005,-0.10869167137727602,0.28043943643569946,-0.046681461306675984,1.3548461198806763,0.6005050539970398,1.0011007852460196,2.384185791015625e-07,0.0,random_angular_seed_2026072003,0.009182639420032501,108.8281021118164,0.054999999701976776,test_iid-003,test_iid,False,qmc32
1.0025753840602951,0.054303646087646484,1.0030580196907943,0.04731674864888191,6,110110110,24,24,0.08871841698419303,108.8281021118164,True,0,1,wavy_front,-0.31475049520026804,0.9329856038093567,-0.3260856295895268,0.27982911467552185,-0.26850423020483327,1.3578500747680664,0.6009764075279236,1.0018865777830774,2.384185791015625e-07,0.0,train_fitted_fixed,0.009182639420032501,108.8281021118164,0.054999999701976776,test_iid-003,test_iid,False,qmc32
0.9953592191355747,0.05391278862953186,0.9938299440011941,0.04688143730163574,6,110110110,24,24,0.0907867499627173,108.82809448242188,False,0,1,wavy_front,1.1033154257158582,0.9197967648506165,0.0,0.2807445824146271,1.0044568779671073,1.340611457824707,0.5959504246711731,0.9935077717246844,2.384185791015625e-07,0.0,linear_observable,0.009182639420032501,108.82809448242188,0.054999999701976776,test_iid-003,test_iid,False,qmc32
0.994896069549194,0.05388770252466202,0.9933493224626208,0.0468587651848793,6,110110110,24,24,0.0859402910573408,108.82809448242188,True,1,1,wavy_front,1.1862760504051966,0.919025182723999,0.21739395821225077,0.2813549041748047,1.1743781013506198,1.3383103609085083,0.5927636623382568,0.9881951265560217,2.384185791015625e-07,0.0,truth_angular_oracle,0.009182639420032501,108.82810974121094,0.054999999701976776,test_iid-003,test_iid,True,qmc32
1.581315525023111,0.08565061539411545,2.129689159638847,0.10046274960041046,6,110110110,24,24,0.02688779099844396,,,0,1,wavy_front,49.9236499496148,0.4657392203807831,68.80434384529032,0.47390905022621155,42.47916147665883,0.7789552211761475,0.16326700150966644,0.2721820946021478,,,inverse_sobolev5_24,0.009182639420032501,,0.054999999701976776,test_iid-003,test_iid,False,qmc32
1.0,0.04568232223391533,1.0,0.04503612965345383,6,110111010,24,24,0.08913154201582074,0.0,False,0,1,plume,-0.0,0.927413284778595,0.0,0.39823007583618164,-0.0,1.4042972326278687,0.6987963318824768,1.0,2.384185791015625e-07,0.0,anchored_delta_zero,0.0035003763623535633,0.0,0.014999999664723873,test_iid-004,test_iid,False,qmc32
