partition,base_seed,family,case_id,geometry_digest,candidate_id,field_relative_l2,h1_seminorm_relative_l2,field_mean_bias,data_residual_relative_l2,fallback,fallback_reason,takeover,evaluator_only,basis_rank,warm_forward_calls,warm_adjoint_calls,warm_projection_forward_calls,setup_forward_calls,setup_adjoint_calls,refine_forward_calls,refine_adjoint_calls,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,shared_warm_seconds,deployment_setup_seconds,candidate_refine_seconds,end_to_end_seconds,coefficient_norm,coefficient_radius,coefficient_clipped,projection_target_residual_ratio,coefficient_evaluator_forward_calls,coefficient_evaluator_adjoint_calls,frozen_source_candidate_id,evaluator_search_forward_calls,evaluator_search_adjoint_calls,evaluator_search_unique_evaluations,high_order_teacher_setup_seconds
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,low_cgls24_matched,0.681611156528675,1.1539059231951687,-0.0006612856669804576,0.001043186477900583,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.007773375022225082,0.007773375022225082,,,,,,,,,,,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,component_damping,0.6525115215274768,1.0390914273478193,-0.00047238205804558036,0.0021704582276435218,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.004542666953057051,0.0,0.003377749992068857,0.007920416945125908,,,,,,,,,,,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,krylov_schedule_damping_anchor,0.6524849217719838,1.0392809361715794,-0.00047603561356110116,0.002840978442748776,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.004542666953057051,0.0006315420032478869,0.0031977500184439123,0.00837195897474885,,,,,,,,,,,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,measurement_projection_oracle,0.647896137828704,1.027130163246045,-0.000548205981338908,0.0014176834663922103,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004542666953057051,0.0006315420032478869,0.0029812499997206032,0.00815545895602554,1.2924135274923523,3.3209980336696323,False,0.7601722991805648,0,0,,,,,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,adjoint_projection_oracle,0.6529138935305986,1.0301489799552257,-0.0006159993936525071,0.007257799329688256,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004542666953057051,0.0006315420032478869,0.0035459580249153078,0.008720166981220245,1.2974133881754197,3.3209980336696323,False,0.7631125308334358,0,5,,,,,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,frozen_global_pca_rank4_probe_tax_oracle,0.6418443717017847,1.0486834520288053,-0.0004323282057138796,0.007152344745894209,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004542666953057051,0.0006315420032478869,0.002862791996449232,0.00803700095275417,1.7291119422247132,3.3209980336696323,False,0.4697771378696271,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,truth_conditioned_finite_k_oracle_search,0.6474414244111539,1.022714355520822,-0.0005544204084821201,0.004350550051528117,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004542666953057051,0.0006315420032478869,0.0034360000281594694,0.008610208984464407,1.2028302451373818,3.3209980336696323,,,,,,5360,5360,536,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,exact_mismatch_refine12_oracle,0.6322646715083812,1.036527368231035,-0.0006029049040528375,0.005013133712757996,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.004542666953057051,0.0,0.003377874963916838,0.007920541916973889,,,,,,,,,,,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,exact_mismatch_oracle,0.632536205911464,1.036442241495832,-0.0005960531792260789,0.007297730310331548,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004542666953057051,0.0006315420032478869,0.003276707953773439,0.008450916910078377,,,,,,,,,,,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,high_order_teacher_b0p75,0.647653671237155,1.0335307465605694,-0.0005058087976870921,0.005053729090435662,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.004542666953057051,0.0006315420032478869,0.002885917027015239,0.008060125983320177,,,,,,,,,,,0.00016004196368157864
