candidate_id,method,model_seed,case_id,split,family,base_seed,uses_truth,uses_exact_nuisance,raw_field_relative_l2,candidate_field_relative_l2,field_gain_to_raw,raw_h1_seminorm_relative_error,candidate_h1_seminorm_relative_error,h1_gain_to_raw,field_harm_vs_raw
unpaired_exact_covariance_sensor_oracle,jacru_m2,17,00c3a80c137b7dc58c98,ood,two_interface,3191,False,True,0.5622922029854094,0.4533608926366514,0.193727228957476,0.7617000675257911,0.7149624161280954,0.06135965242790682,False
paired_structured_truth_residual_oracle,jacru_m2,17,00c3a80c137b7dc58c98,ood,two_interface,3191,True,False,0.5622922029854094,0.5280373086127431,0.06092009490936357,0.7617000675257911,0.7245173980096544,0.048815368543836564,False
paired_isotropic_sensor,jacru_m2,29,6c144f9849f9520d81e5,development,smooth_no_interface,2101,False,False,0.2850473087722769,0.2695125376710717,0.0544989221898456,0.5287777235252763,0.5470227379835316,-0.03450412838237349,False
paired_structured_sensor,jacru_m2,29,6c144f9849f9520d81e5,development,smooth_no_interface,2101,False,False,0.2850473087722769,0.26959645190956794,0.05420453513228079,0.5287777235252763,0.547222917367951,-0.03488269838544556,False
unpaired_isotropic_sensor,jacru_m2,29,6c144f9849f9520d81e5,development,smooth_no_interface,2101,False,False,0.2850473087722769,0.27238958363008153,0.04440569951954038,0.5287777235252763,0.5549122496705564,-0.04942440837152787,False
unpaired_structured_sensor,jacru_m2,29,6c144f9849f9520d81e5,development,smooth_no_interface,2101,False,False,0.2850473087722769,0.2714544546052175,0.04768630942563532,0.5287777235252763,0.5483246422357936,-0.036966229553319886,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,6c144f9849f9520d81e5,development,smooth_no_interface,2101,False,True,0.2850473087722769,0.2695075827765317,0.05451630489926791,0.5287777235252763,0.5469907939701969,-0.03444371734024077,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,6c144f9849f9520d81e5,development,smooth_no_interface,2101,False,True,0.2850473087722769,0.2714671452368729,0.047641788283828944,0.5287777235252763,0.5483189600638266,-0.03695548369222523,False
paired_structured_truth_residual_oracle,jacru_m2,29,6c144f9849f9520d81e5,development,smooth_no_interface,2101,True,False,0.2850473087722769,0.2796190037819842,0.019043523033677828,0.5287777235252763,0.5241117677841103,0.008824039919947532,False
paired_isotropic_sensor,jacru_m2,29,cee85dad2f56f6debc94,development,single_interface,2101,False,False,0.4601007956496899,0.40780488373678025,0.1136618593303337,0.7248622075914317,0.7122609509029908,0.01738434775115716,False
paired_structured_sensor,jacru_m2,29,cee85dad2f56f6debc94,development,single_interface,2101,False,False,0.4601007956496899,0.4078305156928962,0.11360614989370961,0.7248622075914317,0.7123317786090442,0.017286635792509567,False
unpaired_isotropic_sensor,jacru_m2,29,cee85dad2f56f6debc94,development,single_interface,2101,False,False,0.4601007956496899,0.4076907639232249,0.11390989153248239,0.7248622075914317,0.7144644862456724,0.014344410891980188,False
unpaired_structured_sensor,jacru_m2,29,cee85dad2f56f6debc94,development,single_interface,2101,False,False,0.4601007956496899,0.4102958371918762,0.10824792942921595,0.7248622075914317,0.7170046834472309,0.010840024575580733,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,cee85dad2f56f6debc94,development,single_interface,2101,False,True,0.4601007956496899,0.4077841452215383,0.11370693318249406,0.7248622075914317,0.7121744128530274,0.017503733268924654,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,cee85dad2f56f6debc94,development,single_interface,2101,False,True,0.4601007956496899,0.41026489749316525,0.10831517490890967,0.7248622075914317,0.7168866989690524,0.011002792722330299,False
paired_structured_truth_residual_oracle,jacru_m2,29,cee85dad2f56f6debc94,development,single_interface,2101,True,False,0.4601007956496899,0.45995449135502836,0.00031798313770565963,0.7248622075914317,0.7247484381132973,0.0001569532484146123,False
paired_isotropic_sensor,jacru_m2,29,b06a75091983ab395677,development,smooth_no_interface,2113,False,False,0.27470274029570896,0.2679965564903835,0.02441251149554042,0.505950725469983,0.5364486365513259,-0.06027842148662419,False
paired_structured_sensor,jacru_m2,29,b06a75091983ab395677,development,smooth_no_interface,2113,False,False,0.27470274029570896,0.26802035981553085,0.024325860284410458,0.505950725469983,0.5365049255649349,-0.060389675430487406,False
unpaired_isotropic_sensor,jacru_m2,29,b06a75091983ab395677,development,smooth_no_interface,2113,False,False,0.27470274029570896,0.27027366718637236,0.016123148624468914,0.505950725469983,0.54124712005734,-0.06976251403646039,False
unpaired_structured_sensor,jacru_m2,29,b06a75091983ab395677,development,smooth_no_interface,2113,False,False,0.27470274029570896,0.26981959139882106,0.017776120076673948,0.505950725469983,0.5358509639416492,-0.05909713528702144,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,b06a75091983ab395677,development,smooth_no_interface,2113,False,True,0.27470274029570896,0.26800618477511207,0.024377461664154706,0.505950725469983,0.5365236713683073,-0.06042672608073589,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,b06a75091983ab395677,development,smooth_no_interface,2113,False,True,0.27470274029570896,0.26982039654384393,0.01777318910837706,0.505950725469983,0.5358647158994795,-0.05912431571613831,False
paired_structured_truth_residual_oracle,jacru_m2,29,b06a75091983ab395677,development,smooth_no_interface,2113,True,False,0.27470274029570896,0.26630149213362314,0.030583051894721307,0.505950725469983,0.49815335563181223,0.01541132257677404,False
paired_isotropic_sensor,jacru_m2,29,423593699e2b6baeef3f,development,single_interface,2113,False,False,0.7764601521122002,0.7577844444832229,0.024052370978953495,0.9142817279718308,1.050395190912922,-0.1488747491903119,False
paired_structured_sensor,jacru_m2,29,423593699e2b6baeef3f,development,single_interface,2113,False,False,0.7764601521122002,0.7578736862132706,0.02393743690306449,0.9142817279718308,1.0505852578483188,-0.14908263580729408,False
unpaired_isotropic_sensor,jacru_m2,29,423593699e2b6baeef3f,development,single_interface,2113,False,False,0.7764601521122002,0.7425139301637568,0.04371920678234384,0.9142817279718308,1.0259226051228987,-0.12210774177749675,False
unpaired_structured_sensor,jacru_m2,29,423593699e2b6baeef3f,development,single_interface,2113,False,False,0.7764601521122002,0.7079168564972282,0.08827664295265382,0.9142817279718308,0.9731533326589261,-0.06439109837368327,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,423593699e2b6baeef3f,development,single_interface,2113,False,True,0.7764601521122002,0.7586976968359944,0.022876196837515336,0.9142817279718308,1.0520401991317705,-0.1506739847743999,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,423593699e2b6baeef3f,development,single_interface,2113,False,True,0.7764601521122002,0.7079122683439,0.08828255201742138,0.9142817279718308,0.9731015843231906,-0.06433449838469486,False
paired_structured_truth_residual_oracle,jacru_m2,29,423593699e2b6baeef3f,development,single_interface,2113,True,False,0.7764601521122002,0.7764601521122002,0.0,0.9142817279718308,0.9142817279718308,0.0,False
paired_isotropic_sensor,jacru_m2,29,5639798ee009ab4df707,development,smooth_no_interface,2129,False,False,0.2747912771686837,0.26141643651275515,0.04867272641888934,0.5117168752960379,0.5519812907851507,-0.07868494754217167,False
paired_structured_sensor,jacru_m2,29,5639798ee009ab4df707,development,smooth_no_interface,2129,False,False,0.2747912771686837,0.2614346798429292,0.04860633664712512,0.5117168752960379,0.5520061405347492,-0.07873350906280574,False
unpaired_isotropic_sensor,jacru_m2,29,5639798ee009ab4df707,development,smooth_no_interface,2129,False,False,0.2747912771686837,0.26592892256403255,0.03225122244040836,0.5117168752960379,0.5612221880558267,-0.0967435610388049,False
unpaired_structured_sensor,jacru_m2,29,5639798ee009ab4df707,development,smooth_no_interface,2129,False,False,0.2747912771686837,0.26419636638675503,0.038556212158891934,0.5117168752960379,0.5511741726010286,-0.07710767264058647,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,5639798ee009ab4df707,development,smooth_no_interface,2129,False,True,0.2747912771686837,0.26142011263542575,0.04865934854638741,0.5117168752960379,0.5519274922421575,-0.0785798141264288,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,5639798ee009ab4df707,development,smooth_no_interface,2129,False,True,0.2747912771686837,0.2641927122345424,0.038569510078135597,0.5117168752960379,0.5511602473598248,-0.07708045985579068,False
paired_structured_truth_residual_oracle,jacru_m2,29,5639798ee009ab4df707,development,smooth_no_interface,2129,True,False,0.2747912771686837,0.26608125099720914,0.031696880123774064,0.5117168752960379,0.507005881872272,0.009206249883864996,False
paired_isotropic_sensor,jacru_m2,29,9f862d87f3c25fedf3e1,development,single_interface,2129,False,False,0.4755740278430557,0.45102779202940146,0.05161391156069342,0.723930009011511,0.7741697554903093,-0.06939862397388116,False
paired_structured_sensor,jacru_m2,29,9f862d87f3c25fedf3e1,development,single_interface,2129,False,False,0.4755740278430557,0.45095052108353756,0.051776390883238356,0.723930009011511,0.7741248775234348,-0.06933663183884624,False
unpaired_isotropic_sensor,jacru_m2,29,9f862d87f3c25fedf3e1,development,single_interface,2129,False,False,0.4755740278430557,0.4517172910135092,0.05016408683575009,0.723930009011511,0.7750158418046736,-0.07056736446513337,False
unpaired_structured_sensor,jacru_m2,29,9f862d87f3c25fedf3e1,development,single_interface,2129,False,False,0.4755740278430557,0.44980514966764035,0.054184788627522226,0.723930009011511,0.7730899932654619,-0.06790709549542816,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,9f862d87f3c25fedf3e1,development,single_interface,2129,False,True,0.4755740278430557,0.45113828410391366,0.05138157743804731,0.723930009011511,0.7743712422441226,-0.06967694750143927,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,9f862d87f3c25fedf3e1,development,single_interface,2129,False,True,0.4755740278430557,0.45001497150968967,0.053743591611358506,0.723930009011511,0.7734869826488994,-0.0684554763865305,False
paired_structured_truth_residual_oracle,jacru_m2,29,9f862d87f3c25fedf3e1,development,single_interface,2129,True,False,0.4755740278430557,0.4755740278430557,0.0,0.723930009011511,0.723930009011511,0.0,False
paired_isotropic_sensor,jacru_m2,29,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,False,False,0.31497433523170804,0.3089341045108109,0.01917689806838933,0.552422057554905,0.5883286883820963,-0.06499854655717202,False
paired_structured_sensor,jacru_m2,29,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,False,False,0.31497433523170804,0.30893849627409636,0.01916295482668917,0.552422057554905,0.588311824976585,-0.06496802024983019,False
unpaired_isotropic_sensor,jacru_m2,29,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,False,False,0.31497433523170804,0.30902462026214544,0.01888952306284173,0.552422057554905,0.5888789450978452,-0.06599462683351805,False
unpaired_structured_sensor,jacru_m2,29,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,False,False,0.31497433523170804,0.309277304576773,0.018087285272763806,0.552422057554905,0.5879753189439759,-0.06435887362361027,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,False,True,0.31497433523170804,0.3089343510180732,0.01917611544188694,0.552422057554905,0.5882865577585744,-0.06492228127604195,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,False,True,0.31497433523170804,0.3092496486534339,0.018175089008641974,0.552422057554905,0.587873808034738,-0.06417511754825145,False
paired_structured_truth_residual_oracle,jacru_m2,29,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,True,False,0.31497433523170804,0.3115227798698371,0.010958211434375476,0.552422057554905,0.5493960515295666,0.005477706735194349,False
paired_isotropic_sensor,jacru_m2,29,6be92a896230a00c27bc,development,single_interface,2141,False,False,0.3715435243274695,0.4249150254529993,-0.1436480456014877,0.6289220604206949,0.7630126592721362,-0.21320702085365914,True
paired_structured_sensor,jacru_m2,29,6be92a896230a00c27bc,development,single_interface,2141,False,False,0.3715435243274695,0.4246965871156525,-0.14306012434046667,0.6289220604206949,0.762823297553025,-0.21290593152792528,True
unpaired_isotropic_sensor,jacru_m2,29,6be92a896230a00c27bc,development,single_interface,2141,False,False,0.3715435243274695,0.4161980334615383,-0.12018648209492505,0.6289220604206949,0.7505076427608279,-0.19332376774763274,True
unpaired_structured_sensor,jacru_m2,29,6be92a896230a00c27bc,development,single_interface,2141,False,False,0.3715435243274695,0.38184149563416975,-0.027716729353150706,0.6289220604206949,0.7072818060296007,-0.12459373035267653,True
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,6be92a896230a00c27bc,development,single_interface,2141,False,True,0.3715435243274695,0.42549532072812746,-0.14520989565977777,0.6289220604206949,0.7640247640811301,-0.21481628990731075,True
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,6be92a896230a00c27bc,development,single_interface,2141,False,True,0.3715435243274695,0.38156937511508554,-0.026984323857517936,0.6289220604206949,0.7069380449202637,-0.12404714257818023,True
paired_structured_truth_residual_oracle,jacru_m2,29,6be92a896230a00c27bc,development,single_interface,2141,True,False,0.3715435243274695,0.3652558325035324,0.016923163538695683,0.6289220604206949,0.6248192808270903,0.0065235103867404545,False
paired_isotropic_sensor,jacru_m2,29,2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,False,False,0.28673328338511567,0.2838497018740936,0.010056668263199502,0.5438624745883539,0.5623680667286385,-0.034026234581253915,False
paired_structured_sensor,jacru_m2,29,2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,False,False,0.28673328338511567,0.28387238681188964,0.009977553144339759,0.5438624745883539,0.5623561575602408,-0.03400433719183268,False
unpaired_isotropic_sensor,jacru_m2,29,2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,False,False,0.28673328338511567,0.28619475512770354,0.0018781504925217368,0.5438624745883539,0.5684741027307237,-0.045253403741448095,False
unpaired_structured_sensor,jacru_m2,29,2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,False,False,0.28673328338511567,0.2843595228753039,0.008278636096192287,0.5438624745883539,0.5624638231303329,-0.034202301889017586,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,False,True,0.28673328338511567,0.2838740994676308,0.009971580151874595,0.5438624745883539,0.5624066048468777,-0.03409709462407695,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,False,True,0.28673328338511567,0.2843776313008701,0.008215481845829632,0.5438624745883539,0.5624819242047979,-0.0342355843368987,False
paired_structured_truth_residual_oracle,jacru_m2,29,2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,True,False,0.28673328338511567,0.28364554322774527,0.010768684126646055,0.5438624745883539,0.5387567644292128,0.009387869907747459,False
paired_isotropic_sensor,jacru_m2,29,317ac465ce89a727ceb8,development,single_interface,2153,False,False,0.4200469675310912,0.43833516495124847,-0.04353845839585447,0.6189352903358932,0.7266103028816172,-0.17396812595269737,True
paired_structured_sensor,jacru_m2,29,317ac465ce89a727ceb8,development,single_interface,2153,False,False,0.4200469675310912,0.43843876142784927,-0.04378508909339219,0.6189352903358932,0.7267890232160141,-0.17425688042701393,True
unpaired_isotropic_sensor,jacru_m2,29,317ac465ce89a727ceb8,development,single_interface,2153,False,False,0.4200469675310912,0.44007084525028933,-0.047670568453076566,0.6189352903358932,0.7317632591981746,-0.18229364300919118,True
unpaired_structured_sensor,jacru_m2,29,317ac465ce89a727ceb8,development,single_interface,2153,False,False,0.4200469675310912,0.44107119575855774,-0.05005208905813692,0.6189352903358932,0.7274827501730199,-0.17537771966148266,True
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,317ac465ce89a727ceb8,development,single_interface,2153,False,True,0.4200469675310912,0.43830717391177937,-0.043471820515729724,0.6189352903358932,0.7265305828029788,-0.1738393239924873,True
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,317ac465ce89a727ceb8,development,single_interface,2153,False,True,0.4200469675310912,0.441020231646349,-0.049930759501805914,0.6189352903358932,0.7274587899977045,-0.1753390077384602,True
paired_structured_truth_residual_oracle,jacru_m2,29,317ac465ce89a727ceb8,development,single_interface,2153,True,False,0.4200469675310912,0.4200469675310912,0.0,0.6189352903358932,0.6189352903358932,0.0,False
paired_isotropic_sensor,jacru_m2,29,80f83d2b9da59c138e54,development,smooth_no_interface,2161,False,False,0.2864267192850008,0.27144222952373576,0.05231526513542596,0.5225267447691503,0.5481916382874286,-0.04911689932659217,False
paired_structured_sensor,jacru_m2,29,80f83d2b9da59c138e54,development,smooth_no_interface,2161,False,False,0.2864267192850008,0.2714964103080074,0.05212610406690933,0.5225267447691503,0.5483820475099197,-0.04948130023888472,False
unpaired_isotropic_sensor,jacru_m2,29,80f83d2b9da59c138e54,development,smooth_no_interface,2161,False,False,0.2864267192850008,0.27579697658795227,0.037111561112675745,0.5225267447691503,0.56050752452065,-0.07268676700611647,False
unpaired_structured_sensor,jacru_m2,29,80f83d2b9da59c138e54,development,smooth_no_interface,2161,False,False,0.2864267192850008,0.27233628912420565,0.04919383986231696,0.5225267447691503,0.5512972452879435,-0.05506034056018305,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,80f83d2b9da59c138e54,development,smooth_no_interface,2161,False,True,0.2864267192850008,0.271466847645601,0.05222931602450967,0.5225267447691503,0.5482614349733174,-0.04925047466333333,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,80f83d2b9da59c138e54,development,smooth_no_interface,2161,False,True,0.2864267192850008,0.2723248273390998,0.049233856328429026,0.5225267447691503,0.5513439251752016,-0.055149675484615794,False
paired_structured_truth_residual_oracle,jacru_m2,29,80f83d2b9da59c138e54,development,smooth_no_interface,2161,True,False,0.2864267192850008,0.2725064534213682,0.048599746205177284,0.5225267447691503,0.5113018299417591,0.02148199099808814,False
paired_isotropic_sensor,jacru_m2,29,817ed62303fd3253a425,development,single_interface,2161,False,False,0.45041308923524676,0.37699318534531406,0.1630057066383036,0.6770541726656971,0.63808734303293,0.05755348863643647,False
paired_structured_sensor,jacru_m2,29,817ed62303fd3253a425,development,single_interface,2161,False,False,0.45041308923524676,0.3770127190694201,0.1629623381737255,0.6770541726656971,0.638137225961933,0.057479812214346664,False
unpaired_isotropic_sensor,jacru_m2,29,817ed62303fd3253a425,development,single_interface,2161,False,False,0.45041308923524676,0.3785514681651091,0.15954603182636412,0.6770541726656971,0.6428850671003222,0.05046731405678266,False
unpaired_structured_sensor,jacru_m2,29,817ed62303fd3253a425,development,single_interface,2161,False,False,0.45041308923524676,0.37907784118678123,0.15837738678861477,0.6770541726656971,0.6432322276252722,0.049954562582874534,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,817ed62303fd3253a425,development,single_interface,2161,False,True,0.45041308923524676,0.37696504004183856,0.16306819439487233,0.6770541726656971,0.6380071767948962,0.05767189310282981,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,817ed62303fd3253a425,development,single_interface,2161,False,True,0.45041308923524676,0.3790699834897215,0.15839483232305313,0.6770541726656971,0.6433268944943561,0.04981474087745448,False
paired_structured_truth_residual_oracle,jacru_m2,29,817ed62303fd3253a425,development,single_interface,2161,True,False,0.45041308923524676,0.45041308923524676,0.0,0.6770541726656971,0.6770541726656971,0.0,False
paired_isotropic_sensor,jacru_m2,29,c12970cf110f1be99b82,ood,smooth_no_interface,3109,False,False,0.3737834378291887,0.35960163718952126,0.03794122265563902,0.6464805081246832,0.6845327619859624,-0.05886063598678565,False
paired_structured_sensor,jacru_m2,29,c12970cf110f1be99b82,ood,smooth_no_interface,3109,False,False,0.3737834378291887,0.3595970842551416,0.037953403330112226,0.6464805081246832,0.6845142540470595,-0.05883200722123077,False
unpaired_isotropic_sensor,jacru_m2,29,c12970cf110f1be99b82,ood,smooth_no_interface,3109,False,False,0.3737834378291887,0.36058487126929634,0.03531073135970206,0.6464805081246832,0.6844061420522923,-0.058664775582521755,False
unpaired_structured_sensor,jacru_m2,29,c12970cf110f1be99b82,ood,smooth_no_interface,3109,False,False,0.3737834378291887,0.3614288752933303,0.03305272862706187,0.6464805081246832,0.6841712215825,-0.05830139189679579,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,c12970cf110f1be99b82,ood,smooth_no_interface,3109,False,True,0.3737834378291887,0.35959859956033735,0.03794934936452037,0.6464805081246832,0.6845515753242589,-0.05888973715543671,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,c12970cf110f1be99b82,ood,smooth_no_interface,3109,False,True,0.3737834378291887,0.3614126104595884,0.033096242683854644,0.6464805081246832,0.6841398984782489,-0.05825294015871942,False
paired_structured_truth_residual_oracle,jacru_m2,29,c12970cf110f1be99b82,ood,smooth_no_interface,3109,True,False,0.3737834378291887,0.3678670632497004,0.01582834866587094,0.6464805081246832,0.6444308802753093,0.0031704402895602886,False
paired_isotropic_sensor,jacru_m2,29,c574fbda17385d89b138,ood,single_interface,3109,False,False,0.4925559566976371,0.45373321769708036,0.0788189412241514,0.7693484857684223,0.7540447162435583,0.01989185630173648,False
paired_structured_sensor,jacru_m2,29,c574fbda17385d89b138,ood,single_interface,3109,False,False,0.4925559566976371,0.4537219802931225,0.07884175569589834,0.7693484857684223,0.7540275144503609,0.01991421521127568,False
unpaired_isotropic_sensor,jacru_m2,29,c574fbda17385d89b138,ood,single_interface,3109,False,False,0.4925559566976371,0.4559036775834047,0.07441241673325638,0.7693484857684223,0.7574837399571022,0.01542180953208697,False
unpaired_structured_sensor,jacru_m2,29,c574fbda17385d89b138,ood,single_interface,3109,False,False,0.4925559566976371,0.4557385816320364,0.07474759885647181,0.7693484857684223,0.7557309066543114,0.017700144168750386,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,c574fbda17385d89b138,ood,single_interface,3109,False,True,0.4925559566976371,0.4537571213279932,0.07877041144679761,0.7693484857684223,0.7540912665770039,0.01983135012760774,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,c574fbda17385d89b138,ood,single_interface,3109,False,True,0.4925559566976371,0.45571549668646677,0.07479446651740602,0.7693484857684223,0.7557197865826133,0.017714598050058823,False
paired_structured_truth_residual_oracle,jacru_m2,29,c574fbda17385d89b138,ood,single_interface,3109,True,False,0.4925559566976371,0.4925559566976371,0.0,0.7693484857684223,0.7693484857684223,0.0,False
paired_isotropic_sensor,jacru_m2,29,49ed9e07a52fd9932a2e,ood,two_interface,3109,False,False,0.5186729538499678,0.4577816598796744,0.11739824395761135,0.8248647311340309,0.8036185893351316,0.02575712234621779,False
paired_structured_sensor,jacru_m2,29,49ed9e07a52fd9932a2e,ood,two_interface,3109,False,False,0.5186729538499678,0.45779661804300303,0.11736940466067557,0.8248647311340309,0.8036488536912499,0.025720432262406476,False
unpaired_isotropic_sensor,jacru_m2,29,49ed9e07a52fd9932a2e,ood,two_interface,3109,False,False,0.5186729538499678,0.4614607262042643,0.11030501440461227,0.8248647311340309,0.8106161287893272,0.017273865407137254,False
unpaired_structured_sensor,jacru_m2,29,49ed9e07a52fd9932a2e,ood,two_interface,3109,False,False,0.5186729538499678,0.46136958667864103,0.1104807311543421,0.8248647311340309,0.8038165020739104,0.025517188777344393,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,49ed9e07a52fd9932a2e,ood,two_interface,3109,False,True,0.5186729538499678,0.4578052866748018,0.11735269156288548,0.8248647311340309,0.803694678200495,0.025664878293961173,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,49ed9e07a52fd9932a2e,ood,two_interface,3109,False,True,0.5186729538499678,0.461371054398075,0.11047790139539072,0.8248647311340309,0.8037211735026663,0.025632757509581387,False
paired_structured_truth_residual_oracle,jacru_m2,29,49ed9e07a52fd9932a2e,ood,two_interface,3109,True,False,0.5186729538499678,0.5186729538499678,0.0,0.8248647311340309,0.8248647311340309,0.0,False
paired_isotropic_sensor,jacru_m2,29,b65d04062647ff4a96cf,ood,smooth_no_interface,3121,False,False,0.34406302112559056,0.3275619007497297,0.04795958694392097,0.5961441802836163,0.6146179053759758,-0.030988686467710993,False
paired_structured_sensor,jacru_m2,29,b65d04062647ff4a96cf,ood,smooth_no_interface,3121,False,False,0.34406302112559056,0.32760027105167355,0.047848065799282,0.5961441802836163,0.6147051957270484,-0.031135111366182782,False
unpaired_isotropic_sensor,jacru_m2,29,b65d04062647ff4a96cf,ood,smooth_no_interface,3121,False,False,0.34406302112559056,0.3305159198549574,0.039373895010031315,0.5961441802836163,0.6158071647471972,-0.03298360549997529,False
unpaired_structured_sensor,jacru_m2,29,b65d04062647ff4a96cf,ood,smooth_no_interface,3121,False,False,0.34406302112559056,0.32970465579050157,0.041731788810422256,0.5961441802836163,0.6134792372635091,-0.02907863156803044,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,b65d04062647ff4a96cf,ood,smooth_no_interface,3121,False,True,0.34406302112559056,0.32755869045888664,0.04796891747538159,0.5961441802836163,0.6146502689250464,-0.031042974591525517,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,b65d04062647ff4a96cf,ood,smooth_no_interface,3121,False,True,0.34406302112559056,0.32971800800132034,0.041692981353651425,0.5961441802836163,0.6135081688712452,-0.02912716279368516,False
paired_structured_truth_residual_oracle,jacru_m2,29,b65d04062647ff4a96cf,ood,smooth_no_interface,3121,True,False,0.34406302112559056,0.33467736763776107,0.027278878901675175,0.5961441802836163,0.5875910664133354,0.0143473913747036,False
paired_isotropic_sensor,jacru_m2,29,92c050cb6b32ffd7819e,ood,single_interface,3121,False,False,0.4522130069168551,0.44075690797324246,0.02533341316677121,0.6857304735271943,0.7264413298885306,-0.05936859733231883,False
paired_structured_sensor,jacru_m2,29,92c050cb6b32ffd7819e,ood,single_interface,3121,False,False,0.4522130069168551,0.4409202482836653,0.024972211016624207,0.6857304735271943,0.7268355968764826,-0.059943556449891626,False
unpaired_isotropic_sensor,jacru_m2,29,92c050cb6b32ffd7819e,ood,single_interface,3121,False,False,0.4522130069168551,0.4412173149614017,0.02431529342868969,0.6857304735271943,0.724534349825304,-0.05658765039055946,False
unpaired_structured_sensor,jacru_m2,29,92c050cb6b32ffd7819e,ood,single_interface,3121,False,False,0.4522130069168551,0.44430474587236946,0.017487911500828845,0.6857304735271943,0.7333926294247615,-0.06950566984781524,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,92c050cb6b32ffd7819e,ood,single_interface,3121,False,True,0.4522130069168551,0.4408766644837738,0.02506858993369395,0.6857304735271943,0.7266821819577675,-0.05971983164162111,False
unpaired_exact_covariance_sensor_oracle,jacru_m2,29,92c050cb6b32ffd7819e,ood,single_interface,3121,False,True,0.4522130069168551,0.44402819370055974,0.018099464392009983,0.6857304735271943,0.7330369640388674,-0.06898700340432964,False
paired_structured_truth_residual_oracle,jacru_m2,29,92c050cb6b32ffd7819e,ood,single_interface,3121,True,False,0.4522130069168551,0.4522130069168551,0.0,0.6857304735271943,0.6857304735271943,0.0,False
paired_isotropic_sensor,jacru_m2,29,d2bd02757c7386060fa0,ood,two_interface,3121,False,False,0.4960598242912798,0.5044151451583154,-0.016843373435800505,0.772168197547256,0.859007566745985,-0.11246172721768245,True
paired_structured_sensor,jacru_m2,29,d2bd02757c7386060fa0,ood,two_interface,3121,False,False,0.4960598242912798,0.5044498694801556,-0.01691337370621096,0.772168197547256,0.8589990617247356,-0.11245071275052827,True
unpaired_isotropic_sensor,jacru_m2,29,d2bd02757c7386060fa0,ood,two_interface,3121,False,False,0.4960598242912798,0.5013597441001849,-0.010684033556793449,0.772168197547256,0.838331865533506,-0.0856855646171583,True
unpaired_structured_sensor,jacru_m2,29,d2bd02757c7386060fa0,ood,two_interface,3121,False,False,0.4960598242912798,0.47540890056051543,0.04162990574830029,0.772168197547256,0.8087219312040537,-0.04733908204573609,False
paired_exact_mean_iid_sensor_oracle,jacru_m2,29,d2bd02757c7386060fa0,ood,two_interface,3121,False,True,0.4960598242912798,0.5045106034100068,-0.017035806378395097,0.772168197547256,0.8592979508825132,-0.11283779053840783,True
