method,model_seed,split,projection_variant,projection_iterations,case_count,paired_call_budget,damping_fraction,field_relative_l2_mean,h1_seminorm_relative_error_mean,field_gain_to_best_matched_classical_mean,h1_gain_to_best_matched_classical_mean,reprojection_ratio_to_matched_cgls_mean,visible_correction_fraction_mean,visible_correction_fraction_maximum,system_residual_fraction_mean,exact_projection_approximation_error_mean,exact_oracle_error_reduction_retention_mean,oracle_reduction_defined_rate,field_harm_rate,worst_field_gain_to_best_matched_classical,breakdown_rate
jacru_m2,43,development,cg_damped_1e-6,8,12,22,1e-06,0.3571603892848323,0.6316098523206787,0.4379393412329556,0.3801672573986113,21.228161010256976,0.07665642666480772,0.14276320963642836,0.07665642643822466,0.049649143353474645,1.0142808471206097,1.0,0.0,-0.004246587775277042,0.0
jacru_m2,43,development,cg_damped_1e-6,12,12,26,1e-06,0.36017958029963465,0.6369794007646723,0.42280654261493034,0.37596949785664907,33.28202032838633,0.03313779965149285,0.07171902858432416,0.033137799035907904,0.021589540919371666,1.0018354985957683,1.0,0.08333333333333333,-0.021986766826446815,0.0
jacru_m2,43,development,cg_undamped,0,12,14,0.0,0.3585775881888921,0.5702738193509455,0.45458664895100154,0.4107071211944066,37.80629076121831,1.0,1.0,1.0,0.3804537119818654,1.0179444464581076,1.0,0.0,0.04749678386647725,0.0
jacru_m2,43,development,cg_undamped,1,12,15,0.0,0.34171714659693414,0.5844908663027423,0.4784791487045994,0.40304077810460237,20.112338416580055,0.4364539925136579,0.535197714559976,0.4364539925136579,0.23180840179202133,1.086066526654857,1.0,0.0,0.10800506454896777,0.0
jacru_m2,43,development,cg_undamped,2,12,16,0.0,0.3364591419679583,0.5919021959168954,0.48540515045636345,0.4014600893379954,16.02316298940997,0.28443518658371053,0.45195783244861976,0.28443518658371053,0.18299738632590237,1.1062046782163992,1.0,0.0,0.12528873695480505,0.0
jacru_m2,43,development,cg_undamped,4,12,18,0.0,0.3440595718975685,0.6082323618149943,0.4688424624138212,0.3943253740628206,15.481766609899033,0.17361339584953187,0.36490555989478524,0.17361339584953192,0.11650120126940366,1.0711700774167878,1.0,0.0,0.06977224837367707,0.0
jacru_m2,43,development,cg_undamped,8,12,22,0.0,0.3571619803504093,0.6316131959250663,0.43793695067810806,0.3801639867716828,21.228799420526297,0.07666072519731941,0.14277182739186275,0.07666072519731941,0.0496491429382576,1.014274141938756,1.0,0.0,-0.004254697174709953,0.0
jacru_m2,43,development,cg_undamped,12,12,26,0.0,0.36018167405859286,0.6369837141505296,0.42280334617663917,0.3759652956150968,33.28243261534677,0.03314099831379665,0.0717269145773052,0.03314099831379665,0.021589539389274257,1.0018267229006843,1.0,0.08333333333333333,-0.02199715672917864,0.0
jacru_m2,43,ood,cg_damped_1e-4,0,18,14,0.0001,0.4598575600525716,0.6834896267254658,0.29634342532276753,0.2921436602895492,47.88314784034331,1.0,1.0,1.0,0.4196123733436839,0.7542060069083308,1.0,0.0,0.012273427616590896,0.0
jacru_m2,43,ood,cg_damped_1e-4,1,18,15,0.0001,0.414523010452868,0.6821585174202173,0.36291627029664175,0.3019135611689833,24.400228536815074,0.43867108502799473,0.6286244507174507,0.4386710348445908,0.24768956010889875,0.998376438377046,1.0,0.0,0.19219735756709536,0.0
jacru_m2,43,ood,cg_damped_1e-4,2,18,16,0.0001,0.40030387775131926,0.6828002495708438,0.38209615099207556,0.30791568558559174,20.44418332218524,0.31046355121866087,0.5085024853412504,0.3104634207247693,0.19172086381177755,1.0668887965766205,1.0,0.0,0.21525043265180616,0.0
jacru_m2,43,ood,cg_damped_1e-4,4,18,18,0.0001,0.40384574677883933,0.6939997810408014,0.3693557858974976,0.3070031038160824,15.541738759658838,0.1718945847583068,0.36780014321822074,0.17189407517530797,0.11873686006618794,1.0481637311754088,1.0,0.0,0.18984165923127222,0.0
jacru_m2,43,ood,cg_damped_1e-4,8,18,22,0.0001,0.4116871630112659,0.7091450391885162,0.34264051370319104,0.30153824325286965,17.287643294032502,0.06799490482222353,0.12816636346465843,0.06799253373418458,0.045018092967550764,1.0072349001002578,1.0,0.0,0.14258966342088725,0.0
jacru_m2,43,ood,cg_damped_1e-4,12,18,26,0.0001,0.41273402480001675,0.7111136488478557,0.3279727331400979,0.30055042998813974,25.728625005146103,0.025945129370350713,0.062444612272512655,0.02593800620424863,0.018758062324037556,1.0022659049238856,1.0,0.0,0.12282094689095027,0.0
jacru_m2,43,ood,cg_damped_1e-6,0,18,14,1e-06,0.4598575600525716,0.6834896267254658,0.29634342532276753,0.2921436602895492,47.88314784034331,1.0,1.0,1.0,0.4196123733436839,0.7542060069083308,1.0,0.0,0.012273427616590896,0.0
jacru_m2,43,ood,cg_damped_1e-6,1,18,15,1e-06,0.4145231510504822,0.6821756667978947,0.36291580472592644,0.3018958041249322,24.405184663190536,0.43876414052760343,0.6287867586832065,0.438764140522584,0.24768955021300215,0.9983824786226312,1.0,0.0,0.19220617365688336,0.0
jacru_m2,43,ood,cg_damped_1e-6,2,18,16,1e-06,0.400302674807586,0.6828314812521689,0.38209778734031913,0.3078837204631982,20.454184790396106,0.31062807144847,0.5088528326160868,0.31062807143541826,0.19172082741328747,1.0669030697118758,1.0,0.0,0.21526315334828564,0.0
jacru_m2,43,ood,cg_damped_1e-6,4,18,18,1e-06,0.40386678174895324,0.6940930317130832,0.36932398638157826,0.3069099822765733,15.56380766247675,0.17217818768217905,0.3685807777942866,0.17217818763121304,0.11873655615534245,1.0480708396345393,1.0,0.0,0.1897032962732613,0.0
jacru_m2,43,ood,cg_damped_1e-6,8,18,22,1e-06,0.41177427329112815,0.7093858273987727,0.34250440257035086,0.30130033866870737,17.34765899684523,0.06832902479711273,0.1288970899774433,0.06832902456009564,0.045014271494301566,1.0068075652758708,1.0,0.0,0.14217141144841294,0.0
jacru_m2,43,ood,cg_damped_1e-6,12,18,26,1e-06,0.41284126238423335,0.711399589694191,0.32780174053518646,0.30026840770302093,25.781939459267235,0.026156083791463516,0.06302159725815695,0.02615608308086959,0.018744630658738604,1.001740957814505,1.0,0.0,0.12257687264629423,0.0
jacru_m2,43,ood,cg_undamped,0,18,14,0.0,0.4598575600525716,0.6834896267254658,0.29634342532276753,0.2921436602895492,47.88314784034331,1.0,1.0,1.0,0.4196123733436839,0.7542060069083308,1.0,0.0,0.012273427616590896,0.0
jacru_m2,43,ood,cg_undamped,1,18,15,0.0,0.41452315249239735,0.6821758400956656,0.3629157999893016,0.30189562468644177,24.405234765082174,0.438765081190306,0.6287883991265648,0.438765081190306,0.24768955021201208,0.9983825395410959,1.0,0.0,0.19220626266203683,0.0
jacru_m2,43,ood,cg_undamped,2,18,16,0.0,0.40030266271799975,0.6828317969381239,0.382097803774718,0.30788339736443626,20.454285945660086,0.310629735315316,0.5088563753568739,0.310629735315316,0.19172082740964458,1.0669032136084096,1.0,0.0,0.21526328170007275,0.0
jacru_m2,43,ood,cg_undamped,4,18,18,0.0,0.4038669948476441,0.694093975220609,0.3693236642252347,0.3069090400833402,15.564031345408031,0.17218106115043313,0.36858868413180207,0.17218106115043313,0.11873655612488461,1.0480698983753087,1.0,0.0,0.18970189564800416,0.0
jacru_m2,43,ood,cg_undamped,8,18,22,0.0,0.4117751574495472,0.7093882694226946,0.342503021040389,0.30129792589409327,17.34827182033004,0.06833243547605056,0.12890454411712723,0.06833243547605056,0.04501427110989841,1.0068032276665275,1.0,0.0,0.1421671694723198,0.0
jacru_m2,43,ood,cg_undamped,12,18,26,0.0,0.41284235198450236,0.7114024927663065,0.32780000308582985,0.3002655444025709,25.782504684787536,0.026158298148088663,0.06302756458719966,0.026158298148088663,0.018744629304733657,1.0017356238928503,1.0,0.0,0.1225743926743938,0.0
pooled_cnn,17,development,cg_damped_1e-4,0,12,14,0.0001,0.3587295319978984,0.5813686666689307,0.45350931541769063,0.398983254613039,34.80287199267127,1.0,1.0,1.0,0.37356701600594594,1.0897373417915173,1.0,0.0,0.03195453873102307,0.0
pooled_cnn,17,development,cg_damped_1e-4,1,12,15,0.0001,0.3556455520812059,0.6040700666037436,0.45702660133615364,0.38287146092833035,19.54179968881203,0.46874723520336864,0.6371088372406277,0.46874718836673734,0.23437255383126632,1.1054433121972682,1.0,0.0,0.05043723061408144,0.0
pooled_cnn,17,development,cg_damped_1e-4,2,12,16,0.0001,0.35408692301718925,0.6153108469331291,0.45846564177084853,0.37761388533646606,16.11308514809493,0.3203050598253873,0.5675651451301491,0.32030492815347344,0.18326281993118199,1.112816986391782,1.0,0.0,0.06492331713411853,0.0
pooled_cnn,17,development,cg_damped_1e-4,4,12,18,0.0001,0.36052659915836277,0.634134771504541,0.4431900595472242,0.36845224111122116,15.11108990222977,0.18703339325814552,0.4004092812837108,0.18703286215208018,0.1171779640579496,1.0784953346086297,1.0,0.0,0.023109294321298122,0.0
pooled_cnn,17,development,cg_damped_1e-4,8,12,22,0.0001,0.37226470002743217,0.6559291512826688,0.41382151209294915,0.356265548957182,21.096266210068922,0.08253596403568929,0.15154285554563007,0.08253354296864239,0.05052577421342707,1.0173067920579084,1.0,0.08333333333333333,-0.05332382546479406,0.0
pooled_cnn,17,development,cg_damped_1e-4,12,12,26,0.0001,0.37513325548420484,0.661411416176901,0.3984149404331306,0.35202512763612614,33.54805222113861,0.036758664185475944,0.08234051278382001,0.03675219419044389,0.021601950911051476,1.0041028392919482,1.0,0.08333333333333333,-0.06991006588403896,0.0
pooled_cnn,17,development,cg_damped_1e-6,0,12,14,1e-06,0.3587295319978984,0.5813686666689307,0.45350931541769063,0.398983254613039,34.80287199267127,1.0,1.0,1.0,0.37356701600594594,1.0897373417915173,1.0,0.0,0.03195453873102307,0.0
pooled_cnn,17,development,cg_damped_1e-6,1,12,15,1e-06,0.3556522087944238,0.6040871511629703,0.4570161185042165,0.38285388940052895,19.545548732852044,0.4688464076869033,0.6372904194776665,0.4688464076822186,0.23437254610471867,1.10541881939993,1.0,0.0,0.050429072213842706,0.0
pooled_cnn,17,development,cg_damped_1e-6,2,12,16,1e-06,0.35409988974538137,0.6153473325378752,0.4584454903482669,0.37757667147825064,16.120754798217597,0.32047939386092994,0.5679955758561404,0.3204793938477601,0.1832627879317633,1.1127678784728878,1.0,0.0,0.06490917706552858,0.0
pooled_cnn,17,development,cg_damped_1e-6,4,12,18,1e-06,0.3605721681226391,0.6342492373760555,0.44312115869878865,0.3683379132533453,15.13229061911021,0.18737002186635657,0.40129469108606214,0.18737002181323395,0.11717766012052144,1.0782904924126342,1.0,0.0,0.022942906957424885,0.0
pooled_cnn,17,development,cg_damped_1e-6,8,12,22,1e-06,0.3724096325126755,0.6562432050774107,0.4136033605259161,0.3559583220951817,21.15873050576611,0.082984928013374,0.15246405057289886,0.08298492777125631,0.050521840610801554,1.0166052217108,1.0,0.08333333333333333,-0.05404582011901483,0.0
pooled_cnn,17,development,cg_damped_1e-6,12,12,26,1e-06,0.3753235072176177,0.6618190823032375,0.3981235818474438,0.35162790616656786,33.596840993950735,0.03710462678260465,0.08318739088495684,0.03710462613692771,0.021587045712730134,1.0031925591318505,1.0,0.08333333333333333,-0.07082095615380297,0.0
pooled_cnn,17,development,cg_undamped,0,12,14,0.0,0.3587295319978984,0.5813686666689307,0.45350931541769063,0.398983254613039,34.80287199267127,1.0,1.0,1.0,0.37356701600594594,1.0897373417915173,1.0,0.0,0.03195453873102307,0.0
pooled_cnn,17,development,cg_undamped,1,12,15,0.0,0.3556522760636367,0.6040873237964027,0.4570160125713518,0.38285371184658007,19.545586628953988,0.4688474101199472,0.6372922548206227,0.4688474101199472,0.23437254610394562,1.1054185718804341,1.0,0.0,0.05042898974534333,0.0
pooled_cnn,17,development,cg_undamped,2,12,16,0.0,0.3541000208279923,0.6153477013111789,0.4584452866385637,0.3775762953445733,16.12083237166129,0.32048115696208695,0.5679999281114329,0.32048115696208695,0.18326278792856052,1.1127673819998256,1.0,0.0,0.06490903402803552,0.0
pooled_cnn,17,development,cg_undamped,4,12,18,0.0,0.3605726293592266,0.6342503956623561,0.4431204613256167,0.36833675636377855,15.13250550056953,0.18737343241534102,0.401303657935068,0.18737343241534102,0.1171776600900502,1.0782884188543487,1.0,0.0,0.022941222273211218,0.0
pooled_cnn,17,development,cg_undamped,8,12,22,0.0,0.3724111032850869,0.6562463913689386,0.41360114680720317,0.35595520508396256,21.15936820517442,0.08298950550193321,0.15247344466636611,0.08298950550193322,0.05052184021463627,1.0165981016603411,1.0,0.08333333333333333,-0.0540531481791318,0.0
pooled_cnn,17,development,cg_undamped,12,12,26,0.0,0.37532544049841204,0.6618232242611477,0.3981206212145972,0.3516238703546068,33.59735547328926,0.03710820924179221,0.08319612202948592,0.03710820924179221,0.021587044207076096,1.0031833089998758,1.0,0.08333333333333333,-0.07083021219229954,0.0
pooled_cnn,17,ood,cg_damped_1e-4,0,18,14,0.0001,0.44262779196505214,0.6993716126091744,0.32257579367647315,0.27631727470334,42.17211366442248,1.0,1.0,1.0,0.4240572476145406,0.9073027658460714,1.0,0.0,0.11300993218564387,0.0
pooled_cnn,17,ood,cg_damped_1e-4,1,18,15,0.0001,0.4156032283416742,0.6973455984284835,0.36131983257451195,0.28711215327909295,22.237096767706863,0.45170961786675573,0.6717912459884218,0.45170956845975674,0.26229769710131823,1.0431780515462876,1.0,0.0,0.15870490763072692,0.0
pooled_cnn,17,ood,cg_damped_1e-4,2,18,16,0.0001,0.40752309719205987,0.6998564754834762,0.37108517338581826,0.2915823327579154,20.388211588670906,0.33890216800186246,0.5078702318556895,0.33890203764476357,0.2020801608082329,1.0806375918429523,1.0,0.0,0.1721500288982753,0.0
pooled_cnn,17,ood,cg_damped_1e-4,4,18,18,0.0001,0.41261668578932104,0.7209807380436911,0.355768780841543,0.2808694766882478,15.282788676102282,0.17708690417021117,0.3586691350792381,0.1770863520046352,0.12266378380052598,1.050900776654705,1.0,0.0,0.12299445702092629,0.0
pooled_cnn,17,ood,cg_damped_1e-4,8,18,22,0.0001,0.421790516426289,0.7373242306523671,0.32685436465106393,0.2746976629875303,16.703707011978565,0.06949405147492309,0.10753538959752888,0.0694914928603901,0.04514954265219103,1.0024450271802052,1.0,0.0,0.07415150941585241,0.0
pooled_cnn,17,ood,cg_damped_1e-4,12,18,26,0.0001,0.4219905612921775,0.7383257899202346,0.3133747176293203,0.27478775345375817,24.81724551261145,0.024849982163173048,0.04198430592255681,0.024841958338664535,0.019035762952476984,1.0009820678751975,1.0,0.0,0.059538256415917055,0.0
pooled_cnn,17,ood,cg_damped_1e-6,0,18,14,1e-06,0.44262779196505214,0.6993716126091744,0.32257579367647315,0.27631727470334,42.17211366442248,1.0,1.0,1.0,0.4240572476145406,0.9073027658460714,1.0,0.0,0.11300993218564387,0.0
pooled_cnn,17,ood,cg_damped_1e-6,1,18,15,1e-06,0.4156056804995574,0.6973597597947516,0.36131585087123685,0.2870975875029706,22.24154373340136,0.4518061658555255,0.6719797131424281,0.4518061658505838,0.2622976880510326,1.0431701401881595,1.0,0.0,0.1587097027172653,0.0
pooled_cnn,17,ood,cg_damped_1e-6,2,18,16,1e-06,0.4075277373101813,0.6998873007314378,0.3710778000320649,0.2915509360638219,20.39911227526091,0.3390915533189178,0.5082096356587511,0.3390915533058795,0.2020801206275716,1.0806199460467252,1.0,0.0,0.17215751456920816,0.0
pooled_cnn,17,ood,cg_damped_1e-6,4,18,18,1e-06,0.4126484994583325,0.721089150204927,0.35571970636596667,0.2807606969098626,15.30585019938649,0.17738149734975203,0.35939470222741804,0.17738149729452393,0.12266342855154197,1.0507453385052605,1.0,0.0,0.12288846846629162,0.0
pooled_cnn,17,ood,cg_damped_1e-6,8,18,22,1e-06,0.4218975224779485,0.7375882346435849,0.32668607493958296,0.27443616423040734,16.759645272383484,0.06983759099797501,0.10816149553632042,0.0698375907422097,0.04514517498709677,1.001899786101837,1.0,0.0,0.07374603526108126,0.0
pooled_cnn,17,ood,cg_damped_1e-6,12,18,26,1e-06,0.4221112402034469,0.7386260132911916,0.31318119642890935,0.2744910937980351,24.853165689053718,0.025047741596611744,0.042333702163294226,0.025047740796160636,0.019021259860221768,1.000366243383179,1.0,0.0,0.05907016506644962,0.0
pooled_cnn,17,ood,cg_undamped,0,18,14,0.0,0.44262779196505214,0.6993716126091744,0.32257579367647315,0.27631727470334,42.17211366442248,1.0,1.0,1.0,0.4240572476145406,0.9073027658460714,1.0,0.0,0.11300993218564387,0.0
pooled_cnn,17,ood,cg_undamped,1,18,15,0.0,0.41560570529139546,0.6973599028991937,0.3613158106170021,0.28709744031179574,22.241588686296737,0.4518071417985351,0.6719816179885884,0.4518071417985351,0.2622976880501271,1.0431700601766345,1.0,0.0,0.15870975114186997,0.0
pooled_cnn,17,ood,cg_undamped,2,18,16,0.0,0.4075277842615374,0.6998876123317999,0.3710777254285038,0.2915506186865933,20.399222510050276,0.3390934685022895,0.508213067847829,0.3390934685022895,0.20208012062354996,1.0806197674257063,1.0,0.0,0.17215759010784243,0.0
pooled_cnn,17,ood,cg_undamped,4,18,18,0.0,0.412648821572317,0.7210902471613109,0.35571920948714025,0.28075959622790714,15.306083928935246,0.1773844824150116,0.3594020505569345,0.1773844824150116,0.12266342851593648,1.0507437646507092,1.0,0.0,0.12288739547924482,0.0
pooled_cnn,17,ood,cg_undamped,8,18,22,0.0,0.4218986082471626,0.7375909119959775,0.3266843673360601,0.2744335122680153,16.760216772773493,0.06984109916187622,0.10816788660681503,0.06984109916187622,0.04514517454768452,1.001894253497039,1.0,0.0,0.07374192175095015,0.0
pooled_cnn,17,ood,cg_undamped,12,18,26,0.0,0.42211246581702233,0.7386290607302528,0.31317923100781947,0.2744880825065307,24.853553581430713,0.025049830772722225,0.04233742166006928,0.025049830772722225,0.019021258398292554,1.0003599891345807,1.0,0.0,0.05906541408510491,0.0
pooled_cnn,29,development,cg_damped_1e-4,0,12,14,0.0001,0.36700865028651924,0.578798410091223,0.4407368964444765,0.4017270492648602,38.153351013685636,1.0,1.0,1.0,0.38877186421681986,1.036422443054141,1.0,0.08333333333333333,-0.012687729972267726,0.0
pooled_cnn,29,development,cg_damped_1e-4,1,12,15,0.0001,0.3523075513270257,0.5975664404960731,0.4614285944571716,0.3894286193494311,20.566612545741723,0.44406524166040934,0.5554609059781899,0.44406519170574166,0.2333196202138453,1.107175949425965,1.0,0.0,0.08156908058394974,0.0
pooled_cnn,29,development,cg_damped_1e-4,2,12,16,0.0001,0.34987805952384576,0.6088213934135845,0.4642863714087067,0.3840373641115755,16.494664924956542,0.30424206180741775,0.5405050614719624,0.30424193074249634,0.18142321889820903,1.1165804111915982,1.0,0.0,0.09195891613032117,0.0
pooled_cnn,29,development,cg_damped_1e-4,4,12,18,0.0001,0.3596791194792621,0.6266180867795562,0.44416731562006556,0.37586206067441413,15.024045607322956,0.17638372937520375,0.3805925082556063,0.17638319496319277,0.1124423688542777,1.065490553713266,1.0,0.0,0.016913950568541926,0.0
pooled_cnn,29,development,cg_damped_1e-4,8,12,22,0.0001,0.3704291092194962,0.6475043780795663,0.4162179311995271,0.36433553350586134,21.117887310253852,0.07620686878165016,0.1344039094477616,0.07620451949463897,0.04848213863178574,1.0142246228341836,1.0,0.08333333333333333,-0.042050235756657665,0.0
pooled_cnn,29,development,cg_damped_1e-4,12,12,26,0.0001,0.3730631482794406,0.6526715222562374,0.40121703817359916,0.36033562269883285,32.979006499683656,0.032403257100597285,0.0702903317843021,0.032396767802675704,0.020622042952040506,1.002403885483063,1.0,0.08333333333333333,-0.05782692687927777,0.0
pooled_cnn,29,development,cg_damped_1e-6,0,12,14,1e-06,0.36700865028651924,0.578798410091223,0.4407368964444765,0.4017270492648602,38.153351013685636,1.0,1.0,1.0,0.38877186421681986,1.036422443054141,1.0,0.08333333333333333,-0.012687729972267726,0.0
pooled_cnn,29,development,cg_damped_1e-6,1,12,15,1e-06,0.35231257817557954,0.5975840927835522,0.4614202388802509,0.38941038302081177,20.570591740227293,0.4441589413979841,0.5556279164370412,0.4441589413929876,0.23331961128119408,1.1071629884887404,1.0,0.0,0.0815842523099914,0.0
pooled_cnn,29,development,cg_damped_1e-6,2,12,16,1e-06,0.34988818515405257,0.6088569593707892,0.46427003331792843,0.38400091861208224,16.502453773396017,0.3044039930055779,0.5408829759090624,0.3044039929924691,0.1814231861597685,1.1165498319271812,1.0,0.0,0.09197523599006877,0.0
pooled_cnn,29,development,cg_damped_1e-6,4,12,18,1e-06,0.359726679754226,0.6267304960781251,0.44409530378196566,0.3757498298057886,15.045457037605678,0.17670970082250284,0.3815460571363746,0.1767097007690506,0.11244204243882344,1.0652809692634646,1.0,0.0,0.016709350721776026,0.0
pooled_cnn,29,development,cg_damped_1e-6,8,12,22,1e-06,0.3705682782947403,0.6478014219077542,0.41600785379787036,0.3640446362365171,21.1831851311407,0.07662006490804697,0.13519186289461013,0.0766200646731494,0.04847836135028505,1.0135899243229973,1.0,0.08333333333333333,-0.042714263572132816,0.0
pooled_cnn,29,development,cg_damped_1e-6,12,12,26,1e-06,0.37324485991611245,0.6530550930505278,0.40093835364966907,0.3599614789490057,33.02746499888268,0.03270180245360419,0.07101725984837416,0.03270180180609217,0.02060769384441229,1.001580214481362,1.0,0.08333333333333333,-0.0586696482906913,0.0
pooled_cnn,29,development,cg_undamped,0,12,14,0.0,0.36700865028651924,0.578798410091223,0.4407368964444765,0.4017270492648602,38.153351013685636,1.0,1.0,1.0,0.38877186421681986,1.036422443054141,1.0,0.08333333333333333,-0.012687729972267726,0.0
pooled_cnn,29,development,cg_undamped,1,12,15,0.0,0.35231262897877985,0.5975842711539855,0.4614201544377456,0.38941019874903837,20.570631964518366,0.4441598885692792,0.5556296047548379,0.4441598885692792,0.23331961128030035,1.1071628574813406,1.0,0.0,0.08158440556540039,0.0
pooled_cnn,29,development,cg_undamped,2,12,16,0.0,0.34988828752252293,0.6088573188369717,0.46426986814830795,0.38400055025685,16.502532558471465,0.30440563073490573,0.5408867969893534,0.30440563073490573,0.18142318615649192,1.1165495227230935,1.0,0.0,0.09197540078147344,0.0
pooled_cnn,29,development,cg_undamped,4,12,18,0.0,0.35972716115833664,0.6267316335768353,0.44409457491141624,0.3757486941201262,15.045674096397663,0.1767130037954151,0.38155571656414083,0.1767130037954151,0.11244204240609694,1.065278847555085,1.0,0.0,0.016707278607825376,0.0
pooled_cnn,29,development,cg_undamped,8,12,22,0.0,0.3705696903284537,0.6478044351614465,0.41600572240688755,0.3640416853627768,21.183851584746794,0.07662427878412209,0.13519989964772297,0.07662427878412208,0.048478360969943964,1.0135834841096032,1.0,0.08333333333333333,-0.04272100233330204,0.0
pooled_cnn,29,development,cg_undamped,12,12,26,0.0,0.3732467060457753,0.6530589894212332,0.40093552239750124,0.35995767838855447,33.02797608247328,0.03270490262097767,0.07102477413410528,0.032704902620977666,0.020607692395276777,1.0015718460774707,1.0,0.08333333333333333,-0.058678210463533324,0.0
pooled_cnn,29,ood,cg_damped_1e-4,0,18,14,0.0001,0.4559575078140624,0.6716590248612516,0.30222619086630653,0.3057200165778023,44.52754029222867,1.0,1.0,1.0,0.4342002256149402,0.8092488917162444,1.0,0.0,0.08640102807625073,0.0
pooled_cnn,29,ood,cg_damped_1e-4,1,18,15,0.0001,0.41135546916541377,0.6570197689187364,0.3672218999107541,0.3287810221415794,24.883447222082054,0.4583155211977745,0.6062117090242506,0.458315470804984,0.2594345566548603,1.0185244619509033,1.0,0.0,0.21584358588164373,0.0
pooled_cnn,29,ood,cg_damped_1e-4,2,18,16,0.0001,0.39652761875274445,0.657265123066479,0.38735886147482135,0.3350423306314491,19.89524819342423,0.3124322702289518,0.46450038198433624,0.3124321305615572,0.19538696345022813,1.0839409618766527,1.0,0.0,0.23417983212685553,0.0
pooled_cnn,29,ood,cg_damped_1e-4,4,18,18,0.0001,0.4039812053236606,0.6753892862317471,0.36878680487743243,0.3271223385286283,16.186455119021478,0.17529499161803552,0.31142728172543216,0.17529448416708215,0.11846384619798024,1.0466769146811206,1.0,0.0,0.1667443530081212,0.0
pooled_cnn,29,ood,cg_damped_1e-4,8,18,22,0.0001,0.41296524375355376,0.6960807142879791,0.34048953432487145,0.3159613317352722,16.867625441040232,0.0649666379441857,0.1201836793351184,0.0649642255229167,0.0440716059516807,1.0032794134960699,1.0,0.0,0.11823882926198717,0.0
pooled_cnn,29,ood,cg_damped_1e-4,12,18,26,0.0001,0.4134502387730797,0.6977780075958997,0.3268397491689787,0.3153351600184353,24.653054887137966,0.023442939285565352,0.048390152215758785,0.023435357767622202,0.01803175431122758,1.0010736924673511,1.0,0.0,0.10592347321769904,0.0
pooled_cnn,29,ood,cg_damped_1e-6,0,18,14,1e-06,0.4559575078140624,0.6716590248612516,0.30222619086630653,0.3057200165778023,44.52754029222867,1.0,1.0,1.0,0.4342002256149402,0.8092488917162444,1.0,0.0,0.08640102807625073,0.0
pooled_cnn,29,ood,cg_damped_1e-6,1,18,15,1e-06,0.4113548065604168,0.6570342542851403,0.36722251801928935,0.32876596588350515,24.88867913666741,0.4584149280143117,0.6063638650364277,0.4584149280092713,0.2594345461709034,1.018531615186192,1.0,0.0,0.21586101393446405,0.0
pooled_cnn,29,ood,cg_damped_1e-6,2,18,16,1e-06,0.39652541340193115,0.6572964326111069,0.3873617492498574,0.33501002855375484,19.905542291866116,0.3125998670021879,0.46480634726495185,0.3125998669882184,0.19538692033923907,1.0839562074645186,1.0,0.0,0.23420645104314444,0.0
pooled_cnn,29,ood,cg_damped_1e-6,4,18,18,1e-06,0.4040059810329792,0.6754929588313471,0.36874871969594725,0.32701846492610565,16.20993708178386,0.17557771495333313,0.3120632915173402,0.17557771490258275,0.11846351715137667,1.04656625512415,1.0,0.0,0.16662663836763597,0.0
pooled_cnn,29,ood,cg_damped_1e-6,8,18,22,1e-06,0.4130640969019999,0.6963533588305372,0.34033407193616894,0.31569060745075206,16.923008092558234,0.06527761415447696,0.12086316710315996,0.06527761391337478,0.04406774851489782,1.0028169012893131,1.0,0.0,0.11782104857126707,0.0
pooled_cnn,29,ood,cg_damped_1e-6,12,18,26,1e-06,0.4135662402059186,0.6980964170137792,0.3266535542938176,0.3150193736450799,24.68945975955747,0.02362697915523422,0.04881646041540376,0.023626978399033004,0.018018187213515467,1.0005327772338464,1.0,0.0,0.10545913700888712,0.0
pooled_cnn,29,ood,cg_undamped,0,18,14,0.0,0.4559575078140624,0.6716590248612516,0.30222619086630653,0.3057200165778023,44.52754029222867,1.0,1.0,1.0,0.4342002256149402,0.8092488917162444,1.0,0.0,0.08640102807625073,0.0
pooled_cnn,29,ood,cg_undamped,1,18,15,0.0,0.411354799886499,0.657034400671765,0.367222524232681,0.3287658137275859,24.888732022207293,0.4584159328517827,0.6063654028860335,0.4584159328517827,0.25943454616985445,1.0185316873659225,1.0,0.0,0.21586118999396664,0.0
pooled_cnn,29,ood,cg_undamped,2,18,16,0.0,0.39652539119137775,0.657296749122485,0.3873617783168018,0.3350097020086537,19.905646409867174,0.31260156205336487,0.464809441116301,0.31260156205336487,0.19538692033492427,1.0839563611851109,1.0,0.0,0.23420671993771747,0.0
pooled_cnn,29,ood,cg_undamped,4,18,18,0.0,0.4040062319660056,0.6754940077799764,0.3687483339644859,0.32701741394410333,16.210175027547546,0.1755805793654196,0.3120697320703657,0.1755805793654196,0.11846351711840297,1.0465651342772255,1.0,0.0,0.16662544654770317,0.0
pooled_cnn,29,ood,cg_undamped,8,18,22,0.0,0.4130651000089075,0.6963561233334948,0.3403324943876211,0.31568786239781654,16.92357383879603,0.06528079036680003,0.12087009607584756,0.06528079036680003,0.04406774812693259,1.0028122078337387,1.0,0.0,0.1178168107819592,0.0
