method,split,rig_id,family,field_uid,target_view,noisy_whitened_rmse,clean_whitened_rmse
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,1,1.8490792512893677,1.0936050415039062
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,1,1.4009950160980225,0.2600879371166229
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,1,1.3921760320663452,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,4,2.940476655960083,2.8905282020568848
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,4,2.8867459297180176,2.8366870880126953
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,4,1.3826639652252197,0.7402135729789734
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,4,1.2444286346435547,0.18060189485549927
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,4,1.1826926469802856,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,1,2.7653794288635254,2.4466917514801025
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,1,2.9838693141937256,2.8420135974884033
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,1,2.0641214847564697,1.9872573614120483
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,1,1.4505581855773926,0.7676306366920471
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,1,1.1550381183624268,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,4,2.741422653198242,3.0650157928466797
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,4,3.0256340503692627,3.381056785583496
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,4,1.9184755086898804,1.7383478879928589
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,4,1.1052833795547485,0.5906502604484558
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,4,0.9027614593505859,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,1,4.066496849060059,4.16718864440918
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,1,4.036023139953613,4.129228115081787
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,1,2.232029914855957,1.5733146667480469
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,1,1.2367819547653198,0.4970158636569977
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,1,1.0828255414962769,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,4,1.9051287174224854,1.459534764289856
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,4,1.9484971761703491,1.51334810256958
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,4,1.6443381309509277,1.4176199436187744
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,4,1.0324386358261108,0.3138103783130646
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,4,1.0099270343780518,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,1,3.633180856704712,2.9121766090393066
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,1,3.763829469680786,3.064849615097046
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,1,1.957750678062439,1.4567475318908691
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,1,1.635543942451477,0.6634384393692017
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,1,1.2597466707229614,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,4,3.6513562202453613,3.338226079940796
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,4,3.818390369415283,3.520925283432007
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,4,1.4916338920593262,1.1954292058944702
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,4,1.0645558834075928,0.5278992652893066
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,4,0.8519829511642456,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,1,3.281459093093872,2.9796438217163086
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,1,3.2255938053131104,2.8879635334014893
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,1,2.362884998321533,1.7686572074890137
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,1,1.459173321723938,0.5931481719017029
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,1,1.3152945041656494,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,4,2.6869046688079834,2.479651927947998
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,4,2.6934499740600586,2.4891676902770996
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,4,1.7044795751571655,1.4740087985992432
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,4,0.8041706681251526,0.44827577471733093
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,4,0.726043164730072,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,1,2.5862209796905518,2.4835286140441895
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,1,2.8705837726593018,2.7410271167755127
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,1,2.18304443359375,1.6862409114837646
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,1,1.2468454837799072,0.7482021450996399
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,1,0.8947826623916626,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,4,3.3360934257507324,3.126676321029663
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,4,3.431792736053467,3.223315715789795
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,4,2.202906847000122,1.953396201133728
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,4,0.8712171912193298,0.5823296904563904
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,4,0.9043084979057312,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,1,2.864203453063965,2.640587568283081
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,1,3.7973179817199707,3.643981695175171
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,1,2.1360201835632324,1.9061144590377808
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,1,1.535312294960022,0.7363713979721069
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,1,1.3936482667922974,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,4,2.972526788711548,2.833404064178467
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,4,3.294339895248413,3.239128828048706
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,4,2.141021966934204,1.6851651668548584
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,4,1.2986477613449097,0.5802997350692749
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,4,1.1116302013397217,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,1,3.1423840522766113,3.003823757171631
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,1,3.128314971923828,3.0333943367004395
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,1,2.007308006286621,1.8257224559783936
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,1,1.061126470565796,0.5477480888366699
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,1,1.045522689819336,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,4,3.2473042011260986,3.204511880874634
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,4,3.2781484127044678,3.2462270259857178
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,4,1.697662591934204,1.4217171669006348
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,4,1.0185359716415405,0.4717276692390442
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,4,0.997288167476654,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,1,3.1821937561035156,2.7012696266174316
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,1,3.7372183799743652,3.2374024391174316
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,1,2.112907648086548,1.8433977365493774
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,1,1.5334537029266357,0.7491533160209656
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,1,1.319879174232483,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,4,2.880169153213501,2.4972047805786133
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,4,2.8280553817749023,2.4593794345855713
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,4,2.135547637939453,1.7017745971679688
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,4,1.1823303699493408,0.4384378492832184
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,4,1.003328800201416,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,1,2.3823342323303223,2.37196946144104
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,1,2.6143600940704346,2.5323686599731445
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,1,1.9060639142990112,1.1290173530578613
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,1,1.2398364543914795,0.3744475543498993
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,1,1.2122257947921753,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,4,2.9268834590911865,2.712124824523926
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,4,2.9006330966949463,2.6913902759552
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,4,1.3680440187454224,1.0904858112335205
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,4,0.873926043510437,0.17536644637584686
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,4,0.7944295406341553,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,1,3.219200849533081,2.755462884902954
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,1,3.4551491737365723,2.998326539993286
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,1,1.6497668027877808,1.2240259647369385
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,1,1.4213615655899048,0.6644220948219299
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,1,1.157904863357544,0.0
zero_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,4,3.1854798793792725,3.401789903640747
analytic_source_correction,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,4,3.2457361221313477,3.461672782897949
true_field_correction_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,4,1.9673435688018799,1.6530791521072388
paired_target_field_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,4,1.2337720394134521,0.5164248943328857
clean_measurement_oracle,validation,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,4,1.0530447959899902,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,0,6.622722148895264,6.469958782196045
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,0,7.182998180389404,7.0272650718688965
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,0,1.9643428325653076,1.8738377094268799
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,0,1.205556869506836,0.7711089849472046
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,0,1.0793476104736328,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,6,3.2055158615112305,3.0662589073181152
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,6,3.463022470474243,3.3366031646728516
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,6,1.2463828325271606,0.9100189805030823
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,6,0.9266141057014465,0.40908533334732056
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,6,0.8888555765151978,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,0,2.822181224822998,2.2139687538146973
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,0,2.858701229095459,2.259047746658325
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,0,1.9043712615966797,1.2811912298202515
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,0,1.2441858053207397,0.6067277193069458
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,0,1.3329319953918457,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,6,1.4448856115341187,1.1579625606536865
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,6,1.4809685945510864,1.2003636360168457
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,6,1.0688518285751343,0.6598911881446838
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,6,0.9442943334579468,0.3153664469718933
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,6,0.9514666795730591,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,0,6.007235527038574,5.538364887237549
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,0,6.4233903884887695,5.962244033813477
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,0,2.474972724914551,1.9714516401290894
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,0,1.5784869194030762,0.7710682153701782
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,0,1.2859467267990112,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,6,2.792133092880249,2.605719804763794
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,6,2.9733829498291016,2.809720993041992
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,6,1.483421802520752,0.7001872658729553
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,6,1.306913137435913,0.46030309796333313
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,6,1.0661914348602295,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,0,2.4967434406280518,2.7955613136291504
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,0,2.7723357677459717,3.076293468475342
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,0,1.6542164087295532,1.517613410949707
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,0,1.2558280229568481,0.5801174640655518
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,0,1.0711742639541626,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,6,1.4165046215057373,1.2335458993911743
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,6,1.5307189226150513,1.390075445175171
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,6,0.9077358841896057,0.6109026670455933
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,6,0.9205189347267151,0.188623309135437
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,6,0.8946161270141602,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,0,3.526611566543579,3.549267292022705
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,0,3.7671124935150146,3.798555850982666
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,0,1.6896365880966187,1.0265212059020996
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,0,1.3518240451812744,0.48561617732048035
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,0,1.2138299942016602,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,6,1.9012067317962646,1.54035484790802
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,6,2.0172066688537598,1.6807188987731934
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,6,0.9874396920204163,0.5351352095603943
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,6,1.0577971935272217,0.27484130859375
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,6,1.0494945049285889,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:5,0,2.7453420162200928,2.9559240341186523
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:5,0,2.7812933921813965,3.0060970783233643
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:5,0,1.9627262353897095,1.5215531587600708
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:5,0,1.5241488218307495,0.5354743003845215
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:5,0,1.4103260040283203,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:5,6,1.572615146636963,1.084438443183899
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:5,6,1.5953373908996582,1.1032508611679077
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:5,6,1.2489373683929443,0.5563482046127319
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:5,6,1.0161935091018677,0.3166925013065338
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:5,6,0.9906056523323059,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:6,0,5.839061260223389,5.981026649475098
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:6,0,6.146531581878662,6.289157867431641
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:6,0,2.5011627674102783,2.143355369567871
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:6,0,1.6213353872299194,0.6611402034759521
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:6,0,1.3470752239227295,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:6,6,2.738992691040039,2.337977647781372
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:6,6,2.8845012187957764,2.4992761611938477
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:6,6,1.3366377353668213,0.8483286499977112
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:6,6,0.9026226997375488,0.48531872034072876
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:6,6,0.9708353877067566,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:7,0,4.618619918823242,4.6368794441223145
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:7,0,5.031734466552734,5.070459365844727
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:7,0,1.7339041233062744,1.7449564933776855
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:7,0,1.0761207342147827,0.5663297772407532
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:7,0,0.9765808582305908,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:7,6,2.6057353019714355,2.390570878982544
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:7,6,2.7973527908325195,2.5863399505615234
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:7,6,1.214404582977295,0.9203453660011292
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:7,6,0.7873221039772034,0.31647124886512756
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:7,6,0.743553876876831,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:8,0,6.722578048706055,6.385937213897705
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:8,0,7.142839431762695,6.806922912597656
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:8,0,3.4160056114196777,3.104496717453003
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:8,0,2.2005653381347656,1.5343891382217407
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:8,0,1.212477207183838,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:8,6,2.728846549987793,2.55509352684021
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:8,6,2.920530080795288,2.7595255374908447
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:8,6,1.4808425903320312,1.1829326152801514
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:8,6,0.9506527781486511,0.3534230887889862
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:8,6,0.8413203358650208,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:9,0,3.2808518409729004,2.806504726409912
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:9,0,3.2923882007598877,2.819873809814453
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:9,0,2.3605597019195557,1.8496742248535156
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:9,0,1.1589653491973877,0.5133350491523743
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:9,0,1.0292242765426636,0.0
zero_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:9,6,1.784964919090271,1.2183575630187988
analytic_source_correction,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:9,6,1.7891802787780762,1.2208967208862305
true_field_correction_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:9,6,1.0946550369262695,0.6852026581764221
paired_target_field_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:9,6,1.0342085361480713,0.3715251684188843
clean_measurement_oracle,validation,validation-rig-b,jet_shear,validation-rig-b:jet_shear:9,6,0.9585156440734863,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:0,0,6.975517272949219,6.632223606109619
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:0,0,7.533858299255371,7.224335670471191
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:0,0,3.264223337173462,2.6113007068634033
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:0,0,1.7742184400558472,0.9740733504295349
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:0,0,1.2156404256820679,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:0,6,3.449307918548584,3.0403802394866943
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:0,6,3.7158474922180176,3.329400062561035
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:0,6,1.1883193254470825,0.8241041302680969
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:0,6,1.0918289422988892,0.5334382653236389
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:0,6,1.033769965171814,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:1,0,4.222530841827393,3.9274628162384033
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:1,0,4.11350679397583,3.8209140300750732
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:1,0,2.1588919162750244,1.802392840385437
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:1,0,1.6310712099075317,0.673227071762085
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:1,0,1.3879929780960083,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:1,6,1.4470478296279907,1.2421998977661133
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:1,6,1.4316017627716064,1.2098947763442993
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:1,6,1.183849573135376,0.6416230201721191
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:1,6,0.959740936756134,0.4028768837451935
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:1,6,0.9032548069953918,0.0
