family,phantom_seed,noise_fraction,rig_name,network_repeat_id,base_model_seed,residual_seed,fit_role,base_training_seconds,residual_training_seconds
smooth_plume,3304,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_0,0.8195628749672323,6.222666374989785
smooth_plume,3304,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_1,0.8258212909568101,6.205186749924906
smooth_plume,3304,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_2,0.8251960829365999,6.205216874950565
smooth_plume,3304,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_3,0.8098612090107054,6.249986040988006
smooth_plume,3304,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_4,0.8078188750660047,6.206582208047621
smooth_plume,3304,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_5,0.8251703339628875,6.207185124978423
smooth_plume,3304,0.02,nominal_six_view,base101_residual307,101,307,full,1.3399956669891253,7.762259125011042
smooth_plume,3304,0.02,nominal_six_view,base101_residual307,101,307,leave_out_0,1.1475047919666395,7.211514999973588
smooth_plume,3304,0.02,nominal_six_view,base101_residual307,101,307,leave_out_1,1.1086966251023114,7.269390500034206
smooth_plume,3304,0.02,nominal_six_view,base101_residual307,101,307,leave_out_2,1.1733874160563573,7.221958832931705
smooth_plume,3304,0.02,nominal_six_view,base101_residual307,101,307,leave_out_3,1.1676770000485703,7.209631875040941
smooth_plume,3304,0.02,nominal_six_view,base101_residual307,101,307,leave_out_4,1.159787124954164,7.247098708990961
smooth_plume,3304,0.02,nominal_six_view,base101_residual307,101,307,leave_out_5,1.0966182919219136,7.224878082983196
smooth_plume,3304,0.02,nominal_six_view,base211_residual419,211,419,full,1.3438612089958042,7.761214041034691
smooth_plume,3304,0.02,nominal_six_view,base211_residual419,211,419,leave_out_0,1.1383935420308262,7.219475375022739
smooth_plume,3304,0.02,nominal_six_view,base211_residual419,211,419,leave_out_1,1.160422833985649,7.239085999899544
smooth_plume,3304,0.02,nominal_six_view,base211_residual419,211,419,leave_out_2,1.1549907500157133,7.226094749988988
smooth_plume,3304,0.02,nominal_six_view,base211_residual419,211,419,leave_out_3,1.1701007499359548,7.246111207990907
smooth_plume,3304,0.02,nominal_six_view,base211_residual419,211,419,leave_out_4,1.1108025839785114,7.406294415937737
smooth_plume,3304,0.02,nominal_six_view,base211_residual419,211,419,leave_out_5,1.1361659580143169,7.205448625027202
smooth_plume,3304,0.02,sparse_four_view,base101_residual307,101,307,full,0.9526137909851968,6.921682583983056
smooth_plume,3304,0.02,sparse_four_view,base101_residual307,101,307,leave_out_0,0.8092839160235599,6.147781166015193
smooth_plume,3304,0.02,sparse_four_view,base101_residual307,101,307,leave_out_1,0.8161639170721173,6.148236084030941
smooth_plume,3304,0.02,sparse_four_view,base101_residual307,101,307,leave_out_2,0.8245900410693139,6.125023290980607
smooth_plume,3304,0.02,sparse_four_view,base101_residual307,101,307,leave_out_3,0.8066391249885783,6.147726541035809
smooth_plume,3304,0.02,sparse_four_view,base211_residual419,211,419,full,0.9638039580313489,6.879124209051952
smooth_plume,3304,0.02,sparse_four_view,base211_residual419,211,419,leave_out_0,0.8186747499275953,6.145120000001043
smooth_plume,3304,0.02,sparse_four_view,base211_residual419,211,419,leave_out_1,0.8106564169283956,6.152396042016335
smooth_plume,3304,0.02,sparse_four_view,base211_residual419,211,419,leave_out_2,0.8140332499751821,6.14456495794002
smooth_plume,3304,0.02,sparse_four_view,base211_residual419,211,419,leave_out_3,0.8196338330162689,6.17590741708409
smooth_plume,3304,0.08,coarse_ray_six_view,base101_residual307,101,307,full,0.8958837089594454,6.715507166925818
smooth_plume,3304,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_0,0.8526919579599053,6.214117874973454
smooth_plume,3304,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_1,0.8156774169765413,6.238931042025797
smooth_plume,3304,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_2,0.8072290840791538,6.231901334016584
smooth_plume,3304,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_3,0.8442057080101222,6.206774916965514
smooth_plume,3304,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_4,0.8073338749818504,6.214536208077334
smooth_plume,3304,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_5,0.8242357079870999,6.205480332951993
smooth_plume,3304,0.08,coarse_ray_six_view,base211_residual419,211,419,full,0.9031984170433134,6.7671321670059115
smooth_plume,3304,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_0,0.8276602500118315,6.206070041982457
smooth_plume,3304,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_1,0.8149624580983073,6.2385791670531034
smooth_plume,3304,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_2,0.8164530829526484,6.2308022499782965
smooth_plume,3304,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_3,0.8071084580151364,6.222126999986358
smooth_plume,3304,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_4,0.8236355829285458,6.231142292032018
smooth_plume,3304,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_5,0.8319933339953423,6.214093832997605
smooth_plume,3304,0.08,nominal_six_view,base101_residual307,101,307,full,1.3498105000471696,7.770367000019178
smooth_plume,3304,0.08,nominal_six_view,base101_residual307,101,307,leave_out_0,1.1175909580197185,7.238001500023529
smooth_plume,3304,0.08,nominal_six_view,base101_residual307,101,307,leave_out_1,1.1017315840581432,7.211676792008802
smooth_plume,3304,0.08,nominal_six_view,base101_residual307,101,307,leave_out_2,1.1397001669974998,7.2201795829460025
smooth_plume,3304,0.08,nominal_six_view,base101_residual307,101,307,leave_out_3,1.103335167048499,7.2627465419936925
smooth_plume,3304,0.08,nominal_six_view,base101_residual307,101,307,leave_out_4,1.1270440840162337,7.253466374939308
smooth_plume,3304,0.08,nominal_six_view,base101_residual307,101,307,leave_out_5,1.156073332997039,7.190692416974343
smooth_plume,3304,0.08,nominal_six_view,base211_residual419,211,419,full,1.309417000040412,7.757678875001147
smooth_plume,3304,0.08,nominal_six_view,base211_residual419,211,419,leave_out_0,1.1460032910108566,7.246360292076133
smooth_plume,3304,0.08,nominal_six_view,base211_residual419,211,419,leave_out_1,1.147488542017527,7.21262616594322
smooth_plume,3304,0.08,nominal_six_view,base211_residual419,211,419,leave_out_2,1.15528583410196,7.230556875001639
smooth_plume,3304,0.08,nominal_six_view,base211_residual419,211,419,leave_out_3,1.1365495839854702,7.238160499953665
smooth_plume,3304,0.08,nominal_six_view,base211_residual419,211,419,leave_out_4,1.1548492499860004,7.212154124979861
smooth_plume,3304,0.08,nominal_six_view,base211_residual419,211,419,leave_out_5,1.1579406250966713,7.235011707991362
smooth_plume,3304,0.08,sparse_four_view,base101_residual307,101,307,full,0.9616518339607865,6.922207999974489
smooth_plume,3304,0.08,sparse_four_view,base101_residual307,101,307,leave_out_0,0.808445957954973,6.130661207949743
smooth_plume,3304,0.08,sparse_four_view,base101_residual307,101,307,leave_out_1,0.8297013329574838,6.132254541036673
smooth_plume,3304,0.08,sparse_four_view,base101_residual307,101,307,leave_out_2,0.8029732500435784,6.1401783330366015
smooth_plume,3304,0.08,sparse_four_view,base101_residual307,101,307,leave_out_3,0.80876587505918,6.099233084009029
smooth_plume,3304,0.08,sparse_four_view,base211_residual419,211,419,full,0.9400938330218196,6.849883791990578
smooth_plume,3304,0.08,sparse_four_view,base211_residual419,211,419,leave_out_0,0.8189300829544663,6.1512575830565766
smooth_plume,3304,0.08,sparse_four_view,base211_residual419,211,419,leave_out_1,0.8089813339756802,6.143121249973774
smooth_plume,3304,0.08,sparse_four_view,base211_residual419,211,419,leave_out_2,0.8101342079462484,6.093634957913309
smooth_plume,3304,0.08,sparse_four_view,base211_residual419,211,419,leave_out_3,0.8412183750187978,6.133647582959384
smooth_plume,3305,0.02,coarse_ray_six_view,base101_residual307,101,307,full,0.9257642080774531,6.7395496249664575
smooth_plume,3305,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_0,0.8236893749563023,6.214724833029322
smooth_plume,3305,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_1,0.816649749991484,6.213414957979694
smooth_plume,3305,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_2,0.8183158749016002,6.194632834056392
smooth_plume,3305,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_3,0.8175868750549853,6.205193499918096
smooth_plume,3305,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_4,0.8167840420501307,6.216990625020117
smooth_plume,3305,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_5,0.8182869580341503,6.220436832983978
smooth_plume,3305,0.02,coarse_ray_six_view,base211_residual419,211,419,full,0.9427485000342131,6.722395166987553
smooth_plume,3305,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_0,0.8096384999807924,6.217929000034928
smooth_plume,3305,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_1,0.8048117080470547,6.204832916962914
smooth_plume,3305,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_2,0.8139998749829829,6.222490416956134
smooth_plume,3305,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_3,0.8092297919793054,6.255186083028093
smooth_plume,3305,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_4,0.8166132499463856,6.2298969170078635
smooth_plume,3305,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_5,0.8183775000507012,6.229512040968984
smooth_plume,3305,0.02,nominal_six_view,base101_residual307,101,307,full,1.3445365419611335,7.778777375002392
smooth_plume,3305,0.02,nominal_six_view,base101_residual307,101,307,leave_out_0,1.1416760840220377,7.233803457929753
smooth_plume,3305,0.02,nominal_six_view,base101_residual307,101,307,leave_out_1,1.1365979169495404,7.272814708063379
smooth_plume,3305,0.02,nominal_six_view,base101_residual307,101,307,leave_out_2,1.1668464579852298,7.253884083009325
smooth_plume,3305,0.02,nominal_six_view,base101_residual307,101,307,leave_out_3,1.1293549590045586,7.228461208986118
smooth_plume,3305,0.02,nominal_six_view,base101_residual307,101,307,leave_out_4,1.198996499995701,7.212321999948472
smooth_plume,3305,0.02,nominal_six_view,base101_residual307,101,307,leave_out_5,1.1088658750522882,7.266454958007671
smooth_plume,3305,0.02,nominal_six_view,base211_residual419,211,419,full,1.326981749967672,7.807884457986802
smooth_plume,3305,0.02,nominal_six_view,base211_residual419,211,419,leave_out_0,1.1453511669533327,7.246151375002228
smooth_plume,3305,0.02,nominal_six_view,base211_residual419,211,419,leave_out_1,1.1318412499967963,7.228939458960667
smooth_plume,3305,0.02,nominal_six_view,base211_residual419,211,419,leave_out_2,1.149599083000794,7.272956709028222
smooth_plume,3305,0.02,nominal_six_view,base211_residual419,211,419,leave_out_3,1.1339397500269115,7.245948749943636
smooth_plume,3305,0.02,nominal_six_view,base211_residual419,211,419,leave_out_4,1.1484735000412911,7.208899207995273
smooth_plume,3305,0.02,nominal_six_view,base211_residual419,211,419,leave_out_5,1.1252304590307176,7.26635366701521
smooth_plume,3305,0.02,sparse_four_view,base101_residual307,101,307,full,0.9847959169419482,6.917647083057091
smooth_plume,3305,0.02,sparse_four_view,base101_residual307,101,307,leave_out_0,0.8095025409711525,6.151982750045136
smooth_plume,3305,0.02,sparse_four_view,base101_residual307,101,307,leave_out_1,0.8186711249873042,6.163896749960259
smooth_plume,3305,0.02,sparse_four_view,base101_residual307,101,307,leave_out_2,0.8408715830883011,6.076786416932009
smooth_plume,3305,0.02,sparse_four_view,base101_residual307,101,307,leave_out_3,0.8193856670986861,6.148676499957219
smooth_plume,3305,0.02,sparse_four_view,base211_residual419,211,419,full,0.9808702500304207,6.887633666046895
smooth_plume,3305,0.02,sparse_four_view,base211_residual419,211,419,leave_out_0,0.829235541052185,6.11954445799347
smooth_plume,3305,0.02,sparse_four_view,base211_residual419,211,419,leave_out_1,0.8100174999563023,6.113253582967445
smooth_plume,3305,0.02,sparse_four_view,base211_residual419,211,419,leave_out_2,0.8084057080559433,6.115254458039999
smooth_plume,3305,0.02,sparse_four_view,base211_residual419,211,419,leave_out_3,0.8075999580323696,6.113885917002335
smooth_plume,3305,0.08,coarse_ray_six_view,base101_residual307,101,307,full,0.9551760000176728,6.707822791999206
smooth_plume,3305,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_0,0.8206836669705808,6.2054599589901045
smooth_plume,3305,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_1,0.8170607499778271,6.221840250073001
smooth_plume,3305,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_2,0.8122745000291616,6.2160944999195635
smooth_plume,3305,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_3,0.8331565839471295,6.246592166949995
smooth_plume,3305,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_4,0.8155815000645816,6.213501249905676
smooth_plume,3305,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_5,0.8156572079751641,6.196946499985643
smooth_plume,3305,0.08,coarse_ray_six_view,base211_residual419,211,419,full,0.9416197079699486,6.67434145801235
smooth_plume,3305,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_0,0.820210124948062,6.204056542017497
smooth_plume,3305,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_1,0.8085429170168936,6.222101790946908
smooth_plume,3305,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_2,0.8064479170134291,6.205630959011614
smooth_plume,3305,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_3,0.8086643329588696,6.2297057079849765
smooth_plume,3305,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_4,0.8154541670810431,6.197586250025779
smooth_plume,3305,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_5,0.8173890420002863,6.193599374964833
smooth_plume,3305,0.08,nominal_six_view,base101_residual307,101,307,full,1.322648708941415,7.818517624982633
smooth_plume,3305,0.08,nominal_six_view,base101_residual307,101,307,leave_out_0,1.1731072920374572,7.2387495409930125
smooth_plume,3305,0.08,nominal_six_view,base101_residual307,101,307,leave_out_1,1.1642792910570279,7.299651333014481
smooth_plume,3305,0.08,nominal_six_view,base101_residual307,101,307,leave_out_2,1.1183270000619814,7.232064333045855
smooth_plume,3305,0.08,nominal_six_view,base101_residual307,101,307,leave_out_3,1.15943983301986,7.29131354088895
smooth_plume,3305,0.08,nominal_six_view,base101_residual307,101,307,leave_out_4,1.17452666698955,7.245460500009358
smooth_plume,3305,0.08,nominal_six_view,base101_residual307,101,307,leave_out_5,1.131572249927558,7.272357041016221
smooth_plume,3305,0.08,nominal_six_view,base211_residual419,211,419,full,1.3331343329045922,7.817851625033654
smooth_plume,3305,0.08,nominal_six_view,base211_residual419,211,419,leave_out_0,1.1567743750056252,7.207008208031766
smooth_plume,3305,0.08,nominal_six_view,base211_residual419,211,419,leave_out_1,1.1527264999458566,7.262180999969132
smooth_plume,3305,0.08,nominal_six_view,base211_residual419,211,419,leave_out_2,1.152486791019328,7.26444233302027
smooth_plume,3305,0.08,nominal_six_view,base211_residual419,211,419,leave_out_3,1.105323415948078,7.221341750002466
smooth_plume,3305,0.08,nominal_six_view,base211_residual419,211,419,leave_out_4,1.172186208073981,7.2140234999824315
smooth_plume,3305,0.08,nominal_six_view,base211_residual419,211,419,leave_out_5,1.161345292115584,7.256105541950092
smooth_plume,3305,0.08,sparse_four_view,base101_residual307,101,307,full,0.9687696669716388,6.931531582958996
smooth_plume,3305,0.08,sparse_four_view,base101_residual307,101,307,leave_out_0,0.8146877919789404,6.123503625043668
smooth_plume,3305,0.08,sparse_four_view,base101_residual307,101,307,leave_out_1,0.8097190000116825,6.1996055418858305
smooth_plume,3305,0.08,sparse_four_view,base101_residual307,101,307,leave_out_2,0.8371089160209522,6.166776416008361
smooth_plume,3305,0.08,sparse_four_view,base101_residual307,101,307,leave_out_3,0.814297541975975,6.095505874953233
smooth_plume,3305,0.08,sparse_four_view,base211_residual419,211,419,full,0.9517081249505281,6.908153707976453
smooth_plume,3305,0.08,sparse_four_view,base211_residual419,211,419,leave_out_0,0.8179256250150502,6.138311124988832
smooth_plume,3305,0.08,sparse_four_view,base211_residual419,211,419,leave_out_1,0.8075489159673452,6.1323805410647765
smooth_plume,3305,0.08,sparse_four_view,base211_residual419,211,419,leave_out_2,0.815273999935016,6.131836999906227
smooth_plume,3305,0.08,sparse_four_view,base211_residual419,211,419,leave_out_3,0.8147616250207648,6.1045136250322685
smooth_plume,3306,0.02,coarse_ray_six_view,base101_residual307,101,307,full,0.9075685419375077,6.747194375027902
smooth_plume,3306,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_0,0.8134941660100594,6.223297458025627
smooth_plume,3306,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_1,0.8256527499761432,6.21366495906841
smooth_plume,3306,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_2,0.8073243329999968,6.2055544999893755
smooth_plume,3306,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_3,0.8234335409943014,6.196917833061889
smooth_plume,3306,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_4,0.8161311659496278,6.1986160420347005
smooth_plume,3306,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_5,0.8153130830032751,6.213632625062019
smooth_plume,3306,0.02,coarse_ray_six_view,base211_residual419,211,419,full,0.9188684589462355,6.690231917076744
smooth_plume,3306,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_0,0.811256582965143,6.213879583985545
smooth_plume,3306,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_1,0.8102540000109002,6.202542249928229
smooth_plume,3306,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_2,0.8613156250212342,6.222938832943328
smooth_plume,3306,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_3,0.82222691597417,6.204152667080052
smooth_plume,3306,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_4,0.8188069580355659,6.203626250033267
smooth_plume,3306,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_5,0.8153837920399383,6.218280000030063
smooth_plume,3306,0.02,nominal_six_view,base101_residual307,101,307,full,1.3750439579598606,7.784680375014432
smooth_plume,3306,0.02,nominal_six_view,base101_residual307,101,307,leave_out_0,1.1250785830197856,7.245857291971333
smooth_plume,3306,0.02,nominal_six_view,base101_residual307,101,307,leave_out_1,1.1100870410446078,7.247379540931433
smooth_plume,3306,0.02,nominal_six_view,base101_residual307,101,307,leave_out_2,1.1556771249743178,7.2457287079887465
smooth_plume,3306,0.02,nominal_six_view,base101_residual307,101,307,leave_out_3,1.1210387499304488,7.246377583942376
smooth_plume,3306,0.02,nominal_six_view,base101_residual307,101,307,leave_out_4,1.1690976669779047,7.241770709049888
smooth_plume,3306,0.02,nominal_six_view,base101_residual307,101,307,leave_out_5,1.1263476250460371,7.2254125830950215
smooth_plume,3306,0.02,nominal_six_view,base211_residual419,211,419,full,1.338733582990244,7.784843792091124
smooth_plume,3306,0.02,nominal_six_view,base211_residual419,211,419,leave_out_0,1.1400856660911813,7.248406499973498
smooth_plume,3306,0.02,nominal_six_view,base211_residual419,211,419,leave_out_1,1.127149457926862,7.22936004109215
smooth_plume,3306,0.02,nominal_six_view,base211_residual419,211,419,leave_out_2,1.147716625011526,7.198738916078582
smooth_plume,3306,0.02,nominal_six_view,base211_residual419,211,419,leave_out_3,1.1376364579191431,7.2493393330369145
smooth_plume,3306,0.02,nominal_six_view,base211_residual419,211,419,leave_out_4,1.1393512499053031,7.222522041993216
smooth_plume,3306,0.02,nominal_six_view,base211_residual419,211,419,leave_out_5,1.1653040000237525,7.241197166964412
smooth_plume,3306,0.02,sparse_four_view,base101_residual307,101,307,full,0.957714166957885,6.947885375004262
smooth_plume,3306,0.02,sparse_four_view,base101_residual307,101,307,leave_out_0,0.8087743750074878,6.139861667063087
smooth_plume,3306,0.02,sparse_four_view,base101_residual307,101,307,leave_out_1,0.8162657499779016,6.158147624926642
smooth_plume,3306,0.02,sparse_four_view,base101_residual307,101,307,leave_out_2,0.8359051250154153,6.152695166063495
smooth_plume,3306,0.02,sparse_four_view,base101_residual307,101,307,leave_out_3,0.8155305420514196,6.091220125090331
smooth_plume,3306,0.02,sparse_four_view,base211_residual419,211,419,full,0.9367695419350639,6.9007299590157345
smooth_plume,3306,0.02,sparse_four_view,base211_residual419,211,419,leave_out_0,0.818434500019066,6.125953415990807
smooth_plume,3306,0.02,sparse_four_view,base211_residual419,211,419,leave_out_1,0.8111926249694079,6.135601791087538
smooth_plume,3306,0.02,sparse_four_view,base211_residual419,211,419,leave_out_2,0.8001103330170736,6.114228958031163
smooth_plume,3306,0.02,sparse_four_view,base211_residual419,211,419,leave_out_3,0.818384415935725,6.1198227079585195
smooth_plume,3306,0.08,coarse_ray_six_view,base101_residual307,101,307,full,0.919789541978389,6.739132415968925
smooth_plume,3306,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_0,0.8117159160319716,6.208030958892778
smooth_plume,3306,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_1,0.8067992080468684,6.231200500042178
smooth_plume,3306,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_2,0.8154777500312775,6.339887209003791
smooth_plume,3306,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_3,0.8179709169780836,6.205461666104384
smooth_plume,3306,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_4,0.8177753749769181,6.195425459067337
smooth_plume,3306,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_5,0.8193382079480216,6.209517457988113
smooth_plume,3306,0.08,coarse_ray_six_view,base211_residual419,211,419,full,0.8943115000147372,6.7318258750019595
smooth_plume,3306,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_0,0.8159950829576701,6.213628167053685
smooth_plume,3306,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_1,0.8163266669725999,6.189690624945797
smooth_plume,3306,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_2,0.816338042030111,6.206249082926661
smooth_plume,3306,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_3,0.8161881250562146,6.255782291991636
smooth_plume,3306,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_4,0.8070897910511121,6.20568341598846
smooth_plume,3306,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_5,0.820459624985233,6.222436625044793
smooth_plume,3306,0.08,nominal_six_view,base101_residual307,101,307,full,1.3185737499734387,7.779245416051708
smooth_plume,3306,0.08,nominal_six_view,base101_residual307,101,307,leave_out_0,1.140329375048168,7.287399875000119
smooth_plume,3306,0.08,nominal_six_view,base101_residual307,101,307,leave_out_1,1.1062572500668466,7.21551329200156
smooth_plume,3306,0.08,nominal_six_view,base101_residual307,101,307,leave_out_2,1.1622000830247998,7.257069792016409
smooth_plume,3306,0.08,nominal_six_view,base101_residual307,101,307,leave_out_3,1.1114673749543726,7.238319166004658
smooth_plume,3306,0.08,nominal_six_view,base101_residual307,101,307,leave_out_4,1.100510209100321,7.204273624927737
smooth_plume,3306,0.08,nominal_six_view,base101_residual307,101,307,leave_out_5,1.147822666913271,7.219221416977234
smooth_plume,3306,0.08,nominal_six_view,base211_residual419,211,419,full,1.3401111250277609,7.787406917079352
smooth_plume,3306,0.08,nominal_six_view,base211_residual419,211,419,leave_out_0,1.108998415991664,7.296745083061978
smooth_plume,3306,0.08,nominal_six_view,base211_residual419,211,419,leave_out_1,1.1084152079420164,7.220044499961659
smooth_plume,3306,0.08,nominal_six_view,base211_residual419,211,419,leave_out_2,1.1647155000828207,7.222610583994538
smooth_plume,3306,0.08,nominal_six_view,base211_residual419,211,419,leave_out_3,1.115115207969211,7.275851874961518
smooth_plume,3306,0.08,nominal_six_view,base211_residual419,211,419,leave_out_4,1.112190957996063,7.223002542043105
smooth_plume,3306,0.08,nominal_six_view,base211_residual419,211,419,leave_out_5,1.1706596249714494,7.2496115419780836
smooth_plume,3306,0.08,sparse_four_view,base101_residual307,101,307,full,1.0047739170258865,6.875893875025213
smooth_plume,3306,0.08,sparse_four_view,base101_residual307,101,307,leave_out_0,0.8092767500784248,6.094113374943845
smooth_plume,3306,0.08,sparse_four_view,base101_residual307,101,307,leave_out_1,0.8161147080827504,6.16633537504822
smooth_plume,3306,0.08,sparse_four_view,base101_residual307,101,307,leave_out_2,0.8104539579944685,6.130579707911238
smooth_plume,3306,0.08,sparse_four_view,base101_residual307,101,307,leave_out_3,0.8234564170707017,6.131305999937467
smooth_plume,3306,0.08,sparse_four_view,base211_residual419,211,419,full,0.988928584032692,6.913109750021249
smooth_plume,3306,0.08,sparse_four_view,base211_residual419,211,419,leave_out_0,0.8082767500309274,6.173404625034891
smooth_plume,3306,0.08,sparse_four_view,base211_residual419,211,419,leave_out_1,0.8151185839669779,6.114702625083737
smooth_plume,3306,0.08,sparse_four_view,base211_residual419,211,419,leave_out_2,0.807639375096187,6.092353333951905
smooth_plume,3306,0.08,sparse_four_view,base211_residual419,211,419,leave_out_3,0.8036114170681685,6.12234904197976
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base101_residual307,101,307,full,0.9101068750023842,6.775153666967526
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_0,0.8169094580225646,6.232308292062953
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_1,0.8263737079687417,6.213721540989354
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_2,0.8387853750027716,6.2150878749089316
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_3,0.8149020409910008,6.22681433300022
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_4,0.8397318749921396,6.212922042002901
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_5,0.8268118749838322,6.215105332899839
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base211_residual419,211,419,full,0.9156309580430388,6.747116666985676
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_0,0.8114132080227137,6.214927167049609
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_1,0.8160623329458758,6.223842290928587
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_2,0.8155105410842225,6.206083457916975
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_3,0.8102425000397488,6.2025370000628754
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_4,0.846361167030409,6.207462125108577
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base211_residual419,211,419,leave_out_5,0.8150505829835311,6.189180458080955
wrinkled_density_interface,3401,0.02,nominal_six_view,base101_residual307,101,307,full,1.3340941249625757,7.85410445893649
wrinkled_density_interface,3401,0.02,nominal_six_view,base101_residual307,101,307,leave_out_0,1.1450524580432102,7.238254208001308
wrinkled_density_interface,3401,0.02,nominal_six_view,base101_residual307,101,307,leave_out_1,1.1290194999892265,7.254913083044812
wrinkled_density_interface,3401,0.02,nominal_six_view,base101_residual307,101,307,leave_out_2,1.1473721669754013,7.250117750023492
wrinkled_density_interface,3401,0.02,nominal_six_view,base101_residual307,101,307,leave_out_3,1.1088424999034032,7.257113666040823
wrinkled_density_interface,3401,0.02,nominal_six_view,base101_residual307,101,307,leave_out_4,1.1811937079764903,7.219158250023611
wrinkled_density_interface,3401,0.02,nominal_six_view,base101_residual307,101,307,leave_out_5,1.1104083750396967,7.288390500005335
